3.184458588861785415e+02,4.408732998871649897e+02,9.749526004993542756e+02,3.950626185563186255e+01,1.377742108280608022e+02,4.790896976404571461e+01,1.411746955137872135e+02,3.275888670170071038e+01,2.510914916071858727e+01,1.249434317607845912e+02,1.161810473556569612e+01,6.546655989420432320e+01,1.494263877609143520e+01,3.667446811133437023e+01,1.529239556666758233e+02,3.333161419519410629e+01,1.793044356758827007e+02,2.457691243619046304e+02,4.208336971821857020e+01,1.549884351878755524e+02,3.423225057109530667e+01,7.244576191587569838e+02,1.518086390529992968e+02,3.204822113728958044e+01,4.893978224729841600e+02,2.205311497083256711e+02,6.315364919536828126e+01,9.697701192473044784e+01,1.095284753573533898e+01,7.441585476429258961e+01,1.298760338994998165e+02,8.732075267823988725e+02,3.371668254235855500e+01,4.942688450472459749e+01,4.217959199270492121e+01,9.244703133697511532e+01,6.439271418085451160e+02,1.610764982509952574e+02,6.261902609200811867e+02,2.996814578638100670e+02,4.089122602732144287e+02,3.381369465399157548e+02,4.299540597390840730e+02,3.968840555919657618e+02,7.322457899793344041e+02,6.163547625244945039e+02,6.869891332986595671e+02,1.828337361652432094e+02
3.203770945137350168e+02,4.421333328007320347e+02,9.753638174758023069e+02,3.967413929828183683e+01,1.384363110082439050e+02,4.823633654111544189e+01,1.423468794715424792e+02,3.306150452277375251e+01,2.524386169765461574e+01,1.254360686273160894e+02,1.171332611900131937e+01,6.596784195722145228e+01,1.505123808632752080e+01,3.691939625838496397e+01,1.538892968999086293e+02,3.353229969539370359e+01,1.799640433073427630e+02,2.449881304479229414e+02,4.147891594488384470e+01,1.551840161950709955e+02,3.431182384079036041e+01,7.281507970721502261e+02,1.531816527684155744e+02,3.225751247722383397e+01,4.902917377721472008e+02,2.211653120902983858e+02,6.341657086685697209e+01,9.697602109294312811e+01,1.094413365468401977e+01,7.418484919852316750e+01,1.295631234896336821e+02,8.697027272232157884e+02,3.364685383816467379e+01,4.943266640961079617e+01,4.217240810936928597e+01,9.265713276222881234e+01,6.469257637065345534e+02,1.612302789425089031e+02,6.276942797736501234e+02,3.008359531290595896e+02,4.110821016279635387e+02,3.404240257596446213e+02,4.334902582488610392e+02,4.001482666725408421e+02,7.382682158935976986e+02,6.214240315390857177e+02,6.926393414880599266e+02,1.843374698100815294e+02
3.241442758453934516e+02,4.466516119115933634e+02,9.816478363887636078e+02,4.001618852529323789e+01,1.392277006924283853e+02,4.834463076479432431e+01,1.429739816995011097e+02,3.333966621131998664e+01,2.541695762812232218e+01,1.262193844985499425e+02,1.180272884187413673e+01,6.649661281561714077e+01,1.517204681486134810e+01,3.714931321722992408e+01,1.546231221947067240e+02,3.373522767096236663e+01,1.817333001351244093e+02,2.480556189274540770e+02,4.178803844821399593e+01,1.561953820893701845e+02,3.453824565215306563e+01,7.349811986234064989e+02,1.545218591009263776e+02,3.240388478204174305e+01,4.934426692562046242e+02,2.223758194138691238e+02,6.357579444598660245e+01,9.698726310659030503e+01,1.098327680256737082e+01,7.485282919859783135e+01,1.308453747984873985e+02,8.751583783921519171e+02,3.383537404664547665e+01,4.963572388627735421e+01,4.222636928278953405e+01,9.299519434364560766e+01,6.514502614005473333e+02,1.624308244593584050e+02,6.324436564219570300e+02,3.031484572778222741e+02,4.142917413145235059e+02,3.431232312966542395e+02,4.369800435337077147e+02,4.033696344108420249e+02,7.442115964126967356e+02,6.264267655097997931e+02,6.982153897051417744e+02,1.858214666873995498e+02
3.217626015630479515e+02,4.485954922811713459e+02,9.911561801725438272e+02,4.029548060999508152e+01,1.399578510435830481e+02,4.835680105784233263e+01,1.427240392502220629e+02,3.316489192929551422e+01,2.528713663888884966e+01,1.259969576191145535e+02,1.178970686380667843e+01,6.634702871760156029e+01,1.511975089709448739e+01,3.707596690216394819e+01,1.544976032969989035e+02,3.380071003170041166e+01,1.821767477883720687e+02,2.466222034381790991e+02,4.209390464730800119e+01,1.578455911686898787e+02,3.490354129509767489e+01,7.356091133700537057e+02,1.538702641792899612e+02,3.235739592297356637e+01,4.951881756134436046e+02,2.243740630251309653e+02,6.409883394972951010e+01,9.829510097050079764e+01,1.112136943965136560e+01,7.533434042275024467e+01,1.316627362065200373e+02,8.820358973359099082e+02,3.393938801245395354e+01,4.978750257681299729e+01,4.241417903447470650e+01,9.315380682271147350e+01,6.551684471814382960e+02,1.643561906437605558e+02,6.381648916591353782e+02,3.050423296569899776e+02,4.157238374846372722e+02,3.433546241541383210e+02,4.360624828719917900e+02,4.025226481144585478e+02,7.426489179907280231e+02,6.251114089712502846e+02,6.967492930618778928e+02,1.854312830383800019e+02
3.227869171214618973e+02,4.504035474894260460e+02,9.919565979417357084e+02,4.013352999760236628e+01,1.397946953672001769e+02,4.860616600649309760e+01,1.430817747680025320e+02,3.316901618731725421e+01,2.530411530389977059e+01,1.259271129584886353e+02,1.177393132887761062e+01,6.622383875881450876e+01,1.510262300390600920e+01,3.700285606699498686e+01,1.542964132989933432e+02,3.382871777128375612e+01,1.827706293062259704e+02,2.483159817484109340e+02,4.238395111704801366e+01,1.575579503843132727e+02,3.496559316860477651e+01,7.359106405359079872e+02,1.536234517057096980e+02,3.237168188408254821e+01,4.959802757259613486e+02,2.250956742171154872e+02,6.429999989349767020e+01,9.932130031909638035e+01,1.124702604938256911e+01,7.623833775110087174e+01,1.329306670273512054e+02,8.816387709401734583e+02,3.388727998751237891e+01,4.983131650391474210e+01,4.242081641016655880e+01,9.320759130865310738e+01,6.566577447207461091e+02,1.650829869916796895e+02,6.399773988748762577e+02,3.054291031695722154e+02,4.156012970528973938e+02,3.427201066744165132e+02,4.345834273050644470e+02,4.011573544079536191e+02,7.401299693088960794e+02,6.229911290900292897e+02,6.943860287107037266e+02,1.848023292020993438e+02
3.231767053674064982e+02,4.491827328661000820e+02,9.880133785180371433e+02,4.010971297499093424e+01,1.397794559916987964e+02,4.856570159306327383e+01,1.430446494499261689e+02,3.304078857272349268e+01,2.518834575107015539e+01,1.254442955987522623e+02,1.171338336785758294e+01,6.598609019096090833e+01,1.505682540724412632e+01,3.688571028531742257e+01,1.536955770388108817e+02,3.371012297256707058e+01,1.844532639932226061e+02,2.542219143796489220e+02,4.251478200320872958e+01,1.566453330266464548e+02,3.480640884435798910e+01,7.343798638550999840e+02,1.534558548118246222e+02,3.229659400525974888e+01,4.934542922226642645e+02,2.235600740524621699e+02,6.392965031337222115e+01,9.910028421268550858e+01,1.127748853039714660e+01,7.716943831063231585e+01,1.334427111182265548e+02,8.789864355867370023e+02,3.388945117389899764e+01,4.985903696325508605e+01,4.245118552909268317e+01,9.335137528697269715e+01,6.549605621547782448e+02,1.646075790043696827e+02,6.381035859582229932e+02,3.045202189104766148e+02,4.143448127687711917e+02,3.416677740513052299e+02,4.332286225007366625e+02,3.999067546913155411e+02,7.378226295088838924e+02,6.210489671903482076e+02,6.922212946949839534e+02,1.842262117808562891e+02
3.200562132568007314e+02,4.433243557783465008e+02,9.777811842041980981e+02,3.970145246606622180e+01,1.382041363061940729e+02,4.817019997371969708e+01,1.420809427755301613e+02,3.282560655014344064e+01,2.502205665242257382e+01,1.247462115527680737e+02,1.165547000495621610e+01,6.558318264570867484e+01,1.495581497809079785e+01,3.678512334444258158e+01,1.535483658241255398e+02,3.347422371930557006e+01,1.814231925757629824e+02,2.492086898302676445e+02,4.175848246862646107e+01,1.554730479419752101e+02,3.442164235906104608e+01,7.330137658008762855e+02,1.533185531783231852e+02,3.215330261583881111e+01,4.901333253319867254e+02,2.211952708883407013e+02,6.342844745936191231e+01,9.785745788107112730e+01,1.108517791275425957e+01,7.578581089105746571e+01,1.313903379194166234e+02,8.733539365762610487e+02,3.369763909682502145e+01,4.946232791956702357e+01,4.228359698760744578e+01,9.270687659145332304e+01,6.497980149991958569e+02,1.631560651411632819e+02,6.331316072749986006e+02,3.024586687240463903e+02,4.119614702826404482e+02,3.400487767413683855e+02,4.316130613084239371e+02,3.984154547174272807e+02,7.350712009440673000e+02,6.187330015366316047e+02,6.896399189452785095e+02,1.835392102696405061e+02
3.187137385951896817e+02,4.423489897742280164e+02,9.748495111575142573e+02,3.951154059414837150e+01,1.372687281985968184e+02,4.776368307806188085e+01,1.410138479465662158e+02,3.277984807159954528e+01,2.502513921584659684e+01,1.243152740398634393e+02,1.161175100950960548e+01,6.535204321065769761e+01,1.489513735611702394e+01,3.654849563343392305e+01,1.524490816775049780e+02,3.329309542104359565e+01,1.793116781966342330e+02,2.445223157054856529e+02,4.192506550327349402e+01,1.551422642967229706e+02,3.441825259483412935e+01,7.262745898550277843e+02,1.525937089916729974e+02,3.219806876285509389e+01,4.880405484217556022e+02,2.206593534687362990e+02,6.332399721064624032e+01,9.759962962427547950e+01,1.102452093048288617e+01,7.468018346439950506e+01,1.301667164843765363e+02,8.720728459235787113e+02,3.365764552395322795e+01,4.934242289256440728e+01,4.221957968978914266e+01,9.216540456911454271e+01,6.428284971528688629e+02,1.619447248367208090e+02,6.293236670268531725e+02,3.010654455053883112e+02,4.106431761725851288e+02,3.394381856820686494e+02,4.314434413303694669e+02,3.982588810945603655e+02,7.347823246978418865e+02,6.184898451367208736e+02,6.893688967765740472e+02,1.834670810418462850e+02
3.199640053078462643e+02,4.438850299194066906e+02,9.779136239767941561e+02,3.956554565917097221e+01,1.369648362903681118e+02,4.761992703899878165e+01,1.407265290362609562e+02,3.265629980967642609e+01,2.491511778886482631e+01,1.238736539546629132e+02,1.157320647045366613e+01,6.515072386441980257e+01,1.488533326271083901e+01,3.653987852027380256e+01,1.523170900512321566e+02,3.327517831482882116e+01,1.797151935524391888e+02,2.470033980589159910e+02,4.258897209259492911e+01,1.572969764286672785e+02,3.427117771495121445e+01,7.238367467947520026e+02,1.513469701144736916e+02,3.183877577220826893e+01,4.867487813751352519e+02,2.204082406412919113e+02,6.328731800241202166e+01,9.702158942799924546e+01,1.099972264792982912e+01,7.434042303166869203e+01,1.296270694495736109e+02,8.717855409253405696e+02,3.374082709696726567e+01,4.935031202635245506e+01,4.219957983181608085e+01,9.216931584242145448e+01,6.563012877725119552e+02,1.633760376986509755e+02,6.331395097217158536e+02,3.020611753030516979e+02,4.108772185972740090e+02,3.387087255721816064e+02,4.293510604533939272e+02,3.963274361192505353e+02,7.312188344748902864e+02,6.154903411447788812e+02,6.860256490675596979e+02,1.825773166482962040e+02
3.179645479931508589e+02,4.552612968082683551e+02,1.002508217211332749e+03,3.929175742258873072e+01,1.364911618791246894e+02,4.751390943501843367e+01,1.402550484971204412e+02,3.256693841756327146e+01,2.483172848641276431e+01,1.234122425652991666e+02,1.153704502518920449e+01,6.497695738203574933e+01,1.485794324317713411e+01,3.654475653534439772e+01,1.526748561852956527e+02,3.328951961058633913e+01,1.796808335264269658e+02,2.487465020568312468e+02,4.305830675238188121e+01,1.581291511734689550e+02,3.455606650058783202e+01,7.237815551730396919e+02,1.505107312264919699e+02,3.172445855272015436e+01,4.852759145238363772e+02,2.196942309729825524e+02,6.309913789560701503e+01,9.652548036142592025e+01,1.092430069298879580e+01,7.393937225662828894e+01,1.293235509204325808e+02,8.726427455383311553e+02,3.371568335366784908e+01,4.916548914031832851e+01,4.213632571506410329e+01,9.203334912876982798e+01,6.519487279677778133e+02,1.654271452343883766e+02,6.391852707397786162e+02,3.040491025460769379e+02,4.123772668256158909e+02,3.389651513209274185e+02,4.284490813350391250e+02,3.954948329086442982e+02,7.296826926543772061e+02,6.141973213146300168e+02,6.845844489236463914e+02,1.821937588973775917e+02
