1.943461850110803084e+02,1.979035185604035405e+02,2.651283284358640913e+02,2.241709400594064334e+02,2.388981553131373232e+02
1.921066082685669869e+02,1.965175724600141223e+02,2.651868444730647525e+02,2.242284090349109533e+02,2.384787148881866301e+02
1.891119142176315222e+02,1.954919656049628429e+02,2.657902856601289727e+02,2.237113162852110690e+02,2.385747461402212082e+02
1.868067740991379253e+02,1.928853722232559562e+02,2.650740443784087006e+02,2.231890790422174291e+02,2.376589560787298296e+02
1.855082493088931415e+02,1.910885569304882381e+02,2.644394579743454869e+02,2.220641714702261993e+02,2.362635118279197002e+02
1.861241207578715944e+02,1.911765240539735089e+02,2.634797816183417467e+02,2.231118305067849121e+02,2.363822514434953916e+02
1.881268296784118945e+02,1.916737912331608698e+02,2.610364392167661549e+02,2.228738247844139551e+02,2.374796475275119292e+02
1.979411755017959536e+02,1.944669232639438690e+02,2.594934582901230442e+02,2.212885666071139212e+02,2.377444895320165301e+02
4.355311589843225875e+02,2.470653108434664489e+02,2.626708392509000305e+02,2.208885169927389995e+02,2.514207614657111094e+02
4.562521090267686645e+02,3.537034300735141983e+02,3.288610056597553353e+02,2.272674776944494681e+02,3.048587828184777777e+02
4.737915931274375794e+02,4.354201111568958709e+02,3.598059498177973978e+02,2.242663710733734206e+02,2.673454463996322943e+02
4.631500325911855498e+02,2.776240195836834914e+02,2.780553520642196759e+02,2.232218172186370566e+02,2.389674797919138314e+02
3.651483120795094806e+02,2.362891830391171197e+02,2.655862035757700710e+02,2.231679816586154175e+02,2.404172921609349771e+02
2.529370880863654634e+02,2.091253090976899500e+02,2.641443077773628261e+02,2.236973335516745749e+02,2.401835107908893860e+02
2.177702392468269466e+02,2.025621659364864513e+02,2.635588898628437846e+02,2.228198770378725726e+02,2.389374701865626207e+02
2.156859401228865636e+02,2.039347783106534564e+02,2.652574991212370037e+02,2.237022648841343653e+02,2.378581806170834341e+02
2.395846250968129141e+02,2.068693253994223369e+02,2.663782463901017081e+02,2.251127150038432774e+02,2.397378109762042868e+02
2.690102987034463808e+02,2.074400800001439507e+02,2.640551860178683228e+02,2.241668796500805740e+02,2.396622102989980760e+02
3.559019756467235425e+02,2.253393162606326143e+02,2.640227901923204854e+02,2.252860048488691689e+02,2.413189710490360653e+02
4.764089253838162108e+02,2.486138520835150985e+02,2.661152823917651631e+02,2.267756556506693073e+02,2.453727759744501498e+02
3.391728091199432242e+02,2.310825751690444747e+02,2.651462060058621546e+02,2.257725823656278408e+02,2.423836275265262543e+02
2.098936696940094748e+02,2.041567737339982500e+02,2.649236007522497403e+02,2.244506962323090420e+02,2.399629034076140215e+02
1.996533820785485602e+02,2.021286361106189133e+02,2.668468539284054941e+02,2.245205410623690341e+02,2.399030519915529567e+02
2.005206382825063542e+02,2.014979335562196070e+02,2.656184862607667014e+02,2.240034578319228160e+02,2.386369467752383002e+02
1.967766237629097077e+02,1.980797796941297975e+02,2.637717525032186359e+02,2.235014740809174043e+02,2.372404961806421966e+02
1.910272324845278433e+02,1.955576170858185776e+02,2.646461626641806220e+02,2.249016736578810765e+02,2.375802558486192027e+02
1.874822260184086531e+02,1.928613404644184186e+02,2.655407538274876060e+02,2.247326919451164713e+02,2.378798282215023505e+02
1.861297234681728980e+02,1.918835930303763462e+02,2.661534263313205884e+02,2.239297382367466298e+02,2.372468604876118548e+02
1.862080440390553804e+02,1.915135546155834732e+02,2.647082194680249358e+02,2.231763736270976040e+02,2.359642502892628499e+02
1.869794383211753939e+02,1.915532256199270194e+02,2.639753013822003709e+02,2.238582321158130526e+02,2.359437103613802833e+02
1.892626272417235498e+02,1.929911994073202379e+02,2.611570342902369930e+02,2.227104918317866407e+02,2.354748382097932051e+02
1.999711687659565769e+02,1.946028409187838690e+02,2.592850003270037291e+02,2.208241128114309504e+02,2.379384677404531203e+02
4.961125527943749489e+02,2.566087132302602072e+02,2.633386293665508333e+02,2.203364199732684483e+02,2.464374431659492757e+02
5.180948152532749873e+02,4.034126484627174136e+02,3.486060897928365421e+02,2.274745102005374235e+02,3.056329351256752602e+02
5.662424730975865259e+02,5.754325487749015338e+02,4.007006329090083909e+02,2.261009185283245699e+02,3.162297208869533165e+02
5.858068842502848383e+02,3.225196441349530687e+02,3.008444010560097581e+02,2.305192837944437088e+02,2.763258036132256166e+02
4.954095773022663707e+02,2.606078006881357396e+02,2.683413025978516089e+02,2.273818022915364168e+02,2.434373169517225506e+02
3.654443554576914721e+02,2.355377556605275515e+02,2.666074172165019149e+02,2.269670427949447458e+02,2.398644195794383904e+02
2.779514438752099181e+02,2.188497213310201914e+02,2.672290790316305902e+02,2.266295306192611463e+02,2.388614530520556514e+02
2.426029744171585492e+02,2.113730701084537031e+02,2.682946939993249771e+02,2.270714561460771108e+02,2.396987727892986584e+02
2.611148751273000244e+02,2.104896265254152468e+02,2.666723313207788806e+02,2.267653296794169364e+02,2.401124560231140208e+02
3.079420824393795328e+02,2.200971536175637766e+02,2.679076385684897446e+02,2.258257393528991770e+02,2.405858970676031845e+02
4.568118361451873284e+02,2.433684231311150938e+02,2.684288824018885862e+02,2.341237933725783478e+02,2.438927152661577509e+02
6.372946112801103027e+02,2.611859455034257849e+02,2.651131177005310633e+02,2.286578111760474599e+02,2.488882399483441645e+02
4.062860522703036850e+02,2.390089288585393774e+02,2.649358693350669682e+02,2.266769334726823217e+02,2.429091450874156521e+02
2.372665913757843441e+02,2.091171064752898872e+02,2.648971029058240561e+02,2.242358542925807683e+02,2.409817383563611486e+02
2.044801495316563660e+02,2.020693472573765064e+02,2.663867000286868461e+02,2.243345995593934958e+02,2.406579364033674722e+02
2.115382629971402366e+02,2.013994599180426519e+02,2.651497616028410107e+02,2.247651717002226235e+02,2.396931939765850359e+02
2.102459316697966756e+02,2.031610380863388059e+02,2.641417978097906030e+02,2.235470913136625484e+02,2.382602236081399951e+02
1.932920386637237868e+02,1.959595129448536284e+02,2.644797177435178241e+02,2.236594169512778478e+02,2.377394500889133440e+02
1.879381723996378639e+02,1.936128948743131559e+02,2.649130247441414667e+02,2.243357415141885554e+02,2.385011616409701105e+02
1.874854570680488450e+02,1.929019855057316306e+02,2.648617745474837761e+02,2.236179128814715114e+02,2.380366305244714056e+02
1.878509537863563139e+02,1.928703298550198326e+02,2.645918471498254689e+02,2.239782439987899636e+02,2.375280793024896582e+02
1.876270422863115641e+02,1.930164939084255309e+02,2.640677984922301675e+02,2.232552239781342394e+02,2.365315228083362342e+02
1.883326713606031433e+02,1.923389018821255263e+02,2.615140764165223004e+02,2.230080383425037951e+02,2.371336013120081248e+02
2.028280489682353789e+02,1.955600851149055757e+02,2.590034001350630888e+02,2.209278934649434802e+02,2.370262412289879421e+02
4.712669810552159220e+02,2.543007504284950357e+02,2.634135345981631531e+02,2.204507506096587974e+02,2.530266905180222636e+02
5.296909963689693086e+02,3.977125959264960784e+02,3.411964875058985740e+02,2.251934899382285096e+02,2.886267673495414101e+02
5.758223312919175214e+02,5.740104181953128091e+02,4.019110093919739484e+02,2.219269639990774010e+02,2.970593292690173257e+02
5.604164555358377129e+02,3.290075849076675922e+02,2.953048707864735434e+02,2.231768423323477748e+02,2.602876312558325367e+02
4.475784362431639920e+02,2.615066886597894040e+02,2.697626300656121430e+02,2.259280938140109072e+02,2.427360284177782432e+02
3.471831925423276175e+02,2.362237573701450515e+02,2.685764471004328584e+02,2.268114803901242453e+02,2.401157237196405845e+02
2.723320762145766025e+02,2.195460789880849006e+02,2.688761141928164875e+02,2.265690475893530618e+02,2.404380867627937164e+02
2.453115268175933181e+02,2.117892541850808925e+02,2.673625024816047926e+02,2.262202804601533046e+02,2.397686955996962013e+02
2.831405801464776459e+02,2.182940976898995871e+02,2.673347855060739562e+02,2.266123939483196921e+02,2.403892706623947220e+02
3.312011034747120561e+02,2.224668047562865922e+02,2.685945255134627132e+02,2.288780118140110460e+02,2.406891634308339860e+02
5.500289308164828981e+02,2.565930503823925051e+02,2.664315847316212853e+02,2.279998373974809169e+02,2.428342837755563153e+02
7.410342927902919428e+02,2.775185989976221208e+02,2.670659558667725264e+02,2.302219527055065100e+02,2.470546895849150246e+02
5.150073074014171652e+02,2.561003987474489350e+02,2.664790579826347425e+02,2.283833635881107398e+02,2.437848943526868482e+02
2.611814284973668805e+02,2.157087939510259673e+02,2.661787553577372023e+02,2.260551885890116921e+02,2.413318400411135087e+02
2.067294921536755226e+02,2.044225268694492854e+02,2.684588162842966881e+02,2.272977621193696223e+02,2.426937729940138979e+02
2.100212032014183876e+02,2.052761223571725679e+02,2.687191339274621669e+02,2.275133698383444028e+02,2.433135800811795093e+02
2.045603393556179697e+02,2.014661962572077698e+02,2.667353720845963494e+02,2.257164341889543380e+02,2.425623812928858456e+02
1.932193224027137717e+02,1.972311930136950195e+02,2.663592496718395637e+02,2.250537987927820325e+02,2.397361919504472212e+02
1.896970879631041953e+02,1.954614036403559680e+02,2.673214600888337031e+02,2.255346809444112637e+02,2.388762042426255618e+02
1.859915769787656075e+02,1.912285434265354525e+02,2.660608899085268035e+02,2.248505364275863201e+02,2.380657325896058296e+02
1.863793687567729194e+02,1.922798889563989917e+02,2.658856285892462665e+02,2.245650255854142472e+02,2.386647910048629342e+02
1.863525936650258927e+02,1.914205960411394187e+02,2.653177137392061695e+02,2.249554135497630796e+02,2.374639933010258517e+02
1.888234316771391264e+02,1.926847771839624102e+02,2.621711062380930457e+02,2.236104796902446594e+02,2.377167146418468633e+02
2.020046234380583030e+02,1.961094553540220602e+02,2.605105262488509084e+02,2.227171102416458268e+02,2.386577222417631958e+02
4.716302026328930310e+02,2.578322334222738732e+02,2.668421796232975112e+02,2.224573149487308399e+02,2.457982547093949108e+02
5.164055837566551190e+02,3.992564966434237590e+02,3.444134038217316629e+02,2.284725015398061601e+02,3.120447302141030832e+02
5.598937464336280527e+02,5.962005232500523562e+02,4.056403376426363252e+02,2.259018185255631295e+02,2.571255666123865353e+02
5.701550376560414861e+02,3.151321208882217775e+02,2.894493105058963351e+02,2.267631119432918751e+02,2.884381197156137091e+02
4.998060838263814389e+02,2.664672254992711373e+02,2.678794212097699869e+02,2.291788639211872294e+02,2.616601937650465857e+02
3.963820946801349692e+02,2.452259036812657769e+02,2.666214639791414811e+02,2.273970887922199324e+02,2.551487328135144708e+02
3.113339335162909833e+02,2.273993810010064180e+02,2.669264897401594681e+02,2.278585390572892209e+02,2.529379162118443958e+02
2.643249853803958445e+02,2.173414751845544686e+02,2.681207377209012748e+02,2.270872879589668116e+02,2.495127180865165428e+02
3.051928888539801505e+02,2.215031888880330087e+02,2.690384119214206180e+02,2.237426499436507754e+02,2.402046773887442157e+02
3.722028863815074828e+02,2.303751826201871609e+02,2.666127368960157469e+02,2.258370421871828171e+02,2.393277689853839263e+02
5.920669155265381960e+02,2.631511829931495754e+02,2.651039538491634175e+02,2.260825471729873755e+02,2.422970384528020418e+02
7.226729390944825582e+02,2.735954162181247966e+02,2.684406841011252141e+02,2.362011747132394532e+02,2.492174788732786510e+02
5.360931326698204202e+02,2.595672009379930500e+02,2.659233954640623665e+02,2.316355329693648173e+02,2.445358898531791283e+02
2.598697457186614201e+02,2.135861321532313184e+02,2.653776873408668280e+02,2.250380807444395543e+02,2.378457509822243026e+02
2.035743023060448422e+02,2.031301296570429997e+02,2.668819120837609375e+02,2.248015666612574250e+02,2.413424751867268299e+02
2.108120881348952480e+02,2.049366864826360199e+02,2.672288458024012243e+02,2.254096397118860864e+02,2.423886751256239336e+02
2.114742517140142866e+02,2.052449772488785129e+02,2.674249031315397929e+02,2.256431213685165176e+02,2.411214605067222578e+02
1.937832673346394188e+02,1.962920103810405124e+02,2.648054180890027851e+02,2.246619647534455453e+02,2.408604772289924085e+02
1.875257993936530170e+02,1.928064567746950217e+02,2.650143403373870115e+02,2.249470388064396502e+02,2.410845978943609111e+02
1.880078121894162564e+02,1.936415540920943670e+02,2.660448598384583647e+02,2.252596945691253154e+02,2.396906803421718450e+02
1.876749674110160413e+02,1.938005626602463565e+02,2.665942333381847789e+02,2.247774677143623023e+02,2.404794398320109678e+02
1.865531681721353436e+02,1.922974525865470810e+02,2.649850953467309296e+02,2.241259887097185981e+02,2.399776353576428960e+02
1.884233549974030950e+02,1.921474791078456690e+02,2.624852791806333130e+02,2.233772373242653089e+02,2.408712046303615182e+02
1.937172035207030376e+02,1.940119026615066105e+02,2.602532824097640400e+02,2.225643486150282797e+02,2.472914212173893418e+02
3.370556489410997756e+02,2.261575405064818653e+02,2.602318811683500712e+02,2.201907210541706661e+02,2.638138901300972634e+02
4.590721452599798909e+02,3.059711225350135351e+02,2.971685845421880003e+02,2.224797453539033540e+02,2.705121556850265847e+02
5.398211840716176084e+02,3.854734032678033486e+02,3.278529065506255051e+02,2.228741777728068882e+02,2.467370866756013470e+02
5.007884774535801284e+02,2.671519374365457793e+02,2.707362712447617241e+02,2.302866856947984502e+02,2.443361818763151803e+02
4.034966784697157323e+02,2.472340748867244713e+02,2.677691416599146805e+02,2.269772140492333108e+02,2.544332174980807508e+02
3.115962719740094258e+02,2.290966122761848283e+02,2.670261526263371366e+02,2.284892755287170019e+02,2.550696671740705597e+02
2.770830074194797703e+02,2.199724204041021949e+02,2.668788621416011893e+02,2.276324794917130987e+02,2.469099353839795583e+02
2.763632610751524226e+02,2.181719511186879004e+02,2.667800655081921946e+02,2.238987223858393918e+02,2.418694372442747351e+02
3.449209634470406627e+02,2.304268959337217666e+02,2.674583358023980963e+02,2.241978435960026275e+02,2.411789682861307824e+02
4.484858058174481812e+02,2.397375366308089610e+02,2.687529525330729143e+02,2.265208243935424264e+02,2.395146270233513235e+02
6.068818507623329879e+02,2.644483077497483237e+02,2.672819689331018367e+02,2.267827155948843085e+02,2.437886863360613177e+02
6.210162854196698845e+02,2.663154235552125328e+02,2.671265334801135509e+02,2.283476979180655064e+02,2.499909336196633944e+02
4.222020131871997819e+02,2.468404490452997777e+02,2.687062143959461764e+02,2.280670006562234278e+02,2.473020934916258966e+02
2.868134909006327575e+02,2.218271047878315017e+02,2.688577034243999151e+02,2.268480588458496925e+02,2.482769708039269290e+02
2.126446951951779738e+02,2.095658179596683510e+02,2.702813922016221682e+02,2.276397220825534760e+02,2.477588573004220507e+02
2.277139439133902954e+02,2.146367016334255027e+02,2.705338391817633692e+02,2.286238187064290628e+02,2.515632104104314237e+02
2.423853546535144687e+02,2.179431845634242109e+02,2.692625280695743299e+02,2.279425518783873201e+02,2.503052921092973691e+02
2.173178933410987668e+02,2.068550279448862739e+02,2.670377223556213835e+02,2.262796931849630653e+02,2.449554339256523008e+02
1.922652776491069915e+02,1.955812498284275023e+02,2.661366401097383232e+02,2.256517455647955899e+02,2.416720884069618478e+02
1.895544609032764072e+02,1.940908915968962276e+02,2.657174810265944416e+02,2.248697102900806613e+02,2.403313595559942542e+02
1.892906684666141359e+02,1.933695437154962633e+02,2.661347943941009362e+02,2.249789121478041238e+02,2.397929743075515319e+02
1.873772227657520091e+02,1.927059339840142798e+02,2.663910093935661507e+02,2.247952806869832330e+02,2.395491527313419908e+02
1.875163194494291190e+02,1.921186973022823281e+02,2.644132356150448686e+02,2.240523168626564257e+02,2.389932703355582362e+02
1.902394317811580606e+02,1.933274516481014871e+02,2.645319010801010222e+02,2.254574913410791908e+02,2.394029856229626319e+02
1.923519279225855314e+02,1.947074057677881456e+02,2.626994746525990649e+02,2.235641089247271509e+02,2.383554572054884773e+02
1.939688407466997262e+02,1.947461422970616240e+02,2.621771200297555993e+02,2.221487348066328309e+02,2.375091068228213089e+02
2.027234743498262048e+02,1.982766674375592686e+02,2.624318346952991305e+02,2.223078252405481408e+02,2.370179872560790955e+02
2.551161933146668446e+02,2.130827211344159196e+02,2.635402962798199269e+02,2.221091865916594372e+02,2.386005696018380604e+02
3.077294178689539308e+02,2.250734580724616194e+02,2.646718058957330300e+02,2.225265755410509882e+02,2.401163364226408987e+02
3.198422252197407829e+02,2.306978277965058055e+02,2.658758003319828163e+02,2.228447144700806746e+02,2.394962164484923051e+02
3.841773129801560458e+02,2.455318376211246516e+02,2.669731838756154616e+02,2.233930961180479926e+02,2.403422672223099426e+02
4.311365942536596663e+02,2.504680414623911702e+02,2.674600374182829228e+02,2.246479763440535748e+02,2.403580044569021652e+02
4.483324176016628826e+02,2.515020534160418890e+02,2.682686400883641795e+02,2.257215678119021902e+02,2.420415371421623831e+02
4.182973781934550175e+02,2.452826157762865478e+02,2.674236254166710296e+02,2.266043626865041745e+02,2.435848060065538618e+02
3.941164984920109760e+02,2.458258833328244179e+02,2.706423508792475445e+02,2.292809808986875169e+02,2.478056229282076401e+02
3.869526398389435258e+02,2.498680167364930469e+02,2.732719071494969398e+02,2.304753164289704728e+02,2.548522868346134373e+02
3.623798306654789485e+02,2.409055014867562647e+02,2.707892939890767252e+02,2.300453384492826956e+02,2.492410125710213435e+02
2.769640567184874840e+02,2.220806726849507413e+02,2.687447100835113361e+02,2.286694388254613841e+02,2.440373322366583864e+02
2.275223633381371826e+02,2.130541157941884194e+02,2.701729007686888053e+02,2.274779222742777449e+02,2.429467406183339051e+02
2.333480376444960598e+02,2.185223359919476138e+02,2.724578468156722693e+02,2.280688762128862379e+02,2.427410277564935939e+02
2.275023043251363788e+02,2.136127848139239518e+02,2.729923411465101140e+02,2.303161433614456541e+02,2.405630840765362848e+02
2.061289966675654171e+02,2.031844411322881001e+02,2.682978845736376456e+02,2.277557825480859890e+02,2.407588232251235638e+02
