sensor,ts,month,weekdate,hour,speed,lat,lon
767767,1451768400.0,01,6,13,68.24782135076252,34.119223999999996,-118.16211200000001
718045,1451772000.0,01,6,14,26.741625816993462,34.067125,-118.239732
760650,1451772000.0,01,6,14,29.794526143790847,34.075049,-118.23256200000002
767750,1451772000.0,01,6,14,66.24843409586057,34.093354999999995,-118.206354
767759,1451772000.0,01,6,14,66.80261437908496,34.113103,-118.177099
767767,1451772000.0,01,6,14,67.79595588235293,34.119223999999996,-118.16211200000001
718045,1451775600.0,01,6,15,27.887254901960784,34.067125,-118.239732
760650,1451775600.0,01,6,15,45.27015250544662,34.075049,-118.23256200000002
767750,1451775600.0,01,6,15,66.66666666666667,34.093354999999995,-118.206354
767759,1451775600.0,01,6,15,65.90087145969498,34.113103,-118.177099
767767,1451775600.0,01,6,15,67.34803921568626,34.119223999999996,-118.16211200000001
718045,1451779200.0,01,6,16,43.55392156862745,34.067125,-118.239732
760650,1451779200.0,01,6,16,46.83278867102396,34.075049,-118.23256200000002
767750,1451779200.0,01,6,16,63.65393518518518,34.093354999999995,-118.206354
767759,1451779200.0,01,6,16,64.88179466230936,34.113103,-118.177099
767767,1451779200.0,01,6,16,66.96629901960785,34.119223999999996,-118.16211200000001
718045,1451782800.0,01,6,17,26.093137254901958,34.067125,-118.239732
760650,1451782800.0,01,6,17,37.42211328976035,34.075049,-118.23256200000002
767750,1451782800.0,01,6,17,63.795070806100206,34.093354999999995,-118.206354
767759,1451782800.0,01,6,17,63.98393246187362,34.113103,-118.177099
767767,1451782800.0,01,6,17,65.87785947712418,34.119223999999996,-118.16211200000001
718045,1451786400.0,01,6,18,27.863766339869283,34.067125,-118.239732
760650,1451786400.0,01,6,18,45.21023965141612,34.075049,-118.23256200000002
767750,1451786400.0,01,6,18,65.2307325708061,34.093354999999995,-118.206354
767759,1451786400.0,01,6,18,66.18845315904139,34.113103,-118.177099
767767,1451786400.0,01,6,18,66.52308006535948,34.119223999999996,-118.16211200000001
718045,1451790000.0,01,6,19,54.331495098039206,34.067125,-118.239732
760650,1451790000.0,01,6,19,50.24999999999999,34.075049,-118.23256200000002
767750,1451790000.0,01,6,19,67.1341911764706,34.093354999999995,-118.206354
767759,1451790000.0,01,6,19,66.54718137254902,34.113103,-118.177099
767767,1451790000.0,01,6,19,67.59742647058822,34.119223999999996,-118.16211200000001
718045,1451793600.0,01,6,20,55.46078431372547,34.067125,-118.239732
760650,1451793600.0,01,6,20,51.52941176470588,34.075049,-118.23256200000002
767750,1451793600.0,01,6,20,67.05453431372548,34.093354999999995,-118.206354
767759,1451793600.0,01,6,20,66.5392156862745,34.113103,-118.177099
767767,1451793600.0,01,6,20,67.69301470588236,34.119223999999996,-118.16211200000001
718045,1451797200.0,01,6,21,55.6454248366013,34.067125,-118.239732
760650,1451797200.0,01,6,21,51.50272331154684,34.075049,-118.23256200000002
767750,1451797200.0,01,6,21,66.34613289760347,34.093354999999995,-118.206354
767759,1451797200.0,01,6,21,66.5201525054466,34.113103,-118.177099
767767,1451797200.0,01,6,21,68.09007352941175,34.119223999999996,-118.16211200000001
718045,1451800800.0,01,6,22,53.97263071895424,34.067125,-118.239732
760650,1451800800.0,01,6,22,52.67858115468409,34.075049,-118.23256200000002
767750,1451800800.0,01,6,22,67.593954248366,34.093354999999995,-118.206354
767759,1451800800.0,01,6,22,67.31998910675381,34.113103,-118.177099
767767,1451800800.0,01,6,22,68.26390250544662,34.119223999999996,-118.16211200000001
718045,1451804400.0,01,6,23,57.044662309368185,34.067125,-118.239732
760650,1451804400.0,01,6,23,53.13282952069716,34.075049,-118.23256200000002
767750,1451804400.0,01,6,23,67.78888888888888,34.093354999999995,-118.206354
767759,1451804400.0,01,6,23,66.78247549019606,34.113103,-118.177099
767767,1451804400.0,01,6,23,67.89684095860565,34.119223999999996,-118.16211200000001
718045,1451808000.0,01,0,00,52.961260893246184,34.067125,-118.239732
760650,1451808000.0,01,0,00,50.32584422657951,34.075049,-118.23256200000002
767750,1451808000.0,01,0,00,66.07026143790848,34.093354999999995,-118.206354
767759,1451808000.0,01,0,00,67.74591503267973,34.113103,-118.177099
767767,1451808000.0,01,0,00,67.82897603485839,34.119223999999996,-118.16211200000001
718045,1451811600.0,01,0,01,52.024237472766885,34.067125,-118.239732
760650,1451811600.0,01,0,01,50.31120642701526,34.075049,-118.23256200000002
767750,1451811600.0,01,0,01,66.99200708061001,34.093354999999995,-118.206354
767759,1451811600.0,01,0,01,67.30126633986927,34.113103,-118.177099
767767,1451811600.0,01,0,01,68.27224945533767,34.119223999999996,-118.16211200000001
718045,1451815200.0,01,0,02,55.542645113601,34.067125,-118.239732
760650,1451815200.0,01,0,02,55.69970043572983,34.075049,-118.23256200000002
767750,1451815200.0,01,0,02,65.47875816993464,34.093354999999995,-118.206354
767759,1451815200.0,01,0,02,67.07046568627452,34.113103,-118.177099
767767,1451815200.0,01,0,02,67.44253812636164,34.119223999999996,-118.16211200000001
718045,1451818800.0,01,0,03,52.751797385620904,34.067125,-118.239732
760650,1451818800.0,01,0,03,57.290548014077416,34.075049,-118.23256200000002
767750,1451818800.0,01,0,03,65.79779411764706,34.093354999999995,-118.206354
767759,1451818800.0,01,0,03,66.65686274509802,34.113103,-118.177099
767767,1451818800.0,01,0,03,67.77450980392156,34.119223999999996,-118.16211200000001
718045,1451822400.0,01,0,04,61.72418300653593,34.067125,-118.239732
760650,1451822400.0,01,0,04,60.022875816993455,34.075049,-118.23256200000002
767750,1451822400.0,01,0,04,66.9705882352941,34.093354999999995,-118.206354
767759,1451822400.0,01,0,04,66.77058823529411,34.113103,-118.177099
767767,1451822400.0,01,0,04,68.00012254901962,34.119223999999996,-118.16211200000001
718045,1451826000.0,01,0,05,57.523447712418296,34.067125,-118.239732
760650,1451826000.0,01,0,05,55.56805555555555,34.075049,-118.23256200000002
767750,1451826000.0,01,0,05,67.96200980392156,34.093354999999995,-118.206354
767759,1451826000.0,01,0,05,67.44791666666666,34.113103,-118.177099
767767,1451826000.0,01,0,05,67.64207516339869,34.119223999999996,-118.16211200000001
718045,1451829600.0,01,0,06,56.1064133986928,34.067125,-118.239732
760650,1451829600.0,01,0,06,48.97235838779955,34.075049,-118.23256200000002
767750,1451829600.0,01,0,06,67.64780773420478,34.093354999999995,-118.206354
767759,1451829600.0,01,0,06,67.66904956427014,34.113103,-118.177099
767767,1451829600.0,01,0,06,67.82073801742918,34.119223999999996,-118.16211200000001
718045,1451833200.0,01,0,07,59.26307189542484,34.067125,-118.239732
760650,1451833200.0,01,0,07,51.65345860566449,34.075049,-118.23256200000002
767750,1451833200.0,01,0,07,67.44185729847494,34.093354999999995,-118.206354
767759,1451833200.0,01,0,07,68.09436274509802,34.113103,-118.177099
767767,1451833200.0,01,0,07,68.4527505446623,34.119223999999996,-118.16211200000001
718045,1451836800.0,01,0,08,55.328159041394336,34.067125,-118.239732
760650,1451836800.0,01,0,08,56.64937363834422,34.075049,-118.23256200000002
767750,1451836800.0,01,0,08,68.7328431372549,34.093354999999995,-118.206354
767759,1451836800.0,01,0,08,68.5533088235294,34.113103,-118.177099
767767,1451836800.0,01,0,08,68.35957244008715,34.119223999999996,-118.16211200000001
718045,1451840400.0,01,0,09,57.93062363834423,34.067125,-118.239732
760650,1451840400.0,01,0,09,54.21854575163399,34.075049,-118.23256200000002
767750,1451840400.0,01,0,09,68.61642156862744,34.093354999999995,-118.206354
767759,1451840400.0,01,0,09,68.9614651416122,34.113103,-118.177099
767767,1451840400.0,01,0,09,68.26790577342047,34.119223999999996,-118.16211200000001
718045,1451844000.0,01,0,10,63.056917211328965,34.067125,-118.239732
760650,1451844000.0,01,0,10,52.63997821350762,34.075049,-118.23256200000002
767750,1451844000.0,01,0,10,67.79289215686275,34.093354999999995,-118.206354
767759,1451844000.0,01,0,10,68.1350762527233,34.113103,-118.177099
767767,1451844000.0,01,0,10,68.79030501089323,34.119223999999996,-118.16211200000001
718045,1451847600.0,01,0,11,61.62867647058823,34.067125,-118.239732
760650,1451847600.0,01,0,11,51.76286764705881,34.075049,-118.23256200000002
767750,1451847600.0,01,0,11,66.6985294117647,34.093354999999995,-118.206354
767759,1451847600.0,01,0,11,68.39828431372548,34.113103,-118.177099
767767,1451847600.0,01,0,11,68.17279411764706,34.119223999999996,-118.16211200000001
718045,1451851200.0,01,0,12,62.26804193899782,34.067125,-118.239732
760650,1451851200.0,01,0,12,53.527982026143775,34.075049,-118.23256200000002
767750,1451851200.0,01,0,12,66.63875272331154,34.093354999999995,-118.206354
767759,1451851200.0,01,0,12,67.68171296296295,34.113103,-118.177099
767767,1451851200.0,01,0,12,68.48679193899781,34.119223999999996,-118.16211200000001
718045,1451854800.0,01,0,13,38.10838779956426,34.067125,-118.239732
760650,1451854800.0,01,0,13,39.85831971677559,34.075049,-118.23256200000002
767750,1451854800.0,01,0,13,66.4412445533769,34.093354999999995,-118.206354
767759,1451854800.0,01,0,13,67.17116013071895,34.113103,-118.177099
767767,1451854800.0,01,0,13,68.53054193899781,34.119223999999996,-118.16211200000001
718045,1451858400.0,01,0,14,61.359068627450974,34.067125,-118.239732
760650,1451858400.0,01,0,14,48.624387254901954,34.075049,-118.23256200000002
767750,1451858400.0,01,0,14,66.92647058823529,34.093354999999995,-118.206354
767759,1451858400.0,01,0,14,67.81495098039215,34.113103,-118.177099
767767,1451858400.0,01,0,14,68.39950980392156,34.119223999999996,-118.16211200000001
718045,1451862000.0,01,0,15,24.515931372549016,34.067125,-118.239732
760650,1451862000.0,01,0,15,40.749387254901954,34.075049,-118.23256200000002
767750,1451862000.0,01,0,15,67.22283496732025,34.093354999999995,-118.206354
767759,1451862000.0,01,0,15,66.16176470588236,34.113103,-118.177099
767767,1451862000.0,01,0,15,68.30453431372548,34.119223999999996,-118.16211200000001
718045,1451865600.0,01,0,16,24.46262254901961,34.067125,-118.239732
760650,1451865600.0,01,0,16,41.228553921568626,34.075049,-118.23256200000002
767750,1451865600.0,01,0,16,67.0031862745098,34.093354999999995,-118.206354
767759,1451865600.0,01,0,16,65.88419117647058,34.113103,-118.177099
767767,1451865600.0,01,0,16,67.66523692810456,34.119223999999996,-118.16211200000001
718045,1451869200.0,01,0,17,20.78724128540305,34.067125,-118.239732
760650,1451869200.0,01,0,17,29.14358660130718,34.075049,-118.23256200000002
767750,1451869200.0,01,0,17,63.71650326797385,34.093354999999995,-118.206354
767759,1451869200.0,01,0,17,64.328431372549,34.113103,-118.177099
767767,1451869200.0,01,0,17,66.33884803921568,34.119223999999996,-118.16211200000001
718045,1451872800.0,01,0,18,48.46793300653595,34.067125,-118.239732
760650,1451872800.0,01,0,18,47.57066993464051,34.075049,-118.23256200000002
767750,1451872800.0,01,0,18,63.978077342047925,34.093354999999995,-118.206354
767759,1451872800.0,01,0,18,65.71104302832244,34.113103,-118.177099
767767,1451872800.0,01,0,18,68.0172794117647,34.119223999999996,-118.16211200000001
718045,1451876400.0,01,0,19,55.96997549019608,34.067125,-118.239732
760650,1451876400.0,01,0,19,50.5704656862745,34.075049,-118.23256200000002
767750,1451876400.0,01,0,19,66.07720588235294,34.093354999999995,-118.206354
767759,1451876400.0,01,0,19,66.48835784313725,34.113103,-118.177099
767767,1451876400.0,01,0,19,67.21200980392156,34.119223999999996,-118.16211200000001
718045,1451880000.0,01,0,20,58.156318082788665,34.067125,-118.239732
760650,1451880000.0,01,0,20,52.54411764705881,34.075049,-118.23256200000002
767750,1451880000.0,01,0,20,64.89379084967318,34.093354999999995,-118.206354
767759,1451880000.0,01,0,20,66.04493464052287,34.113103,-118.177099
767767,1451880000.0,01,0,20,67.30010893246187,34.119223999999996,-118.16211200000001
718045,1451883600.0,01,0,21,58.45601851851851,34.067125,-118.239732
760650,1451883600.0,01,0,21,51.97446895424836,34.075049,-118.23256200000002
767750,1451883600.0,01,0,21,66.29289215686275,34.093354999999995,-118.206354
767759,1451883600.0,01,0,21,67.0960648148148,34.113103,-118.177099
767767,1451883600.0,01,0,21,68.20193355119824,34.119223999999996,-118.16211200000001
718045,1451887200.0,01,0,22,57.27450980392155,34.067125,-118.239732
760650,1451887200.0,01,0,22,52.69607843137254,34.075049,-118.23256200000002
767750,1451887200.0,01,0,22,67.58884803921568,34.093354999999995,-118.206354
767759,1451887200.0,01,0,22,66.50980392156863,34.113103,-118.177099
767767,1451887200.0,01,0,22,68.3235294117647,34.119223999999996,-118.16211200000001
718045,1451890800.0,01,0,23,61.02166394335512,34.067125,-118.239732
760650,1451890800.0,01,0,23,53.27629357298474,34.075049,-118.23256200000002
767750,1451890800.0,01,0,23,67.40280501089325,34.093354999999995,-118.206354
767759,1451890800.0,01,0,23,67.72088974478679,34.113103,-118.177099
767767,1451890800.0,01,0,23,67.84455337690632,34.119223999999996,-118.16211200000001
718045,1451894400.0,01,1,00,59.4630467571644,34.067125,-118.239732
760650,1451894400.0,01,1,00,52.859068627450974,34.075049,-118.23256200000002
767750,1451894400.0,01,1,00,67.22651143790848,34.093354999999995,-118.206354
767759,1451894400.0,01,1,00,67.34456699346406,34.113103,-118.177099
767767,1451894400.0,01,1,00,68.25558278867102,34.119223999999996,-118.16211200000001
718045,1451898000.0,01,1,01,61.8735702614379,34.067125,-118.239732
760650,1451898000.0,01,1,01,57.696827342047925,34.075049,-118.23256200000002
767750,1451898000.0,01,1,01,66.78737745098039,34.093354999999995,-118.206354
767759,1451898000.0,01,1,01,67.13221677559912,34.113103,-118.177099
767767,1451898000.0,01,1,01,68.14787581699346,34.119223999999996,-118.16211200000001
718045,1451901600.0,01,1,02,59.95431644880174,34.067125,-118.239732
760650,1451901600.0,01,1,02,58.73819444444444,34.075049,-118.23256200000002
767750,1451901600.0,01,1,02,66.62549019607843,34.093354999999995,-118.206354
767759,1451901600.0,01,1,02,66.67535403050108,34.113103,-118.177099
767767,1451901600.0,01,1,02,67.5871459694989,34.119223999999996,-118.16211200000001
718045,1451905200.0,01,1,03,58.32527233115468,34.067125,-118.239732
760650,1451905200.0,01,1,03,54.85708061002179,34.075049,-118.23256200000002
767750,1451905200.0,01,1,03,65.74400871459694,34.093354999999995,-118.206354
767759,1451905200.0,01,1,03,66.59170751633987,34.113103,-118.177099
767767,1451905200.0,01,1,03,67.61764705882352,34.119223999999996,-118.16211200000001
718045,1451908800.0,01,1,04,57.2610702614379,34.067125,-118.239732
760650,1451908800.0,01,1,04,56.894076797385615,34.075049,-118.23256200000002
767750,1451908800.0,01,1,04,67.60924369747899,34.093354999999995,-118.206354
767759,1451908800.0,01,1,04,67.32395736072205,34.113103,-118.177099
767767,1451908800.0,01,1,04,67.44970627139743,34.119223999999996,-118.16211200000001
718045,1451912400.0,01,1,05,58.12105119825708,34.067125,-118.239732
760650,1451912400.0,01,1,05,54.26477396514161,34.075049,-118.23256200000002
767750,1451912400.0,01,1,05,67.52982026143789,34.093354999999995,-118.206354
767759,1451912400.0,01,1,05,67.44061819172113,34.113103,-118.177099
767767,1451912400.0,01,1,05,67.68409586056644,34.119223999999996,-118.16211200000001
718045,1451916000.0,01,1,06,24.438793572984746,34.067125,-118.239732
760650,1451916000.0,01,1,06,38.13936546840958,34.075049,-118.23256200000002
767750,1451916000.0,01,1,06,67.42640250544662,34.093354999999995,-118.206354
767759,1451916000.0,01,1,06,68.21372549019607,34.113103,-118.177099
767767,1451916000.0,01,1,06,68.586336756925,34.119223999999996,-118.16211200000001
718045,1451919600.0,01,1,07,21.693014705882348,34.067125,-118.239732
760650,1451919600.0,01,1,07,24.56188725490196,34.075049,-118.23256200000002
767750,1451919600.0,01,1,07,66.0533088235294,34.093354999999995,-118.206354
767759,1451919600.0,01,1,07,67.86642156862744,34.113103,-118.177099
767767,1451919600.0,01,1,07,69.15563725490195,34.119223999999996,-118.16211200000001
718045,1451923200.0,01,1,08,22.624251089324616,34.067125,-118.239732
760650,1451923200.0,01,1,08,22.41237745098039,34.075049,-118.23256200000002
767750,1451923200.0,01,1,08,66.29690904139433,34.093354999999995,-118.206354
767759,1451923200.0,01,1,08,68.32393790849673,34.113103,-118.177099
767767,1451923200.0,01,1,08,69.17476851851852,34.119223999999996,-118.16211200000001
718045,1451926800.0,01,1,09,27.813112745098035,34.067125,-118.239732
760650,1451926800.0,01,1,09,28.96200980392156,34.075049,-118.23256200000002
767750,1451926800.0,01,1,09,67.8376225490196,34.093354999999995,-118.206354
767759,1451926800.0,01,1,09,68.98039215686273,34.113103,-118.177099
767767,1451926800.0,01,1,09,69.01593137254902,34.119223999999996,-118.16211200000001
718045,1451930400.0,01,1,10,60.14215686274509,34.067125,-118.239732
760650,1451930400.0,01,1,10,51.00980392156862,34.075049,-118.23256200000002
767750,1451930400.0,01,1,10,66.35910947712416,34.093354999999995,-118.206354
767759,1451930400.0,01,1,10,67.74448529411764,34.113103,-118.177099
767767,1451930400.0,01,1,10,68.95036764705883,34.119223999999996,-118.16211200000001
718045,1451934000.0,01,1,11,61.43872549019608,34.067125,-118.239732
760650,1451934000.0,01,1,11,51.630855119825696,34.075049,-118.23256200000002
767750,1451934000.0,01,1,11,67.29119008714595,34.093354999999995,-118.206354
767759,1451934000.0,01,1,11,67.94709967320262,34.113103,-118.177099
767767,1451934000.0,01,1,11,67.187704248366,34.119223999999996,-118.16211200000001
718045,1451937600.0,01,1,12,61.949346405228745,34.067125,-118.239732
760650,1451937600.0,01,1,12,52.492374727668846,34.075049,-118.23256200000002
767750,1451937600.0,01,1,12,66.78622004357297,34.093354999999995,-118.206354
767759,1451937600.0,01,1,12,68.39596949891067,34.113103,-118.177099
767767,1451937600.0,01,1,12,68.66605392156863,34.119223999999996,-118.16211200000001
718045,1451941200.0,01,1,13,61.40938180827885,34.067125,-118.239732
760650,1451941200.0,01,1,13,50.625204248366,34.075049,-118.23256200000002
767750,1451941200.0,01,1,13,67.31160130718953,34.093354999999995,-118.206354
767759,1451941200.0,01,1,13,67.95070806100217,34.113103,-118.177099
767767,1451941200.0,01,1,13,68.58884803921568,34.119223999999996,-118.16211200000001
718045,1451944800.0,01,1,14,60.9346405228758,34.067125,-118.239732
760650,1451944800.0,01,1,14,33.22276688453159,34.075049,-118.23256200000002
767750,1451944800.0,01,1,14,67.28485838779956,34.093354999999995,-118.206354
767759,1451944800.0,01,1,14,67.39086328976033,34.113103,-118.177099
767767,1451944800.0,01,1,14,68.22004357298475,34.119223999999996,-118.16211200000001
718045,1451948400.0,01,1,15,48.788602941176464,34.067125,-118.239732
760650,1451948400.0,01,1,15,41.702818627450974,34.075049,-118.23256200000002
767750,1451948400.0,01,1,15,67.87385620915032,34.093354999999995,-118.206354
767759,1451948400.0,01,1,15,67.77267156862744,34.113103,-118.177099
767767,1451948400.0,01,1,15,68.00183823529412,34.119223999999996,-118.16211200000001
718045,1451952000.0,01,1,16,30.818014705882348,34.067125,-118.239732
760650,1451952000.0,01,1,16,45.457107843137244,34.075049,-118.23256200000002
767750,1451952000.0,01,1,16,67.74877450980391,34.093354999999995,-118.206354
767759,1451952000.0,01,1,16,67.28247549019608,34.113103,-118.177099
767767,1451952000.0,01,1,16,67.69117647058823,34.119223999999996,-118.16211200000001
718045,1451955600.0,01,1,17,14.654888344226576,34.067125,-118.239732
760650,1451955600.0,01,1,17,25.640522875816988,34.075049,-118.23256200000002
767750,1451955600.0,01,1,17,64.81447440087145,34.093354999999995,-118.206354
767759,1451955600.0,01,1,17,65.89445806100217,34.113103,-118.177099
767767,1451955600.0,01,1,17,66.33337418300653,34.119223999999996,-118.16211200000001
718045,1451959200.0,01,1,18,47.59667755991285,34.067125,-118.239732
760650,1451959200.0,01,1,18,42.00299564270152,34.075049,-118.23256200000002
767750,1451959200.0,01,1,18,66.41755174291939,34.093354999999995,-118.206354
767759,1451959200.0,01,1,18,66.64610566448802,34.113103,-118.177099
767767,1451959200.0,01,1,18,67.64365468409586,34.119223999999996,-118.16211200000001
718045,1451962800.0,01,1,19,63.527709694989106,34.067125,-118.239732
760650,1451962800.0,01,1,19,50.08026960784313,34.075049,-118.23256200000002
767750,1451962800.0,01,1,19,51.4699074074074,34.093354999999995,-118.206354
767759,1451962800.0,01,1,19,67.08525326797387,34.113103,-118.177099
767767,1451962800.0,01,1,19,67.41203703703704,34.119223999999996,-118.16211200000001
718045,1451966400.0,01,1,20,61.32904411764705,34.067125,-118.239732
760650,1451966400.0,01,1,20,50.93075980392157,34.075049,-118.23256200000002
767750,1451966400.0,01,1,20,49.296568627450974,34.093354999999995,-118.206354
767759,1451966400.0,01,1,20,66.30526377217554,34.113103,-118.177099
767767,1451966400.0,01,1,20,68.3962732528909,34.119223999999996,-118.16211200000001
718045,1451970000.0,01,1,21,63.90713507625272,34.067125,-118.239732
760650,1451970000.0,01,1,21,56.272194989106744,34.075049,-118.23256200000002
767750,1451970000.0,01,1,21,67.89515250544663,34.093354999999995,-118.206354
767759,1451970000.0,01,1,21,67.69294662309368,34.113103,-118.177099
767767,1451970000.0,01,1,21,68.16789215686272,34.119223999999996,-118.16211200000001
718045,1451973600.0,01,1,22,61.90806100217864,34.067125,-118.239732
760650,1451973600.0,01,1,22,52.41503267973855,34.075049,-118.23256200000002
767750,1451973600.0,01,1,22,67.88071895424835,34.093354999999995,-118.206354
767759,1451973600.0,01,1,22,66.42320261437908,34.113103,-118.177099
767767,1451973600.0,01,1,22,67.92864923747275,34.119223999999996,-118.16211200000001
718045,1451977200.0,01,1,23,60.466911764705884,34.067125,-118.239732
760650,1451977200.0,01,1,23,51.556985294117645,34.075049,-118.23256200000002
