2.396776421849148733e+02,1.106739618277876929e+02,6.325812953220302859e+01,1.885661217773592000e+02,4.724485525786628415e+01,4.171691857461813413e+01,1.622541975865323707e+02,8.246063845043114782e+01,3.106612006687736312e+02,2.819169809201521275e+02,3.264749459817700767e+02,1.808864783855665692e+01,5.620099988686231285e+01,2.684599197169172839e+02,1.021443650009223205e+02,5.097275476242485297e+02,2.597058340779174159e+02,1.559201708731600888e+01,3.062483799224809786e+02,3.155625744573417251e+02,1.281990608467040147e+02,1.756678308687881724e+02,4.747302067338256393e+02,2.407243615020787786e+01,3.052913527628740908e+01,6.016949437471228066e+02,4.922582083116392937e+02,1.886237378726962959e+02,8.829218454763299917e+01,2.053363757907936247e+02,3.497784156849363058e+01,4.636692669949881633e+02,9.866863509876891669e+01,3.158431468209871014e+02,3.156152528522152352e+02,1.819128515415341951e+02,1.137201032792402771e+02,2.514700218671741538e+02,9.090271217720042785e+01,2.650529935619556809e+01
2.228639691815587867e+02,1.089908056400509508e+02,6.175075776078712408e+01,1.871121453182687731e+02,4.737176199039724622e+01,4.150704808352078601e+01,1.592179907868150792e+02,7.949879705939693508e+01,2.995332939926079803e+02,2.810383816262631740e+02,3.285532031950073701e+02,1.817309474209308817e+01,5.272922799987509279e+01,2.609194365250402825e+02,1.011811177831825148e+02,4.975028894503248011e+02,2.523779549637272623e+02,1.509621770873437896e+01,3.128912470469599043e+02,3.216883705814735777e+02,1.304023864142110654e+02,1.783003356722738317e+02,4.808108984767094967e+02,2.432893913342707037e+01,3.078941172552331551e+01,6.055569180632522830e+02,4.943916762927919422e+02,1.890522532475339688e+02,8.831261638227661592e+01,2.049693435668795019e+02,3.484544423178018491e+01,4.619141965471504818e+02,9.829515680741559436e+01,3.146476244678880221e+02,3.144205931182248719e+02,1.812242791203090349e+02,1.132896525101307503e+02,2.505181632142241313e+02,9.055862928207029938e+01,2.640497209510139243e+01
2.203553189270677422e+02,1.092141415452684186e+02,6.149177850182898908e+01,1.877961840974874406e+02,4.782684863416452714e+01,4.176324468322034278e+01,1.598174898987852259e+02,7.910918667363721113e+01,2.968963058535351252e+02,2.839266632109356578e+02,3.324923227097660856e+02,1.816564204848231157e+01,5.223157731337435905e+01,2.621816839909612327e+02,1.027204375971083010e+02,4.940666495828203892e+02,2.504420577194598252e+02,1.498715871221871865e+01,3.271705894408128188e+02,3.219865380983857790e+02,1.306083143458703546e+02,1.786970754737319851e+02,4.821883345455121344e+02,2.441405044389774304e+01,3.091644340639733102e+01,6.084316821362721157e+02,4.970430442494220529e+02,1.901813975923464852e+02,8.889342121367431560e+01,2.064400135286598186e+02,3.511611946389793104e+01,4.655022906330582941e+02,9.905870179791486407e+01,3.170917694821296777e+02,3.168629745801680428e+02,1.826320075880529714e+02,1.141696729451048782e+02,2.524641582638689954e+02,9.126207785451906318e+01,2.661008275184502736e+01
2.215516301996921129e+02,1.108611687543237139e+02,6.223158585160881273e+01,1.897188093363116366e+02,4.845570505301098763e+01,4.242120681298306550e+01,1.622674310390407868e+02,8.019888220972538306e+01,2.998653345735355060e+02,2.827529446400695861e+02,3.351395147668084746e+02,1.842934599377867144e+01,5.330690413306272291e+01,2.642903610557432899e+02,1.025889537304240235e+02,4.961668315555903632e+02,2.584016921017654340e+02,1.529602050049927975e+01,3.526921953419259808e+02,3.487571536199359912e+02,1.404769471795672473e+02,1.908759237030456575e+02,5.115630883107249360e+02,2.572877944513211190e+01,3.236775236925602428e+01,6.328840410177982676e+02,5.137361539235105283e+02,1.953400809158374045e+02,9.074286296334645385e+01,2.094582937881954194e+02,3.541696409287731484e+01,4.694903128306286817e+02,9.990735133107901333e+01,3.198083383171441483e+02,3.195775832977650452e+02,1.841966411353068054e+02,1.151477802480254127e+02,2.546270534579570608e+02,9.204393263719963159e+01,2.683805499350515333e+01
2.225652258420446969e+02,1.114237592252014650e+02,6.242663657688657963e+01,1.920376071842679266e+02,4.902208656615186300e+01,4.255666132723155926e+01,1.632869552461025364e+02,8.090442860299302197e+01,3.024705002046106301e+02,2.834620218370771454e+02,3.364729270909638785e+02,1.856427038988059763e+01,5.385858331828771384e+01,2.674635875839014147e+02,1.031823486421575922e+02,4.994954131717319115e+02,2.577929235098542335e+02,1.555554365208952383e+01,3.520859651007843922e+02,3.557290539712833493e+02,1.429099359982955377e+02,1.936864417443575519e+02,5.178051779188900809e+02,2.597962184804390873e+01,3.260610655841851013e+01,6.360754519019072859e+02,5.151659056976991451e+02,1.954539079410394038e+02,9.060124434815978134e+01,2.086939283104219669e+02,3.521561394660617594e+01,4.668211980269591095e+02,9.933936476533831694e+01,3.179901854249305870e+02,3.177607422784941491e+02,1.831494587585794420e+02,1.144931498190892398e+02,2.531794648299791959e+02,9.152065065144641665e+01,2.668547708523486506e+01
2.228072043819529995e+02,1.103367807284645608e+02,6.218850771030349023e+01,1.891805123098748425e+02,4.806502963589533550e+01,4.215207623129754921e+01,1.627394612028352299e+02,8.099011060074244028e+01,3.010112408985750108e+02,2.797143573286386982e+02,3.301750146350770478e+02,1.840413688775880985e+01,5.352517600021708688e+01,2.648714649591126431e+02,1.031714037177349326e+02,4.926496515062498247e+02,2.444172587887234727e+02,1.388592980121723741e+01,3.267589886998148359e+02,3.364103634076583376e+02,1.357405369136620266e+02,1.847555235400781157e+02,4.959881569947816615e+02,2.498628426807482938e+01,3.148404103311688829e+01,6.165708972198469837e+02,5.012633152747542908e+02,1.908844123056027229e+02,8.880382998950689455e+01,2.052788010573785016e+02,3.475944056882465816e+01,4.607741246166574456e+02,9.805254995528325423e+01,3.138710280191673974e+02,3.136445570161466208e+02,1.807769910410654859e+02,1.130100370451643528e+02,2.498998476740347030e+02,9.033511731365675246e+01,2.633980075432835832e+01
2.209904858473417448e+02,1.095578199052160926e+02,6.193517900315475089e+01,1.879584669190580826e+02,4.774894880898795435e+01,4.188570098493160287e+01,1.613379265719647719e+02,8.057340121450293680e+01,3.022093544243217593e+02,2.784287220615489673e+02,3.268887674717473715e+02,1.823043087929022477e+01,5.305242263943686254e+01,2.612574862224239496e+02,1.021317700831814363e+02,4.883443798764866983e+02,2.458006326199189857e+02,1.390701879179034428e+01,3.039797781430659143e+02,3.026845607217642282e+02,1.232883564145545279e+02,1.693780977035584954e+02,4.589179621531963562e+02,2.333064941824433802e+01,2.966438371500789017e+01,5.861472222861644923e+02,4.807600249909680770e+02,1.846852892536043100e+02,8.666712022409002714e+01,2.020643716823659020e+02,3.450676444630065021e+01,4.574246282708515992e+02,9.733977846872159034e+01,3.115894114846469733e+02,3.113645867628658266e+02,1.794628723904108369e+02,1.121885353897988864e+02,2.480832555915300759e+02,8.967844600948626521e+01,2.614832935508415090e+01
2.197243211009026140e+02,1.092460135619347028e+02,6.164897342070124608e+01,1.875461957614872404e+02,4.753481603331718475e+01,4.169638849984071527e+01,1.594947031862332949e+02,7.988844056651012693e+01,3.009431010207580925e+02,2.762205395067102245e+02,3.252606098961192629e+02,1.811578251658281857e+01,5.249986200970954542e+01,2.615226614735761359e+02,1.015262777921042243e+02,4.901045364820838586e+02,2.400901569700288007e+02,1.423999024315112294e+01,2.811229501337821262e+02,2.866811017817961442e+02,1.172602411230108430e+02,1.617747694230775153e+02,4.401678759089409709e+02,2.247216065665880436e+01,2.869412941095218983e+01,5.693891581406339810e+02,4.690084516627650828e+02,1.809420794737381755e+02,8.527500365021447237e+01,1.996744172056840796e+02,3.424581071419907374e+01,4.539654032227248308e+02,9.660365675806735908e+01,3.092330497360169375e+02,3.090099252272565309e+02,1.781057035258299663e+02,1.113401215359141929e+02,2.462071523851786594e+02,8.900026230983333164e+01,2.595058539841591383e+01
2.262119618818986737e+02,1.103643734807146473e+02,6.341091300378350581e+01,1.902187650474095335e+02,4.754757634272927191e+01,4.194517524876783909e+01,1.625826345543777052e+02,8.081031218228643809e+01,3.019736057569508034e+02,2.797351291205916368e+02,3.239291023326846926e+02,1.805777223624922456e+01,5.296814446041224755e+01,2.637121716473262154e+02,1.019207761944078072e+02,5.006122985383869946e+02,2.488774452698263815e+02,1.482950616780343900e+01,2.744278082130687153e+02,2.921132330202971730e+02,1.193472088827439279e+02,1.644669967269362303e+02,4.469819141948473202e+02,2.279382416631048258e+01,2.907122059961240268e+01,5.762014255109278338e+02,4.740648645267085044e+02,1.826777521226523504e+02,8.599115876054439411e+01,2.011117367177929225e+02,3.445103830135580836e+01,4.566859177152436473e+02,9.718258115709627987e+01,3.110862151697710942e+02,3.108617535250629089e+02,1.791730517074369686e+02,1.120073583167061599e+02,2.476826175229857370e+02,8.953362124364855390e+01,2.610610153062456007e+01
2.587697484364614411e+02,1.170943581476225006e+02,6.893547574296255220e+01,2.007914912635592941e+02,4.804885956253317403e+01,4.312540112401861592e+01,1.726204899802614534e+02,8.570797628893548392e+01,3.137988887813811516e+02,2.888462256668657346e+02,3.339174806888551075e+02,1.931335953776384429e+01,5.703351984688730880e+01,2.741451875459672465e+02,1.086554185814363080e+02,5.386019756146164355e+02,2.864234322612155097e+02,1.886736280570078250e+01,3.243218284251714181e+02,3.637204439121691166e+02,1.459267575062625610e+02,1.975208681273066134e+02,5.273971544229810888e+02,2.642880390845877159e+01,3.313079898430448367e+01,6.455713447687129474e+02,5.222748720416042261e+02,1.979365450943440123e+02,9.165540190411215349e+01,2.109056217710728731e+02,3.555328451843759296e+01,4.712973880806038665e+02,1.002918962235869458e+02,3.210392854040483144e+02,3.208076422051415193e+02,1.849056167674499420e+02,1.155909857798312430e+02,2.556071168026164742e+02,9.239821111331181669e+01,2.694135506937643854e+01
