weekdate,hour,716674,717724,717751,717753,717766,717788,718247,718249,718253,718256,718258,718262,718265,718275,718277,718280,718284,718287,718290,718296,718479,759422,761526,761541,761552,764567,764578,764590,764598,764604,764671,765153,769195,771864,771879,771897,771914,771925,771938,771954,772438,772527,774327,769248,716660,717731,717746,717772,761500,764572,766493
0,0,64.51192364,67.31531425,67.25245068,67.00377694,68.26045344,66.45110096,65.81795298,67.05727736,67.05298864,68.03545602,66.26962127,65.95800315,67.98578032,68.26617266,68.5514368,68.33012935,68.49640235,68.28556784,65.3942243,65.71889213,68.33174605,67.87775555,68.04628692,68.74083765,68.33027181,66.15845608,67.01473092,68.66075877,68.15136181,67.77172888,66.65395949,67.14439258,68.34365134,68.81962099,68.60582346,68.26773835,68.14020941,68.64907747,67.91371596,67.56818356,68.30190232,67.96084518,67.96084518,67.96084518,67.96084518,67.96084518,67.96084518,67.96084518,67.96084518,67.96084518,67.96084518
0,1,64.32370358,67.01320654,66.9127473,66.60798602,68.06313763,66.31617697,65.66722378,66.74034221,66.72304978,67.74574371,65.96476237,65.66510391,67.72115615,67.98662545,68.27460419,67.57306068,67.81959478,68.33459862,65.4032905,65.50591573,68.14066019,67.7738863,67.92915988,68.55426736,68.59610932,66.59682994,66.9062876,68.51313115,67.92045358,67.62196644,66.78891104,67.07048968,68.05982494,68.63742481,68.24801767,68.01833105,67.95432818,68.36312728,67.91167101,67.58865882,68.19609568,67.81786438,67.81786438,67.81786438,67.81786438,67.81786438,67.81786438,67.81786438,67.81786438,67.81786438,67.81786438
0,2,64.18579099,66.64640182,66.33073139,66.04278593,67.58214262,65.89477551,65.4967739,66.54882083,66.2855804,67.34713531,65.11872441,64.69297779,67.23056836,67.44003975,67.75374487,66.90824895,67.20390189,67.86599464,64.69884319,64.78139052,67.62558951,67.08335169,67.2359645,68.09015802,68.04413092,66.19448558,66.74787849,68.25747442,67.54747275,67.11562948,66.19004875,66.5473669,67.84461642,68.57504561,68.1486468,67.92136112,67.84951528,68.16803376,67.76751278,67.37106547,67.84426153,67.38162737,67.38162737,67.38162737,67.38162737,67.38162737,67.38162737,67.38162737,67.38162737,67.38162737,67.38162737
0,3,63.58569727,65.93530789,65.6520063,65.52848222,67.07775858,65.29402679,64.85877007,65.92719903,65.63261815,66.67365744,64.09664184,63.7225759,66.50757507,66.86829579,67.45915249,66.43073018,66.44840874,67.15090986,63.88906528,63.95038637,66.83176994,66.51748211,66.6839119,67.09858928,67.54483588,65.6439869,65.94070968,67.37298975,66.65779841,66.63834105,65.28071101,65.59916938,67.10705552,67.86078708,67.49294671,67.51180627,67.5122687,67.70110652,67.10461366,66.73669537,67.2636345,66.65199768,66.65199768,66.65199768,66.65199768,66.65199768,66.65199768,66.65199768,66.65199768,66.65199768,66.65199768
0,4,62.69324564,65.16932811,65.0828354,65.22730945,66.9168725,65.45465759,64.65856807,65.38091582,65.29284221,66.47081833,63.89752024,63.52405061,66.00972686,66.2677784,66.9461483,65.77111729,65.9782689,67.20161592,64.00405797,63.75452749,66.32175078,66.03168378,66.14584132,66.48307696,67.38730242,65.43071548,65.42482852,67.07772175,66.28314932,66.61570131,65.2886969,65.42387008,66.78861917,67.36941423,66.97733474,67.05375891,67.03669748,67.21065366,67.27536706,66.81293401,67.27111259,66.49169487,66.49169487,66.49169487,66.49169487,66.49169487,66.49169487,66.49169487,66.49169487,66.49169487,66.49169487
0,5,63.10670206,65.98538179,65.99083134,65.70422491,67.26407965,65.30113823,64.41057829,65.69449541,65.70741576,66.75525723,64.63023124,64.35748553,66.84691754,67.19800997,67.40523619,66.42681112,66.73906307,67.67553997,64.41296972,64.2113591,66.91897902,66.56459645,66.67211449,66.92280358,67.70262727,65.70910797,65.66107658,67.27154467,66.8122459,67.00626946,65.32358071,65.72320845,67.23534936,67.70241572,67.02519336,66.98388412,67.13290986,67.45295519,67.26299909,67.07785991,67.38110292,66.80563751,66.80563751,66.80563751,66.80563751,66.80563751,66.80563751,66.80563751,66.80563751,66.80563751,66.80563751
0,6,64.61081449,67.22728905,66.83182785,66.45328289,67.92427346,66.14526487,65.35699045,66.64469047,66.82574948,67.61820477,65.5703263,65.46691787,67.68217607,67.79379525,68.07920718,67.2113217,67.4864344,68.45139714,65.3355546,65.18488035,67.87410071,67.60294683,67.68011006,68.10219338,68.70536201,66.52286248,66.54307898,68.23721413,67.7613992,67.84449063,66.48423708,66.67573645,67.99234102,68.52953454,68.01285218,67.66270488,67.89185863,68.59416931,68.04466784,67.77490248,67.88472656,67.57147634,67.57147634,67.57147634,67.57147634,67.57147634,67.57147634,67.57147634,67.57147634,67.57147634,67.57147634
0,7,65.26562497,67.74166226,67.42828017,67.16121064,68.40544471,66.64689313,65.92019483,67.2736281,67.62579776,68.31098517,66.6646081,66.56887927,68.29571456,68.42549922,68.70077756,67.42435278,67.46081672,68.68681341,65.9177381,65.99239932,68.4931033,68.31004639,68.39208862,68.85589843,69.15605982,66.92534586,66.93291899,68.7921884,68.46451378,68.34179214,67.4173671,67.60892217,68.5702882,69.03938882,68.4796892,68.04471712,68.29915943,68.97599601,68.17840653,67.96647512,68.31901985,68.13120008,68.13120008,68.13120008,68.13120008,68.13120008,68.13120008,68.13120008,68.13120008,68.13120008,68.13120008
0,8,65.2195004,67.79967034,67.53279553,67.18428611,68.50853064,66.7494547,65.98841547,67.48782349,67.61740354,68.31318543,66.88238009,66.71525163,68.43670759,68.53866886,68.86280039,67.26487338,67.28755868,68.64997374,65.71351886,65.91163644,68.47909663,68.2074447,68.43076934,68.90955939,68.642903,66.66255582,66.71401274,68.553921,68.38504377,67.99088259,66.88005601,67.34468246,68.6294488,69.04638555,68.46469163,68.12675279,68.43235253,68.91269063,68.09308986,67.92754623,68.07765239,68.01723138,68.01723138,68.01723138,68.01723138,68.01723138,68.01723138,68.01723138,68.01723138,68.01723138,68.01723138
