1.266156115696959290e+02,5.251876179528657929e+01,3.905971396806784242e+02,8.169354668301879485e+01,4.379785859193347619e+01,3.878292690714230417e+01,3.332529286619149822e+00,5.525073724816666498e+01
1.269675546786980505e+02,5.303267201022793387e+01,3.934492182048846871e+02,8.229296292025772175e+01,4.412112042202437578e+01,3.907127599895815706e+01,3.155336601812302799e+00,5.231302068859449150e+01
1.268327558068511820e+02,5.280140344250828832e+01,3.825880862364876407e+02,7.850200118634859336e+01,4.113491304458509745e+01,3.542457500971551809e+01,2.856624162396649069e+00,4.736060134477033046e+01
1.280736382043230606e+02,5.302489176803612736e+01,3.772812684157507874e+02,7.750433892799719615e+01,4.066825122203625398e+01,3.508021594195784587e+01,2.836220950111613348e+00,4.702233199316841450e+01
1.279590002576253909e+02,5.280632347474968213e+01,3.676516392846201029e+02,7.587025603068522628e+01,4.002487426909928558e+01,3.474764772888552500e+01,2.758116147182474887e+00,4.572741525776724103e+01
1.265772021626080459e+02,5.244041532739311151e+01,3.581661298709188941e+02,7.355618126668568380e+01,3.858341540909429312e+01,3.326835572837163824e+01,2.618999027833344151e+00,4.342096188652666910e+01
1.260220138645661052e+02,5.229038223366801930e+01,3.492487186950071987e+02,7.169341088232809511e+01,3.758700125448997653e+01,3.238942008737982547e+01,2.519066973425410971e+00,4.176416633999343730e+01
1.255011118521777149e+02,5.184077405875638789e+01,3.442556933669814612e+02,7.074526082796177207e+01,3.713721843810920831e+01,3.205040487215804035e+01,2.451971360516981502e+00,4.065177339143237845e+01
1.251768374140279008e+02,5.150206951784955578e+01,3.413882206069677068e+02,7.048012841101237314e+01,3.719994468739109550e+01,3.231465030952362127e+01,2.444670264434311235e+00,4.053072691093873203e+01
1.247017454145006212e+02,5.142989863099485603e+01,3.398586710987784727e+02,7.004491931315136810e+01,3.689571642714329158e+01,3.197266345995916481e+01,2.402047575502549659e+00,3.982407596073262823e+01
1.245230783423788097e+02,5.127783217093710988e+01,3.374489710002096672e+02,6.972040442363375234e+01,3.683254509682597444e+01,3.203075275119763887e+01,2.399336664666569696e+00,3.977913117272931487e+01
1.245916522676541263e+02,5.141739483080144879e+01,3.401471949173452458e+02,7.040482009312296441e+01,3.727413579549992306e+01,3.249925428988048992e+01,2.444649853271287476e+00,4.053038850977009133e+01
1.245363867017919688e+02,5.164323767101049611e+01,3.497536235846772001e+02,7.206381018934267502e+01,3.794642142757245296e+01,3.286993525459203624e+01,2.510496637743117709e+00,4.162207685654545486e+01
1.246851664165868101e+02,5.198899590807400983e+01,3.580764195320365957e+02,7.365769447258001890e+01,3.871072646782236859e+01,3.345440901492671060e+01,2.597263472275971097e+00,4.306060332227781373e+01
1.251456436473001759e+02,5.242687882990490778e+01,3.627011058334703080e+02,7.483572183986005655e+01,3.947103526985742405e+01,3.425838961052396314e+01,2.641257113563283188e+00,4.378998359362759629e+01
1.249859676909339044e+02,5.205780897881673042e+01,3.624288410717834381e+02,7.449010279459356809e+01,3.910935208445152966e+01,3.375889469126788356e+01,2.614051423579100142e+00,4.333893446556544404e+01
1.253305064209931601e+02,5.207953940184549424e+01,3.782039350800440047e+02,7.890265007230883043e+01,4.217214064377437666e+01,3.720122033885584045e+01,2.950969000819958499e+00,4.892476520654849281e+01
1.261076270032592390e+02,5.231454709126128932e+01,3.736563730073847864e+02,7.791005525105319407e+01,4.161318474910907383e+01,3.667709964787115950e+01,3.249294966588437195e+00,5.387077711863029350e+01
1.262946365862904941e+02,5.241045224358020249e+01,3.689644821833475703e+02,7.672093977444333746e+01,4.084232172129763683e+01,3.585065332097227753e+01,2.813653371622369281e+00,4.664817913742515287e+01
1.262255585076919431e+02,5.247390993796143732e+01,3.750731997365190864e+02,7.777150782982454302e+01,4.126151125480647863e+01,3.606863712155198698e+01,2.846915440211187587e+00,4.719963830068301291e+01
1.264400153929287569e+02,5.248609042068807895e+01,3.686598743835638174e+02,7.470123432594355961e+01,3.858027942731417426e+01,3.266693213975865007e+01,2.590977164055559001e+00,4.295638123332526703e+01
1.265361228339798032e+02,5.240916757177034668e+01,3.929631852509780288e+02,8.229636548664541351e+01,4.419192480006110912e+01,3.921051861804696159e+01,3.190163830230201114e+00,5.289042898148643701e+01
1.259711703958745375e+02,5.229378737924448473e+01,4.227601574985076809e+02,8.891774735563630827e+01,4.800056537510365473e+01,4.287457096042803073e+01,3.508646359816175231e+00,5.817062100588651674e+01
1.276624139633975545e+02,5.264787548321640287e+01,4.592737766876639398e+02,9.606904427245198974e+01,5.151260085328495819e+01,4.562282801485584827e+01,3.615140627313231381e+00,5.993621292897657327e+01
1.327302719548029302e+02,5.402466078204636801e+01,4.643441159806127985e+02,9.694625856608290349e+01,5.186337213199736595e+01,4.580188727968221230e+01,3.527963293882116158e+00,5.849088071157096635e+01
1.327965265038042730e+02,5.413555698900119495e+01,4.728361043863556006e+02,9.669114238937081041e+01,5.046589647386449684e+01,4.325748936370250419e+01,3.307456140831975588e+00,5.483504404017762113e+01
1.284384933146412209e+02,5.318010794755395665e+01,4.339106426152060294e+02,8.799751019177051603e+01,4.549125585879906453e+01,3.856154123611173645e+01,3.027704350746286632e+00,5.019697747890539574e+01
1.280118071750635806e+02,5.279880478201543070e+01,3.877575790318250597e+02,7.915081650750551034e+01,4.122501258659956846e+01,3.525012558227265203e+01,2.806605562448154512e+00,4.653133195638963571e+01
1.267501992397699127e+02,5.252646284864243853e+01,3.629548094896661610e+02,7.432640387536815751e+01,3.885704069015746853e+01,3.337153259585739562e+01,2.618774379611023218e+00,4.341723739415549943e+01
1.260034114889048453e+02,5.233219907950709882e+01,3.551130205049798860e+02,7.288126614214941412e+01,3.819995988621362670e+01,3.290758671138150504e+01,2.584569528247448122e+00,4.285014762756600959e+01
1.254444293098744225e+02,5.195588967145761927e+01,3.458073654166232700e+02,7.106254310289894249e+01,3.730279330956194883e+01,3.219229254687172670e+01,2.481220906580134500e+00,4.113670805971938904e+01
1.249957989531245062e+02,5.178330071806843904e+01,3.421744683621572563e+02,7.040502030981711812e+01,3.701268872164433077e+01,3.199871647465127822e+01,2.442288042947501570e+00,4.049123153607042269e+01
1.249796392231566955e+02,5.151733981158034226e+01,3.382921572638157954e+02,7.013915236219594362e+01,3.720849630044055800e+01,3.252177746807615932e+01,2.457314137353719286e+00,4.074035246570111468e+01
1.246481872140671783e+02,5.145589659989285991e+01,3.391181566195580217e+02,7.008020103816014057e+01,3.703199844829249798e+01,3.221406145493624962e+01,2.419868858853991611e+00,4.011953894370751073e+01
1.240744986460730814e+02,5.126766473839837346e+01,3.382104690329380219e+02,6.979439793540737469e+01,3.681944051621683656e+01,3.196468597507269038e+01,2.397180323955574011e+00,3.974338072500808039e+01
1.248097888816714658e+02,5.153916627198815092e+01,3.402110924683682924e+02,7.048407840744387443e+01,3.735790029537346157e+01,3.261664582034763527e+01,2.454284290752206221e+00,4.069011997137477721e+01
1.246872597770086770e+02,5.173369112279909388e+01,3.490702832515918885e+02,7.194569292372763414e+01,3.789834371622640674e+01,3.284297226268423486e+01,2.507223744891010853e+00,4.156781484488385559e+01
1.242661202559216207e+02,5.207658401180159302e+01,3.586124453958818208e+02,7.368623819858805746e+01,3.867528995020786198e+01,3.337186664577579620e+01,2.607428110745783290e+00,4.322912510288846022e+01
1.252262292080976067e+02,5.235224826570643586e+01,3.674569379139438183e+02,7.602974556456831579e+01,4.023460727901082379e+01,3.506196842774997435e+01,2.713168044582049632e+00,4.498221076202545987e+01
1.253685081341349559e+02,5.251887469306559098e+01,3.702984809824398553e+02,7.608369115356971690e+01,3.993131877219764903e+01,3.445328725615464549e+01,2.664549861899443428e+00,4.417615920002848640e+01
1.278136343524556509e+02,5.422778512180823896e+01,3.872891288579607476e+02,8.089455331034433527e+01,4.329957915558352965e+01,3.826467989638272371e+01,3.083630583083499577e+00,5.112419080619712730e+01
1.269240910228262038e+02,5.345260003714709285e+01,3.803265765470260931e+02,7.890411668083616803e+01,4.188998078554758564e+01,3.664744610739727904e+01,2.942099846585943368e+00,4.877772154449738906e+01
1.268891566800240440e+02,5.321383023946631141e+01,3.760966211523688685e+02,7.738037846239551243e+01,4.067699577529231902e+01,3.516382824487634906e+01,2.764781981137088174e+00,4.583792958748222190e+01
1.268392681836454301e+02,5.323473393954574107e+01,3.831214563911927939e+02,7.815009408080037190e+01,4.067105533203606882e+01,3.474372386633329057e+01,2.810790925029930776e+00,4.660072200472995263e+01
1.271058846581060777e+02,5.310144691168142828e+01,3.943875786093186093e+02,7.879237956797935283e+01,4.005234040584503674e+01,3.331005776810874153e+01,2.666891974782118702e+00,4.421498960551233637e+01
1.276037774450023647e+02,5.320897886364774365e+01,4.020141057821696222e+02,8.148545074221621576e+01,4.209918571721402714e+01,3.566121988139533983e+01,2.928070932077582178e+00,4.854513308008667849e+01
1.269317780855292028e+02,5.269724893284877965e+01,4.393687860186904572e+02,9.378390668310511558e+01,5.157484764850455150e+01,4.718688454314482073e+01,4.055819519499020309e+00,6.724232537057825709e+01
1.275223124942208131e+02,5.325812583803327271e+01,4.730832077986937065e+02,9.889135753798784378e+01,5.298258807814343641e+01,4.687688065388073966e+01,3.721645374994615452e+00,6.170197860535153467e+01
1.323071214014312034e+02,5.427147587945285068e+01,4.805045113058489505e+02,1.016711815464106365e+02,5.529675343553060429e+01,4.986568357139711338e+01,3.828604072507179268e+00,6.347527041598946340e+01
1.328539702866869732e+02,5.428266645072179131e+01,4.870008844142953421e+02,1.003177977555716325e+02,5.280870260620502421e+01,4.572801056810187248e+01,3.419110998073183971e+00,5.668619451758993932e+01
1.313919873392450199e+02,5.343206889832349304e+01,4.455161342285267665e+02,9.036006167944202616e+01,4.671788330905866360e+01,3.960647612349909252e+01,3.105979332648280522e+00,5.149471564899047138e+01
1.280567493695071164e+02,5.271905131314114357e+01,3.928733203608635449e+02,8.042576171841311350e+01,4.202903330810212879e+01,3.607882368295225461e+01,2.854921667623887771e+00,4.733237530884804301e+01
1.274487042266241730e+02,5.267417826803897185e+01,3.692414704000071879e+02,7.559469733554196580e+01,3.950845749384218664e+01,3.391919806000834825e+01,2.668903927668690557e+00,4.424834621568167847e+01
1.261375604605121623e+02,5.244200452153540937e+01,3.623468768956849431e+02,7.436673777884891479e+01,3.897906918727651515e+01,3.357928171380849847e+01,2.653124201324561948e+00,4.398673065611613708e+01
1.261669074507095161e+02,5.208402314569209324e+01,3.502231655466039797e+02,7.312825223780752992e+01,3.912683891357797705e+01,3.455984496038031750e+01,2.711787668314302291e+00,4.495932519976524588e+01
1.250194217319744325e+02,5.190681615385869208e+01,3.430105393508264342e+02,7.182450928871351437e+01,3.856177997894028664e+01,3.420733195621066614e+01,2.628346186805302853e+00,4.357593049443962485e+01
1.246332682620942904e+02,5.150135311731751386e+01,3.387182506940011422e+02,6.986221676458332297e+01,3.683212410855441732e+01,3.195158262597720622e+01,2.436210116635813439e+00,4.039046425669221918e+01
1.247149665382262071e+02,5.133012238393176574e+01,3.385929146627011050e+02,7.000694275841020442e+01,3.701548389325381549e+01,3.222306922662063755e+01,2.430447775043938385e+00,4.029492912591175724e+01
1.243183699747320929e+02,5.115784722211162006e+01,3.390098757391917843e+02,7.025618055743723289e+01,3.725040735561598382e+01,3.253693543130813737e+01,2.437377145062908923e+00,4.040981267809858934e+01
1.248461322796481880e+02,5.158456414473126017e+01,3.401549394166746083e+02,7.047926448138704814e+01,3.735967193140768217e+01,3.262278729310946801e+01,2.456395449073718318e+00,4.072512133030642190e+01
1.245626705377931387e+02,5.178640381862037145e+01,3.499281293363474674e+02,7.225380817281642010e+01,3.814274861591214005e+01,3.314060041127745393e+01,2.526262232909371797e+00,4.188345813219970637e+01
1.242637103895805666e+02,5.198998956673968763e+01,3.577247335409603579e+02,7.361704271213851314e+01,3.870898782733949162e+01,3.347318855477442412e+01,2.605045109325363484e+00,4.318961679732900194e+01
1.251071489492484972e+02,5.218101314386581890e+01,3.570707119635081881e+02,7.256277729055433667e+01,3.760012420726441462e+01,3.195889306314524347e+01,2.485423455121150038e+00,4.120638303786426349e+01
1.250393262433411081e+02,5.207547241647358049e+01,3.577096929379748076e+02,7.422735883105436017e+01,3.941693495544182468e+01,3.449441479928434262e+01,2.672186351607837462e+00,4.430276624533515673e+01
1.268295779568322814e+02,5.291876621095568822e+01,3.884883042677317917e+02,8.045573869637107123e+01,4.262388775885413850e+01,3.719394242682672314e+01,2.941211327266579634e+00,4.876299058694775113e+01
1.266046349764028776e+02,5.296438292276508264e+01,3.893935717983764562e+02,8.174972849291636123e+01,4.403124749693703421e+01,3.921667595503055281e+01,3.150664209642789260e+00,5.223555606941928176e+01
1.270990034550995347e+02,5.312661094327140887e+01,4.045370629482438858e+02,7.862939568088258113e+01,3.880622606779759565e+01,3.126212332359251533e+01,2.468783834813577105e+00,4.093051110683146732e+01
1.282799575749373844e+02,5.314674493069732364e+01,4.016073311862716650e+02,8.144533565129248132e+01,4.210343065100074256e+01,3.568919148813144915e+01,2.842886363407544081e+00,4.713283934869041047e+01
1.285698385589081738e+02,5.283768530755298798e+01,3.806453067688528904e+02,7.520164718571328422e+01,3.776289685817992847e+01,3.098766692649269316e+01,2.465876928751577601e+00,4.088231687079532861e+01
1.289921034576520071e+02,5.353647699738453269e+01,4.196505637768214569e+02,8.845157181312848138e+01,4.787489227089185562e+01,4.290587406517349933e+01,3.683083818339691451e+00,6.106265806189039580e+01
1.286038810172716182e+02,5.300574644666458113e+01,4.375037022532538913e+02,9.377512274666325709e+01,5.184630667488166722e+01,4.777393200685782659e+01,4.040965089574665825e+00,6.699605050421259023e+01
1.277361692515686542e+02,5.347557342967242278e+01,4.771818131328785739e+02,9.995204070992292600e+01,5.368471887152922761e+01,4.764656767162314566e+01,3.752033082042805834e+00,6.220578309536311679e+01
1.336209544242540517e+02,5.522585344214228797e+01,4.849313178186965274e+02,1.002470056319672409e+02,5.299415201326239355e+01,4.612194399594185512e+01,3.501538344740649400e+00,5.805277565794891359e+01
1.345541938637963995e+02,5.569959073209585654e+01,5.020458730836965628e+02,1.017534638408216665e+02,5.256603499553924053e+01,4.452300212164233528e+01,3.376085316114345591e+00,5.597286225720262820e+01
1.309031345017741046e+02,5.468168977391341201e+01,4.548097733734742860e+02,9.164659997069318820e+01,4.703462855864797376e+01,3.953984962807525960e+01,3.130287944216079588e+00,5.189773347571833284e+01
1.291180149906387555e+02,5.326213992031347289e+01,3.974238739155654798e+02,7.923762850763057486e+01,4.018835300571747382e+01,3.334005390554976600e+01,2.641523530261074004e+00,4.379440057475579096e+01
1.282955853038637315e+02,5.300543586599225421e+01,3.780717923136245417e+02,7.767935265738218220e+01,4.076785908150822735e+01,3.517412310795641872e+01,2.794135995971769315e+00,4.632459626654840434e+01
1.271864192815378374e+02,5.273610018932942722e+01,3.633236162502807929e+02,7.521199340726420246e+01,3.982552206920561844e+01,3.473052107040952308e+01,2.762119816857027121e+00,4.579379297936906568e+01
1.258738495804420978e+02,5.234674025588711999e+01,3.540376741614173852e+02,7.261298160337767627e+01,3.803016542833993441e+01,3.273152060891158044e+01,2.535241060505469601e+00,4.203232009308343464e+01
1.255130867708695206e+02,5.192056951950220878e+01,3.441054948797465158e+02,7.082080547252392932e+01,3.724271026854410138e+01,3.220940624025185173e+01,2.469146849410248201e+00,4.093652960580713795e+01
1.250778311239613174e+02,5.158598105082226937e+01,3.419454656168101678e+02,7.049373548724813077e+01,3.714379614738843571e+01,3.219978852997382290e+01,2.437847504280565403e+00,4.041761086719518659e+01
1.249729506728434103e+02,5.142320836642656445e+01,3.402466459566000481e+02,7.043688593772355944e+01,3.729836827805398514e+01,3.252806614840058330e+01,2.455931729176087153e+00,4.071743321595926801e+01
1.245416633219920328e+02,5.136937342885996571e+01,3.402029222000934965e+02,7.052748793769740132e+01,3.740953313251672796e+01,3.269219277975631144e+01,2.453434113428550223e+00,4.067602469421930067e+01
1.247697621014743987e+02,5.156844309893312328e+01,3.421930884839099463e+02,7.091597088122743742e+01,3.760029926604008210e+01,3.284262366143202883e+01,2.466928009820724021e+00,4.089974297540936021e+01
1.250325582821691484e+02,5.213170786830096404e+01,3.540279306022433161e+02,7.291582007488008799e+01,3.837723750727327143e+01,3.322461458033815518e+01,2.541764682340332371e+00,4.214047665673363952e+01
1.247505913578737875e+02,5.240482606707431046e+01,3.651864102463790118e+02,7.481671742253899993e+01,3.913370049857553568e+01,3.362977522668574437e+01,2.606640000342908881e+00,4.321605884688687382e+01
1.251657646458372994e+02,5.245264002131018088e+01,3.709783384302471063e+02,7.635741973864327292e+01,4.015790744268181811e+01,3.473438884246713343e+01,2.690269051419340141e+00,4.460256330939528624e+01
1.252434026717700561e+02,5.237635332602742011e+01,3.666008134996976082e+02,7.556581618820159463e+01,3.980963001607887719e+01,3.450382143575035343e+01,2.671211502391853898e+00,4.428660400540972120e+01
1.263130708232156252e+02,5.244873484837164312e+01,3.683574081507859432e+02,7.634818966536315088e+01,4.048681617795133292e+01,3.537061070573545152e+01,2.773813059781877310e+00,4.598765783001388030e+01
1.267467573630545701e+02,5.272340106412823246e+01,3.725817826640679300e+02,7.971457636225146359e+01,4.396943188355712095e+01,4.038918094873583442e+01,3.281488398727588685e+00,5.440451912275276669e+01
1.272897128885919642e+02,5.242411493476719642e+01,3.652156575484999053e+02,7.396927165369450563e+01,3.818222036152005927e+01,3.231040312794299751e+01,2.603888020177461460e+00,4.317043316142213882e+01
1.269399243009515175e+02,5.262347964067027561e+01,3.771476602345596802e+02,7.814011855618680613e+01,4.141803829870879383e+01,3.616392887452253291e+01,2.877173957681467886e+00,4.770130092822005707e+01
1.272020947736634184e+02,5.277609407619652160e+01,3.927521052301080999e+02,7.874296025689885425e+01,4.018428341542571758e+01,3.356622969753843222e+01,2.782380735381406733e+00,4.612970321136365470e+01
1.280829679137009407e+02,5.279296899722883296e+01,4.212938712168294160e+02,8.581930727612663645e+01,4.459192743639853518e+01,3.802314051617774027e+01,3.541793864488480104e+00,5.872018078873238522e+01
1.271173662446884265e+02,5.257458727960629830e+01,4.379356940623811170e+02,9.266917567271265455e+01,5.040432887505895110e+01,4.545793219241963357e+01,3.786697701381257275e+00,6.278049545650173968e+01
1.271199002399506242e+02,5.323441429286594229e+01,4.607932147969905827e+02,9.629965434850907968e+01,5.157924825238256261e+01,4.561895406844362100e+01,3.583938363190668053e+00,5.941890371777002855e+01
1.333934657256759237e+02,5.446876245586964416e+01,4.731106326232830952e+02,1.000491699443134053e+02,5.437542161834942789e+01,4.898937256815261776e+01,3.711490820962773718e+00,6.153362401685974703e+01
1.353629743890331838e+02,5.448094948610041399e+01,4.927930997487908940e+02,9.925886217498484143e+01,5.091736294721853540e+01,4.278100613303305266e+01,3.311244763065645191e+00,5.489785644287893263e+01
1.293122686628182691e+02,5.361130756872039882e+01,4.364186568577965772e+02,8.164940894843176977e+01,3.877960391620000280e+01,3.005743496129372616e+01,2.373470871587251896e+00,3.935029649065194945e+01
1.287474536668104861e+02,5.325014871540341943e+01,4.098731558564880402e+02,8.269017468813989069e+01,4.249513448572361796e+01,3.577832625275932088e+01,2.829266341162331333e+00,4.690702999919543714e+01
1.280587276979412081e+02,5.302440024748101166e+01,3.794916094290347814e+02,7.741062280277104435e+01,4.028679200977148156e+01,3.441603582478823142e+01,2.713790914840259472e+00,4.499253746526381548e+01
1.270434892048024551e+02,5.272615309850057486e+01,3.690996079815229223e+02,7.643930694181555907e+01,4.049540057489013378e+01,3.533590782504817440e+01,2.843846974560921392e+00,4.714876553263904668e+01
1.260515559374613446e+02,5.232277366142218256e+01,3.594528112936100115e+02,7.613527086845699898e+01,4.146142511367042971e+01,3.745116418870727415e+01,3.017072454055083064e+00,5.002070892129842150e+01
1.254134558399870656e+02,5.198646972347285811e+01,3.440102853324680723e+02,7.132218191773738170e+01,3.783448217836521366e+01,3.306720383812842101e+01,2.559216410557049404e+00,4.242981270371148383e+01
1.251915383929146230e+02,5.194412712932511056e+01,3.409640883598209484e+02,7.056570342427808384e+01,3.735413240888095743e+01,3.256352284055940771e+01,2.494147740745025210e+00,4.135102489131116243e+01
1.252315567596766073e+02,5.168012325383147498e+01,3.404922668555643099e+02,7.076268368609423476e+01,3.764618205679245477e+01,3.301899899282492612e+01,2.511425366794126646e+00,4.163747446009482900e+01
1.249539357079263056e+02,5.155796601712583538e+01,3.391525132415750932e+02,7.070661430729373365e+01,3.775977864209853863e+01,3.327432399995390711e+01,2.496406417563037827e+00,4.138847199189677895e+01
1.248390151452521337e+02,5.161658982896101122e+01,3.414129802630799873e+02,7.120157777348579486e+01,3.803946286353151152e+01,3.353754806959565826e+01,2.528705794467198675e+00,4.192397047761953388e+01
1.249722477221053509e+02,5.181600053370738834e+01,3.489729329500926269e+02,7.273203752425337143e+01,3.882722840516887430e+01,3.419950212521282396e+01,2.621542906754187552e+00,4.346313741560934574e+01
1.248228333414158726e+02,5.194165300905118698e+01,3.576376955509455229e+02,7.532098378234201164e+01,4.072770726297001431e+01,3.645466898161843261e+01,2.861342745883300953e+00,4.743883177996900713e+01
1.265261543418229735e+02,5.207455899733257354e+01,3.656007732375936712e+02,7.653373010610734184e+01,4.107628168400493252e+01,3.642254171483012470e+01,2.856735091558248563e+00,4.736244046377981931e+01
1.267569598941425681e+02,5.203554000751169895e+01,3.648888323643321314e+02,7.654348593261009626e+01,4.118627106291368989e+01,3.663699344541503677e+01,2.858169505034422464e+00,4.738622192082373630e+01
1.272391681495883091e+02,5.237612145462777136e+01,3.691642253166955925e+02,7.648104374862859345e+01,4.053547301405507852e+01,3.538994777316825946e+01,2.779937556156441225e+00,4.608919720472457016e+01
1.280813237231705557e+02,5.254890177477714985e+01,3.758215712884057780e+02,7.803550744989843224e+01,4.147095423121820801e+01,3.632596799405950350e+01,2.905321794963533488e+00,4.816797012390274801e+01
1.289123023886508292e+02,5.342973960404222566e+01,3.762649494279931446e+02,7.805723060699362748e+01,4.143766907520373621e+01,3.624885404701173286e+01,2.865727427906135549e+00,4.751152638923564808e+01
1.285407118034733855e+02,5.338415389167493430e+01,3.804914048976629033e+02,8.065054223307727455e+01,4.396083358481755710e+01,3.975625043898750022e+01,3.218483310157211452e+00,5.335994387839506459e+01
1.281334897438004532e+02,5.273622294286411716e+01,3.898290278917364731e+02,7.909128591184058621e+01,4.090691931086657718e+01,3.469493369325709153e+01,2.815317126273980897e+00,4.667576289234389009e+01
1.273727153156324619e+02,5.268718010073069280e+01,4.159349503098898140e+02,8.923186447284983558e+01,4.939149791014981616e+01,4.558258220414305839e+01,3.919394687787669973e+00,6.498050802923509650e+01
1.272304070702806058e+02,5.284510518729710071e+01,4.399301088954416628e+02,9.196251033843091705e+01,4.927122532696293433e+01,4.359418036750007985e+01,3.553829386559772985e+00,5.891972036075520691e+01
1.287212745124242304e+02,5.311339959789127363e+01,4.549996356503555148e+02,9.365491714555194847e+01,4.925726208269343687e+01,4.260716218326899707e+01,3.338742026862621337e+00,5.535373963742140546e+01
1.312118293506082409e+02,5.351968919118252899e+01,4.621563013744171826e+02,9.600267286534848665e+01,5.104534782765159662e+01,4.474042819019547323e+01,3.525812747751715825e+00,5.845522633347805908e+01
1.325173957115949577e+02,5.421717449075899253e+01,4.712260988383011409e+02,9.530573751897794921e+01,4.911712183803648912e+01,4.148737574786021298e+01,3.262734231725601841e+00,5.409358965620748450e+01
1.293252251409551263e+02,5.340441379103464214e+01,4.440068660966641687e+02,8.986505000405362864e+01,4.635092825015593121e+01,3.918743428581392862e+01,3.121472370458168832e+00,5.175157813618513103e+01
1.295710492017499291e+02,5.322120392707869740e+01,3.976698784491455285e+02,8.190096727782612618e+01,4.310422519163156352e+01,3.731476930112142298e+01,2.984495849860386407e+00,4.948061422324861525e+01
1.294665975576252208e+02,5.323695293033762255e+01,3.871826485888987577e+02,8.107499613263871652e+01,4.352898092383578899e+01,3.861442710580238469e+01,3.117980923067683374e+00,5.169369266068096636e+01
1.290299928893010701e+02,5.309017704278788585e+01,3.784653038263658118e+02,7.952269672801479317e+01,4.287643857119796564e+01,3.823847810069610631e+01,3.090393129561137542e+00,5.123630855413851748e+01
1.273804226869218468e+02,5.272703725206396541e+01,3.599832878592833367e+02,7.483932164861501235e+01,3.983159600540380296e+01,3.495370105541466899e+01,2.789499013419434625e+00,4.624771871121766509e+01
1.261298228237638313e+02,5.220448246913510815e+01,3.506842945381629875e+02,7.303237710904538460e+01,3.895118447918910931e+01,3.426914368594427884e+01,2.721814365904119626e+00,4.512556002813605716e+01
