weekdate,hour,716663,716689,716714,717723,717727,717733,717735,717740,717742,717744,717750,717752,717758,717760,717763,717765,717769,717776,717777,717779,717787,717790,718259,718266,718267,718292,759427,761455,761482,761492,764583,769496,771863,771877,771898,771915,771939,771969,772437,716670,716694,716659,717729,717755,718251,718291,766505,768643
0,0,66.53506311,66.50908171,67.91933098,68.84764792,68.06868488,67.42656638,67.81366023,67.20665107,66.97494825,67.87896459,68.060551,68.04716628,68.01390844,68.13986698,68.296907,68.58531962,68.22836228,66.85930318,66.43190072,68.73550116,68.2831698,66.90479873,67.07774638,68.01291975,68.35604023,68.97180497,69.33117254,66.07723123,64.78689019,65.84209497,66.98337219,68.1478899,68.51258269,68.95927655,68.81164732,67.90583949,68.24050446,68.50731606,68.52591111,68.54450617,68.56310122,68.58169628,68.60029133,68.60029133,68.60029133,68.60029133,68.60029133,68.60029133
0,1,66.13398923,66.31953791,67.89069594,68.55632548,67.74313237,66.96896078,67.25523503,66.59149666,66.61753997,67.61237715,67.50726496,67.53008367,67.52316718,67.68781811,67.86848331,68.17484735,67.97829039,67.07244293,67.39998323,68.64887266,68.12481287,66.56545786,66.47650815,67.57164223,68.23141135,68.77403741,69.04372925,66.07790636,64.83847447,66.04712188,67.14514503,68.42251787,68.65476968,68.95121071,68.82336908,67.75186199,67.92419696,68.4419741,68.36171611,68.28145813,68.20120015,68.12094216,68.04068418,68.04068418,68.04068418,68.04068418,68.04068418,68.04068418
0,2,65.36538479,65.64865668,67.45609363,67.97032169,67.35807095,66.81894719,66.96024494,66.03590612,66.16385762,67.19277561,66.99591429,66.99309481,66.98550815,67.26889846,67.54638653,67.76475426,67.31649063,66.24301626,66.90139913,68.20437086,67.67820815,65.94684502,65.89994094,67.26641287,67.7957123,68.39966453,68.8708114,66.07024712,64.60739753,65.45772323,66.48713973,67.99597863,68.2722466,68.66913446,68.73541954,67.50556645,67.4524451,67.93611134,67.84834937,67.76058741,67.67282544,67.58506348,67.49730152,67.49730152,67.49730152,67.49730152,67.49730152,67.49730152
0,3,65.84921683,65.36418406,66.8089749,67.49921246,67.00666859,66.8021304,67.07750765,66.38390599,66.50353457,67.31139339,67.06991268,67.14413551,67.2171964,67.40197458,67.60126342,67.63347311,67.15263141,66.62803336,66.41527467,67.49132293,66.96989737,65.8905529,66.17900764,67.36305658,67.55673679,67.79050681,68.30883308,65.191168,63.80517565,65.03933995,66.074388,67.46579201,68.0630128,68.45979455,68.43105948,67.39062509,67.06964168,67.14026732,67.24007967,67.33989201,67.43970435,67.53951669,67.63932903,67.63932903,67.63932903,67.63932903,67.63932903,67.63932903
0,4,65.64025428,65.10179258,66.7550662,67.77159166,67.08487269,66.45941442,66.90979931,66.37565177,66.45891174,67.34872722,67.15977763,67.26903741,67.29342746,67.53514848,67.68940998,67.57747747,66.93443056,66.17355952,65.96077443,67.61453637,66.85104889,65.86355534,66.28533128,67.33332856,67.44884601,67.57318416,68.09512529,64.51760519,63.0923168,64.26813492,65.44415154,67.49618138,68.1676724,68.39960163,68.42035241,67.35173802,66.91752796,66.84467477,67.04964618,67.2546176,67.45958901,67.66456043,67.86953184,67.86953184,67.86953184,67.86953184,67.86953184,67.86953184
0,5,65.56108459,65.27872997,67.02148959,67.81183422,67.09218658,66.51478768,66.92716485,66.63324827,66.76436723,67.60794295,67.50693502,67.51140845,67.49811053,67.74963419,67.95402561,67.81522022,66.32383581,64.63625466,65.75779311,68.00845937,67.15678681,66.0008445,66.35772484,67.489875,67.79411542,68.03733409,68.4896058,64.66149408,62.92189335,63.49269716,65.19303036,67.69985063,68.16330512,68.36157305,68.37140523,67.24799985,67.09092964,67.03773084,67.24653975,67.45534865,67.66415755,67.87296646,68.08177536,68.08177536,68.08177536,68.08177536,68.08177536,68.08177536
0,6,66.2002937,66.14136567,67.72284989,68.5091612,67.85693679,67.06090761,67.38111845,67.07004986,67.20806323,67.9862793,67.84236153,67.92616197,67.9539876,67.93489192,68.01917508,68.29312704,67.43155504,65.93651453,66.94875086,68.52125116,67.90746804,66.1238485,66.41715029,67.79064404,68.25346393,68.76472262,69.03080123,65.48271925,64.01349046,64.65188825,66.21137334,68.13646553,68.551301,68.90986213,68.64239126,67.7155083,67.62395695,67.63413034,67.77462642,67.9151225,68.05561858,68.19611466,68.33661073,68.33661073,68.33661073,68.33661073,68.33661073,68.33661073
0,7,66.47914022,66.28720536,67.92651338,68.83844988,68.31934312,67.63166326,67.89101194,67.16367517,67.19978463,68.22195298,68.09779242,68.16640564,68.23080857,68.37472611,68.50964967,68.66467008,68.22560649,67.20021586,66.68273992,68.66734745,67.91415607,66.73741843,66.73264223,67.69639224,68.54614304,68.93173214,69.14466461,65.65570449,64.36569308,65.60904847,66.83378787,68.23655922,68.63275683,69.0773172,68.74647331,68.11333711,68.35713287,68.14003103,68.18472021,68.2294094,68.27409858,68.31878777,68.36347695,68.36347695,68.36347695,68.36347695,68.36347695,68.36347695
0,8,66.21937145,66.05782207,67.71367812,68.74448871,68.47092725,67.83583115,68.02962384,67.41777485,67.49652881,68.46517003,68.32459197,68.37704361,68.27574819,68.39085076,68.56901727,68.70164275,68.07241922,66.52520786,65.64324288,67.72671674,68.20560991,66.96218645,67.2823604,68.46032988,68.72805546,69.0102666,69.18473854,66.04687141,64.51080207,65.90890362,67.11202185,68.25904721,68.46355586,69.06627451,68.77905467,68.11044667,66.95387288,67.54306648,67.7737805,68.00449451,68.23520853,68.46592254,68.69663656,68.69663656,68.69663656,68.69663656,68.69663656,68.69663656
