1.198051415647460942e+02,1.365582824280301963e+02,1.802574254504799285e+02,6.287751057456536046e+02,1.476583738272649668e+02,4.477007226837314136e+01,6.234601729526277580e+01,5.290128668118405386e+01,4.499884000503013937e+01,9.831187362293000831e+00,5.815308360668601040e+01,2.537473873042635475e+01,6.177333506935055851e+01,2.813769087849302153e+01,4.985072993539130692e+01,4.590992708855485489e+02,2.251574014898848759e+02,2.254396200466103153e+02,1.892217795761328887e+02,1.573937483412569520e+02,3.161456468400104995e+02,3.672537844867828767e+02,8.000506825021425072e+01,3.545422148007249916e+02,1.881610070425020709e+01
1.194467343755585631e+02,1.361919225713408821e+02,1.801088922377230404e+02,6.304832071968176024e+02,1.482453882914280427e+02,4.501880207218146523e+01,6.266239043823426869e+01,5.279388244234538519e+01,4.459218402056921349e+01,9.778174141315366441e+00,5.790971715288709731e+01,2.520142376959133657e+01,6.095283018285154242e+01,2.774732673937456440e+01,4.968053139991253175e+01,4.585311800833771940e+02,2.268376236569095283e+02,2.259515316309280024e+02,1.896514503720214009e+02,1.577511464022473717e+02,3.168635269487311916e+02,3.680877171674022748e+02,8.018673783088929952e+01,3.553472829908178028e+02,1.885882691147235590e+01
1.192138344459374792e+02,1.359421716366383066e+02,1.806147877626721083e+02,6.326672210492388331e+02,1.491560252703413596e+02,4.514983142991151510e+01,6.268745027459020491e+01,5.273697590106238664e+01,4.427070229043222582e+01,9.739292428381009614e+00,5.767406212545923694e+01,2.507523904202040299e+01,6.087969331490723590e+01,2.775380245831840753e+01,4.959688391942518138e+01,4.590343857840782675e+02,2.282394288779121325e+02,2.264418398984224154e+02,1.900629885164566986e+02,1.580934618126783278e+02,3.175511116081889327e+02,3.688864568333281682e+02,8.036074072530699652e+01,3.561183762842532587e+02,1.889975001866795168e+01
1.206617383495279654e+02,1.365705748965232829e+02,1.808483437058958145e+02,6.350391090007783532e+02,1.505128963552460846e+02,4.566514329360978053e+01,6.351747850276471752e+01,5.330584514026566012e+01,4.464356237094921198e+01,9.784135661617600732e+00,5.794923432841827804e+01,2.536944508469420256e+01,6.149551809618355236e+01,2.799908169947039838e+01,5.006604999651073484e+01,4.631736522562769665e+02,2.314744580207248532e+02,2.291534975704603028e+02,1.923390067700281065e+02,1.599866426348076800e+02,3.213538095037844187e+02,3.733038992601856876e+02,8.132306650050904295e+01,3.603829200083197293e+02,1.912607591392082895e+01
1.216011539955920142e+02,1.373659725700460683e+02,1.817419418356146821e+02,6.375682490089433259e+02,1.519836963767129134e+02,4.616302754484107140e+01,6.410479080389548301e+01,5.357831210623814400e+01,4.484953335838989119e+01,9.818854684273413014e+00,5.807175823504199741e+01,2.540819777696092174e+01,6.143853669804675377e+01,2.801462674301393463e+01,5.007925380537609783e+01,4.652922431771747824e+02,2.340104559869665763e+02,2.319617274779810998e+02,1.946960825158537034e+02,1.619472466815024632e+02,3.252919356433027360e+02,3.778786632747486465e+02,8.231966428295315552e+01,3.647993400274636429e+02,1.936046211777298964e+01
1.215025450305943480e+02,1.367218524128867330e+02,1.810996438986778969e+02,6.363924930313073673e+02,1.510894439018521211e+02,4.606346915000675324e+01,6.387152603114323313e+01,5.336282536229423812e+01,4.470936654340986394e+01,9.786173390323270382e+00,5.832419098489107512e+01,2.553117942371854809e+01,6.161825728099600497e+01,2.805649801253739284e+01,5.001677903687631499e+01,4.648821993627576035e+02,2.335957677039343423e+02,2.307800496584206655e+02,1.937042462988806619e+02,1.611222421800138420e+02,3.236348076790869186e+02,3.759536438341199869e+02,8.190030492374135918e+01,3.629409503121100329e+02,1.926183451696249094e+01
1.199569036571431013e+02,1.360604936776870204e+02,1.809070157913220385e+02,6.298951228202732864e+02,1.487919370380589044e+02,4.540970457930868065e+01,6.334497154180079548e+01,5.294408802986105655e+01,4.441461326122178122e+01,9.766657421327936461e+00,5.839834665118732460e+01,2.556229604678684098e+01,6.163957211784335755e+01,2.810604446971728976e+01,5.001771028888894222e+01,4.590142217708591375e+02,2.278444990186782206e+02,2.272918599704168230e+02,1.907764492234298928e+02,1.586869149300533763e+02,3.187431387480150988e+02,3.702711872026622473e+02,8.066239982968228617e+01,3.574551776809539092e+02,1.897069612508870406e+01
1.188432777187048970e+02,1.355868406065191607e+02,1.801462554080925429e+02,6.265710348230318232e+02,1.471372633020158105e+02,4.486373904775535948e+01,6.257189714914426304e+01,5.259659536697446214e+01,4.431000810011583013e+01,9.758110228286037469e+00,5.842824105961687309e+01,2.545028822542851188e+01,6.189178621291539883e+01,2.829075518812836876e+01,4.997079352277254571e+01,4.565673847529609475e+02,2.248383397852944370e+02,2.250339867062141650e+02,1.888813129691127983e+02,1.571105498871257282e+02,3.155768062131814986e+02,3.665929850259618661e+02,7.986111519051584651e+01,3.539042872577699086e+02,1.878224490827114579e+01
1.193001428131751851e+02,1.364983404093708543e+02,1.812890891249030574e+02,6.270766187539715020e+02,1.468795462240409222e+02,4.473596161531379067e+01,6.241099834683402747e+01,5.255666158932384491e+01,4.461468475763516750e+01,9.813778593503682757e+00,5.853725933395523384e+01,2.559939396717283344e+01,6.304896337615566182e+01,2.880325201065904039e+01,5.027732696877660601e+01,4.570509404412707113e+02,2.236028898353804948e+02,2.242751779021340326e+02,1.882444100492249959e+02,1.565807771616224500e+02,3.145126893549991678e+02,3.653568429275023846e+02,7.959182556810279152e+01,3.527109311211988825e+02,1.871891166245618621e+01
1.200217159905611908e+02,1.408491893994823272e+02,1.868044586268325702e+02,6.301576461038937396e+02,1.465028720404969533e+02,4.464608257944264835e+01,6.222600724727877974e+01,5.364769786425773646e+01,4.735119192500730634e+01,1.030737139920696599e+01,6.112596773975950271e+01,2.731048512283323149e+01,6.801070422889694100e+01,3.105424250823983812e+01,5.295226670213872922e+01,4.603986009320184962e+02,2.230681045032216332e+02,2.238926933725859385e+02,1.879233732974487907e+02,1.563137403658024596e+02,3.139763115036912495e+02,3.647337541778179002e+02,7.945608766681985458e+01,3.521094090275892654e+02,1.868698795967356574e+01
1.230773089520859003e+02,1.581213670970489034e+02,2.018317790711406019e+02,6.445070632201178569e+02,1.471381717984088198e+02,4.472008535435734444e+01,6.227021920185659809e+01,5.834992424064891026e+01,5.501927306695132813e+01,1.151486913420579405e+01,6.680054605178514748e+01,3.080494286821499372e+01,7.915994539302774058e+01,3.780845285100787123e+01,5.926364560028251560e+01,4.717693789245933544e+02,2.236015524031162442e+02,2.248917867430065201e+02,1.887619580390066858e+02,1.570112710415589561e+02,3.153773918452029648e+02,3.663613333108326060e+02,7.981065060155293622e+01,3.536806535864134844e+02,1.877037632533393818e+01
