weekdate,hour,716495,716499,718164,718165,763354,763361,763367,763372,763384,763392,763400,763408,763419,763424,763429,763439,763626,763663,763720,716484,774704,763434,716490,763304,764032
0,0,67.02324106,67.05946275,68.86774656,68.70426257,68.04854533,68.35110943,68.80178733,68.18726374,66.02959917,67.11363586,66.55715003,65.59954846,66.5087782,66.75187263,68.5496061,68.13882042,68.09342065,68.28654266,68.28654266,68.28654266,68.28654266,68.28654266,68.28654266,68.28654266,68.28654266
0,1,67.22434837,67.23985447,68.9245408,68.51812938,67.7790902,67.97346815,68.45441728,68.32598438,66.63175249,67.47749827,66.83685745,66.05068897,67.40407342,67.69097345,68.78444744,68.22324006,67.58904191,68.13183394,68.13183394,68.13183394,68.13183394,68.13183394,68.13183394,68.13183394,68.13183394
0,2,67.35567999,67.36338653,68.73148564,68.28159975,67.36528093,67.7762023,68.42705205,68.39971245,67.11561405,67.74688547,67.10995147,66.38307217,67.48504825,67.6751793,68.90045565,68.14845193,67.17392226,67.98430996,67.98430996,67.98430996,67.98430996,67.98430996,67.98430996,67.98430996,67.98430996
0,3,66.54743246,67.05342685,68.64272261,68.02656616,66.75798412,67.01137647,67.53286692,67.6697645,66.55506888,67.43638391,66.79127956,65.61323661,66.80924347,67.08232712,68.25479344,67.53942635,66.23511632,67.1798266,67.1798266,67.1798266,67.1798266,67.1798266,67.1798266,67.1798266,67.1798266
0,4,66.03332797,66.66516374,68.30521654,67.75671472,66.11194348,66.28863555,66.91414743,67.32563691,66.24941546,67.19793193,66.65035859,65.51316302,66.87120595,67.04510379,68.2367975,67.2319026,65.51731882,66.3665183,66.3665183,66.3665183,66.3665183,66.3665183,66.3665183,66.3665183,66.3665183
0,5,66.08691926,66.97923479,68.54747157,67.88189747,66.50323997,66.43190722,67.15852414,67.59750749,66.45711175,67.42234195,66.36188938,65.19759136,66.67616421,66.94504627,68.32203046,67.2912037,65.63362771,66.70633902,66.70633902,66.70633902,66.70633902,66.70633902,66.70633902,66.70633902,66.70633902
0,6,66.93844738,67.30480543,68.62046028,68.58209946,67.53012122,67.38832893,67.71677875,68.13213942,66.89814794,67.55706689,66.27762141,65.11822725,66.65310773,66.82703287,68.32075841,68.15144562,67.29035688,67.73006404,67.73006404,67.73006404,67.73006404,67.73006404,67.73006404,67.73006404,67.73006404
0,7,67.56569692,67.53992506,68.91024553,68.94594158,68.28955031,68.20840558,68.55341804,68.58227157,67.05607821,67.61624057,66.24371092,65.40481539,66.38149086,66.39071828,68.38490366,68.51668301,68.19005009,68.40963206,68.40963206,68.40963206,68.40963206,68.40963206,68.40963206,68.40963206,68.40963206
0,8,67.30695114,67.08891131,68.47584017,68.89035354,68.40937219,68.40322636,68.73015232,68.63438198,66.59814778,67.23268947,66.12034035,65.02385975,65.16314973,65.20942694,67.96797099,68.44419299,68.56681353,68.64108804,68.64108804,68.64108804,68.64108804,68.64108804,68.64108804,68.64108804,68.64108804
0,9,66.90230028,65.01652649,66.45410277,68.5535282,68.58525983,68.54093197,68.93447953,67.23856066,62.74932579,64.01309346,63.32011833,60.94990241,60.40915305,60.4826718,64.53449708,67.94652006,68.73119618,68.75835026,68.75835026,68.75835026,68.75835026,68.75835026,68.75835026,68.75835026,68.75835026
0,10,65.24134263,57.9145325,61.50628384,67.02724055,68.28912866,68.42751047,68.88553594,61.82002863,54.00390087,57.30041054,57.94119568,54.03585425,51.90085744,49.67787402,57.66179023,66.30884532,68.56722365,68.45288774,68.45288774,68.45288774,68.45288774,68.45288774,68.45288774,68.45288774,68.45288774
0,11,61.5021843,49.72201926,53.4137377,63.97918912,68.42752438,68.49373679,68.10082409,56.57353613,47.69719131,52.3407373,51.66843782,46.4954322,43.90899097,38.51541383,48.5875791,63.99349719,68.56119179,67.44468012,67.44468012,67.44468012,67.44468012,67.44468012,67.44468012,67.44468012,67.44468012
0,12,60.79713792,45.10356628,47.18931245,60.50145756,67.33259828,67.67016606,67.61450254,56.61965708,45.67593793,48.15081488,45.92838797,38.60767819,36.2843916,31.79752757,40.57505106,59.68709137,68.17132345,67.16970597,67.16970597,67.16970597,67.16970597,67.16970597,67.16970597,67.16970597,67.16970597
0,13,58.88275179,43.95074433,46.33872013,57.18943121,67.43564829,67.5526778,67.53152223,54.06091051,40.32389388,44.25995367,44.05211817,38.19450327,37.24300738,33.4988171,40.2229647,60.17967833,67.74744357,66.48330792,66.48330792,66.48330792,66.48330792,66.48330792,66.48330792,66.48330792,66.48330792
0,14,59.27973666,46.50384957,46.72458009,55.16607155,66.60342963,67.00453268,66.91143124,53.58327936,41.34568564,46.27245437,46.79728418,41.97535802,40.48708121,36.39196944,41.12328592,57.01334701,67.46503629,66.01017408,66.01017408,66.01017408,66.01017408,66.01017408,66.01017408,66.01017408,66.01017408
0,15,62.59307303,55.59081181,50.59826106,54.04239733,67.10015643,67.72511965,67.26478322,57.00881333,48.86372264,54.96217895,56.39308842,53.88681611,51.21475914,44.37037495,43.7714195,55.47099236,66.91449887,66.10372543,66.10372543,66.10372543,66.10372543,66.10372543,66.10372543,66.10372543,66.10372543
0,16,64.09988246,58.39309374,57.02381626,57.42616923,67.53085465,67.65303541,67.87209625,58.57167336,49.7765365,56.01828985,59.80192782,57.99310176,57.00478299,52.71811841,50.27784241,59.48501206,67.60712405,67.11087077,67.11087077,67.11087077,67.11087077,67.11087077,67.11087077,67.11087077,67.11087077
