weekdate,hour,716337,717445,717447,717452,717456,717460,717465,717469,717483,717491,718141,764858,764949,769346,769372,769402,717459,717463,717473,717480,717492,717497,717498,765164,765182,769358,769389,769467,716359,764760,765176,768469
0,0,62.06090658,58.97023816,64.29211707,65.87619805,66.16206612,65.94660281,63.84123026,63.7936837,65.97643838,68.23447095,67.73554141,65.19827941,62.46588243,64.94463694,64.7845467,65.36131512,67.75975083,67.43377332,68.59445579,66.0962153,65.18151309,68.48975177,65.01438905,65.77130858,66.5282281,67.28514762,68.04206714,67.87745208,67.71283701,67.54822195,64.58595535,64.58595535
0,1,65.88157437,62.7250676,64.60856481,66.84062879,67.07280101,66.70854174,64.95497477,64.92540507,67.28856849,68.87830981,68.82651551,65.78780673,62.50342305,64.25653327,65.4306713,66.15740192,67.75696172,67.69176922,68.78385332,66.08872362,65.19294286,68.33296097,65.90028806,66.09304196,66.28579586,66.47854977,66.67130367,67.57055129,68.4697989,69.36904651,65.94159886,65.94159886
0,2,65.25210446,61.21329379,64.39925705,67.2454464,68.44343683,67.50336496,65.4050717,65.53047322,67.60009169,69.01109145,69.00484084,66.20286524,61.94299622,63.66708637,65.59616558,66.43183889,67.810958,68.22117269,68.90021796,65.58896902,64.80793961,68.3166443,66.43028695,66.75783864,67.08539033,67.41294201,67.7404937,68.12095184,68.50140999,68.88186813,65.50541638,65.50541638
0,3,64.59981472,60.73485693,63.77690495,66.29170626,67.03161644,66.47921097,64.65163987,65.19003996,67.37658551,68.35298389,68.6391648,66.08507371,60.93618777,62.18016563,65.292212,66.33711686,67.3484157,67.61370549,68.02223584,65.16170724,64.06726879,67.21699567,65.87969147,66.17468352,66.46967558,66.76466763,67.05965968,67.47813887,67.89661806,68.31509725,65.56056944,65.56056944
0,4,62.79586826,59.4694932,63.47189161,65.87073647,66.94722324,66.23766166,64.44213289,65.03566667,67.10066897,67.54177796,67.80799749,65.73058501,59.60107229,60.89442872,65.36249255,65.80317751,66.73565887,67.60991024,67.69604274,64.6258754,63.15918937,66.20967005,65.21007221,65.59155562,65.97303903,66.35452244,66.73600584,67.1594476,67.58288935,68.00633111,64.84701433,64.84701433
0,5,62.17705567,58.78641791,63.59332266,65.84706195,66.34635127,66.25234751,64.32173313,64.78975602,67.00107124,67.6489587,67.83360628,65.66911227,59.87715078,61.37595531,65.1661536,65.69810111,66.75281149,67.83867783,67.68340531,64.02200243,62.7618263,66.7994196,65.36833729,65.77695067,66.18556406,66.59417744,67.00279083,67.35695758,67.71112434,68.06529109,64.87361131,64.87361131
0,6,63.2015642,60.08225975,64.08402258,66.73942511,67.42148389,66.82174035,64.97089696,65.46615145,67.44918634,68.03010795,68.52843385,66.35892422,61.8555979,63.14696354,65.83797327,67.24830701,68.26268757,68.29618135,68.3958354,65.47015167,64.56156465,67.49129787,65.30616636,65.84585566,66.38554497,66.92523428,67.46492359,67.68350405,67.90208451,68.12066497,65.335983,65.335983
0,7,64.09905038,63.42120204,64.95270027,67.04094772,68.52071487,67.5137008,65.57614482,66.13559355,68.1018355,68.52512731,68.92017169,67.11082409,63.55830146,64.30512427,66.29930922,67.3197261,68.09409074,68.65229889,68.78230115,65.69866915,64.88300276,67.99047074,65.94538058,66.46299425,66.98060791,67.49822157,68.01583523,68.23394113,68.45204702,68.67015292,65.7661326,65.7661326
0,8,61.92055249,61.08197901,64.6066347,66.07084887,67.25252229,67.17210726,64.83020101,65.47933101,67.85102578,68.67839634,68.80993315,66.72714947,64.32114719,64.90728371,65.792918,67.22587517,68.0415211,68.78487352,68.941939,66.07765932,65.45710026,68.56250626,65.81813846,66.40273562,66.98733279,67.57192995,68.15652711,68.42510025,68.6936734,68.96224654,65.90454974,65.90454974
0,9,59.65779256,56.78212918,62.06778821,65.17109444,67.29048691,67.01164305,64.00615044,64.4797498,67.58865108,68.95318592,69.1421596,66.55272833,64.00178792,65.33095617,65.26340317,67.25696549,68.55678623,68.38598571,68.58336319,66.22971279,65.61932903,68.53386547,64.51355101,65.4201139,66.32667678,67.23323967,68.13980255,68.48556404,68.83132553,69.17708702,66.196762,66.196762
