weekdate,hour,715916,715929,715947,716895,716918,716920,716922,716924,716934,716936,718085,718364,759610,759707,763980,775007,775050,775081,775068,715920,716898,716906,716907,716908,716912,716914,716915,716916,716928,716930,716938,759700,762398,763706,763748,763990,768523,775037,775058
0,0,72.31085049,65.84298608,67.31609323,65.2663264,65.57201386,65.31384704,66.47300352,63.98552683,64.80490801,67.92734869,68.40971189,73.4883796,73.2877505,67.99055564,68.22092223,49.67684368,48.97868133,71.24876089,70.96153508,70.67430928,70.38708347,70.09985766,69.81263185,69.52540604,69.23818023,68.95095442,68.66372861,68.3765028,67.02719671,67.02719671,67.02719671,67.02719671,70,70,70,64.72241105,70,70,70
0,1,74.74682667,65.92110397,67.27590034,65.63945629,66.02045283,65.57978743,66.98401638,65.09721155,65.24583563,68.12211835,68.56468574,75.52795297,75.26541261,68.2010467,70.81339733,46.40496664,45.57674632,70.92950368,70.69901487,70.46852606,70.23803725,70.00754844,69.77705963,69.54657082,69.31608201,69.08559319,68.85510438,68.62461557,67.67873899,67.67873899,67.67873899,67.67873899,70,70,70,64.95828729,70,70,70
0,2,75.54777057,65.70727302,66.70753044,65.08424736,65.93374128,65.77637635,67.08639674,65.05727295,65.21337761,68.11407515,68.42525108,75.79464138,75.44379902,67.73761451,72.64409029,55.99642688,54.34166659,70,69.82433107,69.64866213,69.4729932,69.29732426,69.12165533,68.9459864,68.77031746,68.59464853,68.41897959,68.24331066,67.58567134,67.58567134,67.58567134,67.58567134,70,70,70,64.42342083,70,70,70
0,3,75.74083996,64.55158373,65.89439165,64.79281452,64.98338906,64.98629936,66.72030952,64.65465498,64.51443592,67.45144151,67.7826282,74.59272398,74.20749126,67.27696432,74.45035186,61.48393246,59.11383442,70,69.76630928,69.53261855,69.29892783,69.06523711,68.83154639,68.59785566,68.36416494,68.13047422,67.8967835,67.66309277,66.93198898,66.93198898,66.93198898,66.93198898,70,70,70,64.53879067,70,70,70
0,4,74.93856194,63.3732519,65.54240311,63.42086081,63.59580093,64.67924059,65.98665546,63.21268795,63.01293637,66.21214964,66.71765589,74.19065644,73.81886977,66.11232529,75.58942891,59.88565234,59.01677979,70,69.65088244,69.30176488,68.95264732,68.60352976,68.2544122,67.90529464,67.55617708,67.20705952,66.85794196,66.5088244,65.90501959,65.90501959,65.90501959,65.90501959,70,70,70,63.13116553,70,70,70
0,5,75.23782513,63.3557994,65.27027665,63.00010159,63.50438661,64.46648707,65.87385716,62.92755301,62.39885072,65.94284929,66.39202933,75.4440599,75.05772177,66.16790853,73.45547732,66.54364107,64.14882898,70,69.62886299,69.25772598,68.88658896,68.51545195,68.14431494,67.77317793,67.40204091,67.0309039,66.65976689,66.28862988,65.57722936,65.57722936,65.57722936,65.57722936,70,70,70,62.77788313,70,70,70
0,6,76.85052246,64.78807929,66.47201135,64.33815051,64.50197521,64.8016852,66.28009869,64.33155401,64.34505288,67.24550411,67.49102963,76.75425911,76.37891033,66.80954973,72.19213204,62.41993464,60.64093137,66.22350961,66.33813012,66.45275063,66.56737115,66.68199166,66.79661218,66.91123269,67.0258532,67.14047372,67.25509423,67.36971475,66.8156525,66.8156525,66.8156525,66.8156525,70,70,70,64.70017902,70,70,70
0,7,76.90586333,65.62517851,67.14595836,65.62542789,65.48386428,65.79859964,67.24559859,65.29441621,65.17714539,67.69723585,68.29741139,77.2365083,76.91261997,68.22818181,72.6489002,53.7959909,60.76329041,70,69.82803026,69.65606053,69.48409079,69.31212106,69.14015132,68.96818158,68.79621185,68.62424211,68.45227237,68.28030264,67.5846028,67.5846028,67.5846028,67.5846028,70,70,70,65.77702317,70,70,70
0,8,75.38131442,65.97195503,67.29628363,65.36471036,65.38863572,65.31322948,67.02067828,64.96935815,64.43502985,67.76747467,68.34121693,75.91780979,75.81112171,68.48349496,72.45991992,55.19382066,54.48161437,70,69.8470863,69.6941726,69.54125891,69.38834521,69.23543151,69.08251781,68.92960411,68.77669042,68.62377672,68.47086302,67.49026213,67.49026213,67.49026213,67.49026213,70,70,70,66.05117961,70,70,70
0,9,72.38869232,65.40639019,67.41351585,64.67044718,64.08473018,64.71515795,66.18016672,63.38401896,63.9015327,68.12997086,67.81807627,71.60778003,71.79760637,68.05296992,67.1402078,55.29785242,56.21838265,60.22686887,60.9671717,61.70747453,62.44777737,63.1880802,63.92838303,64.66868586,65.40898869,66.14929152,66.88959435,67.62989718,66.5157839,66.5157839,66.5157839,66.5157839,70,70,70,64.56435167,70,70,70
0,10,68.46076324,63.46885471,65.21595349,62.34418705,62.09569108,63.71176247,65.43725137,58.95301341,61.19996973,65.32569016,66.62683239,62.36251603,62.89298312,67.66495994,65.53191441,48.63826576,53.59048029,63.29541969,63.39273337,63.49004705,63.58736073,63.68467441,63.78198809,63.87930177,63.97661545,64.07392913,64.1712428,64.26855648,64.14013014,64.14013014,64.14013014,64.14013014,70,70,70,61.52848545,70,70,70
0,11,64.28781226,58.98418841,61.26443674,57.50310389,59.83729526,60.26425635,62.63499218,53.42300929,55.71507881,61.56140055,64.25172204,60.2580816,61.43294513,64.00871437,64.89242689,38.79287951,46.53376203,59.67123729,59.56088889,59.45054049,59.34019208,59.22984368,59.11949528,59.00914688,58.89879847,58.78845007,58.67810167,58.56775327,60.54805122,60.54805122,60.54805122,60.54805122,70,70,70,56.98938194,70,70,70
0,12,63.09717118,59.39635678,61.07897524,55.856853,57.61003587,58.64051765,60.78366685,53.64070164,56.24942815,63.80513841,61.93550632,58.35783381,58.15036139,62.84548322,57.43609087,31.32904058,42.47594404,56.7687483,56.92070583,57.07266337,57.2246209,57.37657844,57.52853598,57.68049351,57.83245105,57.98440858,58.13636612,58.28832365,57.86964768,57.86964768,57.86964768,57.86964768,70,70,70,56.19909541,70,70,70
0,13,60.85623723,55.37025735,56.74816887,56.95017818,56.0249546,54.82951869,55.84098761,50.30147384,49.89790725,54.1023583,58.35507054,60.87593367,60.43046994,58.94545325,54.86563375,30.81110781,41.24674561,57.74285358,57.30993356,56.87701355,56.44409353,56.01117352,55.57825351,55.14533349,54.71241348,54.27949347,53.84657345,53.41365344,52.46771752,52.46771752,52.46771752,52.46771752,70,70,70,54.42743482,70,70,70
0,14,60.78405896,51.36802648,51.61131306,50.36163762,51.2766973,51.49100141,50.10108718,44.65028481,44.65739113,53.17883052,54.96282874,56.75023891,52.76690076,50.87270204,52.50508089,33.18719458,43.18311871,53.54554634,53.15419608,52.76284581,52.37149555,51.98014529,51.58879502,51.19744476,50.8060945,50.41474423,50.02339397,49.63204371,46.62308688,46.62308688,46.62308688,46.62308688,70,70,70,53.70911663,70,70,70
0,15,61.11204246,53.201811,55.24950847,54.64940291,54.46862162,47.51300534,42.83688659,41.30656912,43.48259804,52.39533497,54.70955526,53.98472166,51.74543267,48.74717078,47.97799922,29.32988161,38.82909676,55.46317139,54.89639595,54.32962051,53.76284507,53.19606963,52.62929419,52.06251875,51.49574331,50.92896787,50.36219243,49.79541699,44.5712687,44.5712687,44.5712687,44.5712687,70,70,70,53.27196196,70,70,70
0,16,62.85107458,55.89932337,58.20696626,57.86250686,56.13053382,52.13085086,46.21699148,44.91249759,45.89041016,54.34340414,56.28526252,53.52459765,55.69208302,54.05208205,45.77727179,30.91466338,42.53728063,56.38901144,55.93328455,55.47755767,55.02183078,54.5661039,54.11037702,53.65465013,53.19892325,52.74319636,52.28746948,51.83174259,49.05055956,49.05055956,49.05055956,49.05055956,70,70,70,53.80945029,70,70,70
0,17,64.56126904,56.63139881,56.91563193,57.22948992,55.65069138,53.53702119,50.92632262,48.23224127,53.18952369,53.96472204,55.15557052,52.61514283,54.46703821,57.82697623,51.38097783,28.61241519,40.02655124,60.1899614,59.6805987,59.171236,58.6618733,58.1525106,57.6431479,57.1337852,56.6244225,56.1150598,55.6056971,55.0963344,49.61789782,49.61789782,49.61789782,49.61789782,70,70,70,54.98486281,70,70,70
0,18,65.06775606,58.61060426,59.75091218,57.81423441,58.92682328,57.72214014,55.91063779,53.3061551,54.49988955,57.05263889,59.25561954,60.37444318,60.70407923,61.55786112,57.45892362,30.1236857,40.9575975,56.50522195,56.64321947,56.781217,56.91921452,57.05721205,57.19520957,57.33320709,57.47120462,57.60920214,57.74719967,57.88519719,57.72083665,57.72083665,57.72083665,57.72083665,70,70,70,56.32120823,70,70,70
0,19,66.07771611,60.63803098,62.54269626,60.16050768,58.73033358,61.27312785,62.36725221,56.97205648,51.92037794,59.64906182,61.84353475,64.32020239,64.22100999,63.8904045,66.01503377,37.14166823,42.62057673,65.22589597,64.8341646,64.44243323,64.05070186,63.65897049,63.26723912,62.87550775,62.48377637,62.092045,61.70031363,61.30858226,59.50785918,59.50785918,59.50785918,59.50785918,70,70,70,58.78267061,70,70,70
0,20,63.38944222,57.86467143,59.91458147,58.75077206,57.49775579,58.77768203,61.52327762,56.36639834,53.16597892,57.48137391,60.40242609,60.6180728,59.42327875,62.13344943,65.80573991,40.83860198,40.27644075,70,68.95080147,67.90160294,66.85240441,65.80320588,64.75400735,63.70480882,62.65561029,61.60641176,60.55721322,59.50801469,57.41687516,57.41687516,57.41687516,57.41687516,70,70,70,57.79393742,70,70,70
0,21,63.3855233,59.88129406,62.89180958,60.83743274,60.63783827,60.86626638,61.86352311,56.93794487,55.88833742,61.35344499,62.93930981,61.51699807,61.84896636,63.38460746,64.83216644,41.79814912,41.33910092,57.85495931,58.17670455,58.49844979,58.82019504,59.14194028,59.46368552,59.78543076,60.10717601,60.42892125,60.75066649,61.07241173,59.65314144,59.65314144,59.65314144,59.65314144,70,70,70,58.35174982,70,70,70
