1.658008514404108951e+02,1.671647580620505664e+02,1.580831683124800691e+02,1.777620953076397257e+02,1.696212088734280883e+02,1.457800326052778814e+02,2.192695721878493487e+02,2.632285788146914456e+02,1.876438856498913594e+02,1.007296877330686158e+02,9.738501447645867870e+01,2.260772967897866863e+02,2.117148239261321976e+02,1.520971421638026015e+02,2.559538246519824725e+02,2.701849801791698269e+02,2.516245458672092639e+02,1.136359485452336173e+02,2.130928755368205714e+02,1.791583930446194586e+02,2.445759117622604606e+02,2.545399373006268320e+02,2.400192311138650609e+02,2.464265440601613477e+02,1.390067648930312316e+02,1.729712168859963128e+02,1.394059759617231009e+02,1.791793197795810784e+02,1.602582685968384340e+02,1.483574854485896033e+01,1.781486473725713182e+01,2.251894127223181385e+02,1.620283513138601705e+01,3.070924994206432075e+02,1.417422534929429503e+02,1.569613443030820292e+02,1.731859671527438707e+02,2.960935191968125935e+01,1.364059532144864875e+02,4.635029951757842781e+01,2.438106160852796620e+02,2.578050607979618576e+02,2.390913901257793270e+02,1.560671666207640556e+02,2.226265682430009463e+02,2.313427202854461484e+02,1.856776993175514008e+02,1.902340699093211356e+02,3.300435295755008838e+02,2.001112403654649370e+02,1.311942202086553095e+02
1.661106863956888731e+02,1.673712973815572411e+02,1.579417609628901005e+02,1.773124637443538916e+02,1.705358810416142319e+02,1.464813290734878137e+02,2.199608491721402572e+02,2.638393516391665230e+02,1.879226812186240920e+02,1.008092445950439213e+02,9.736841872776112439e+01,2.259628077534015063e+02,2.116076082679305728e+02,1.521736981526474608e+02,2.562123176401723867e+02,2.700621253178081247e+02,2.520064235490734461e+02,1.138084080024671465e+02,2.126742300469962004e+02,1.781187165117383984e+02,2.426648863880513431e+02,2.520831307176173084e+02,2.376626048018136146e+02,2.459145399637505989e+02,1.387997183949949260e+02,1.727413956324057551e+02,1.394194582967481040e+02,1.789502819683804660e+02,1.604303468761349905e+02,1.490603616694014555e+01,1.781283994405654880e+01,2.245267889843931925e+02,1.620053661200652328e+01,3.069771293943096566e+02,1.416561095400145689e+02,1.568297986970891031e+02,1.730012328765295706e+02,2.957104969985400444e+01,1.363710133789793133e+02,4.632769824940634606e+01,2.423105266117566714e+02,2.566921564386761929e+02,2.395364560890065206e+02,1.575866652919328885e+02,2.239556099588607765e+02,2.314805078520694224e+02,1.861147238754184627e+02,1.906501411097670768e+02,3.300203248033182035e+02,2.001937883035103596e+02,1.311581625840496770e+02
1.658691470862910649e+02,1.670364812469431683e+02,1.578613778365758264e+02,1.782038375027182440e+02,1.698803895133403046e+02,1.462689916752626118e+02,2.201536470153154426e+02,2.643797737132617840e+02,1.885289152786833426e+02,1.008442464377179846e+02,9.753244223833908677e+01,2.271871560527663121e+02,2.127541748993659496e+02,1.527857893770024020e+02,2.570638124766914530e+02,2.712417107232470812e+02,2.526676553102884384e+02,1.141070263194319665e+02,2.138326312135062608e+02,1.799408221026946535e+02,2.457875547624286412e+02,2.558823776167704978e+02,2.413494840735523894e+02,2.469453893223812315e+02,1.392010688054051002e+02,1.730237448677189036e+02,1.392117723366068560e+02,1.790336772805132455e+02,1.607667303720630798e+02,1.485957067609131066e+01,1.782575396711115800e+01,2.252054423997431911e+02,1.630863762902760428e+01,3.088553425311542924e+02,1.424449812977030660e+02,1.576177339826467971e+02,1.737769733431975112e+02,2.968781054811036668e+01,1.367802129117783636e+02,4.650833507518088084e+01,2.434520468749365989e+02,2.578878555860378583e+02,2.394990552945731963e+02,1.561747925502699559e+02,2.229767171582045364e+02,2.314242994382815937e+02,1.861294293189382927e+02,1.909863724662799882e+02,3.309313034063682153e+02,2.001120497251692996e+02,1.308343209450677023e+02
1.664327119878148267e+02,1.678682843241903413e+02,1.588430871774017419e+02,1.796483203861378684e+02,1.714786655754500089e+02,1.464371257467082899e+02,2.204574487063784147e+02,2.647753104615180746e+02,1.888329829771609525e+02,1.015139978330320787e+02,9.746562126567326345e+01,2.276930834893933593e+02,2.132279612533512818e+02,1.537475467720614972e+02,2.592087052404162932e+02,2.725696618959820512e+02,2.552961465838673973e+02,1.152940770425106365e+02,2.141230976367586436e+02,1.809354583999188719e+02,2.469208270992708947e+02,2.583858082034460040e+02,2.422408984820872320e+02,2.476295391945808717e+02,1.388418345311007158e+02,1.726070426250071534e+02,1.394506034554461280e+02,1.796083838419132235e+02,1.610997020974052987e+02,1.493217929147273004e+01,1.781452327281342463e+01,2.240699642110548098e+02,1.617803320467831085e+01,3.065119283005230955e+02,1.414236779355002227e+02,1.565529573287050482e+02,1.726744866800165426e+02,2.951157633484645970e+01,1.359837286448612304e+02,4.640457924068859086e+01,2.433290492143207189e+02,2.573658286167414531e+02,2.393746129077884746e+02,1.574440004224288998e+02,2.254326693162712729e+02,2.316614133229877837e+02,1.863896757758664648e+02,1.918205132267457600e+02,3.307188509601653550e+02,2.008691127489292398e+02,1.311073013008158057e+02
1.661589669059169694e+02,1.669393133440992187e+02,1.584164429666062119e+02,1.791832619055376767e+02,1.703443121957629671e+02,1.466568174099671751e+02,2.211192832385785323e+02,2.657710340726308118e+02,1.896873239817834929e+02,1.015379117450107032e+02,9.802963600705226099e+01,2.280759344364367678e+02,2.135864900485651674e+02,1.531631429698823581e+02,2.575134957902118344e+02,2.716259620376192174e+02,2.529277023265380251e+02,1.142244659327098759e+02,2.140621144353428633e+02,1.791597804424998799e+02,2.446085889212966151e+02,2.533845783678087855e+02,2.400815539774576166e+02,2.479783282864326281e+02,1.396528854972497129e+02,1.735081582851604765e+02,1.399063511153033232e+02,1.799425512273235768e+02,1.612522215689253358e+02,1.487997705563229189e+01,1.787888887812420080e+01,2.249032815333023905e+02,1.616741210978167231e+01,3.067805932267243065e+02,1.417634192259665724e+02,1.571667779460628367e+02,1.736124961487592770e+02,2.971628396678288198e+01,1.370063515646373844e+02,4.649324911736481170e+01,2.431652606997693624e+02,2.575122611890084841e+02,2.387377955116879775e+02,1.570523542964936041e+02,2.247643104833043139e+02,2.323599691261847795e+02,1.877685024468636357e+02,1.935871717806342645e+02,3.318968352531257437e+02,2.005022678175043609e+02,1.310948081948269532e+02
1.665790608383906601e+02,1.677727075631862874e+02,1.590832596225824602e+02,1.796750739753505286e+02,1.702978776056280026e+02,1.464394597444322983e+02,2.204629772690481957e+02,2.647831698530194444e+02,1.888394624159610373e+02,1.010762841359383373e+02,9.786396975468252890e+01,2.281079674969764426e+02,2.136164880796291641e+02,1.533352823530859723e+02,2.579296166943859134e+02,2.725451808272978269e+02,2.534609098826443301e+02,1.144652673465814985e+02,2.151787062668451540e+02,1.798892449380853975e+02,2.448258815186882771e+02,2.541265006412496064e+02,2.395342907265436168e+02,2.471996198614863260e+02,1.395534084390566818e+02,1.735239605630036124e+02,1.397013134286144123e+02,1.798397822216017801e+02,1.615817461692670918e+02,1.492043515750079408e+01,1.781456998434326522e+01,2.242709832117932649e+02,1.613855879660872006e+01,3.061636350728102798e+02,1.414463919652573054e+02,1.567800871270897858e+02,1.731466415395040030e+02,2.962995610265455682e+01,1.366299738502110586e+02,4.637888795130184150e+01,2.433296777377559295e+02,2.589360098988606751e+02,2.405905895641560051e+02,1.575054825208573277e+02,2.230637871799957850e+02,2.312395829279292627e+02,1.875154893959139315e+02,1.934905765174293037e+02,3.324775390368548642e+02,2.008373471527428080e+02,1.312107811292277120e+02
1.661483354366425544e+02,1.675062697037313058e+02,1.581031835055136412e+02,1.787915960640007427e+02,1.711846278134115380e+02,1.462824074021385456e+02,2.202673070488634153e+02,2.645728465831941207e+02,1.887071625219437010e+02,1.010739528421609350e+02,9.758161054134025392e+01,2.269232739112405284e+02,2.125070569360689490e+02,1.530335807119314211e+02,2.578404349314879482e+02,2.717804581317881798e+02,2.537858510329485000e+02,1.146120137449065624e+02,2.140292100611778778e+02,1.797205765931036012e+02,2.451771636891441801e+02,2.550163939563777262e+02,2.404461919986246130e+02,2.475836963802655646e+02,1.395764867282990167e+02,1.735839976460803200e+02,1.398352098932208776e+02,1.797858945031125018e+02,1.617190584666335269e+02,1.496859234582999854e+01,1.786904022765576627e+01,2.246939043992288418e+02,1.636160251767294938e+01,3.097524463721712209e+02,1.428103163432244571e+02,1.579689101133550366e+02,1.741061769257801473e+02,2.973423747042924248e+01,1.370720073140976751e+02,4.652212843151883703e+01,2.437457893813649150e+02,2.579730065505005996e+02,2.395260671587071215e+02,1.565278392262671900e+02,2.224848776163771902e+02,2.304205541397232651e+02,1.861324836989554967e+02,1.906796818863249996e+02,3.315150661023673706e+02,2.008454855546699207e+02,1.310607992223330598e+02
1.670113285749675356e+02,1.680050150037424146e+02,1.592330858970661893e+02,1.809917194569450203e+02,1.708905223963938340e+02,1.464354827197468012e+02,2.207771796259473831e+02,2.653547546967907351e+02,1.893865556479560723e+02,1.015358090112122937e+02,9.786610056433980276e+01,2.273376097324054967e+02,2.128950704016837676e+02,1.530698908032739780e+02,2.576961743794185509e+02,2.715398648073290246e+02,2.534412342995976530e+02,1.144563816731469643e+02,2.137679110163329597e+02,1.798804082064493741e+02,2.456056784555970580e+02,2.557878999860525937e+02,2.410731757636517614e+02,2.484174449278171153e+02,1.401024967923632971e+02,1.738220577883874114e+02,1.399895456235508675e+02,1.799787793723646701e+02,1.614589391733811112e+02,1.494355650738930130e+01,1.786092222960349929e+01,2.243891757818542203e+02,1.630833606776240430e+01,3.088141171550003605e+02,1.424097335519335843e+02,1.575609261546722450e+02,1.736948824601394392e+02,2.967049091633808899e+01,1.366289983060228792e+02,4.649362562081146422e+01,2.432074741903130644e+02,2.574417090569997981e+02,2.389994920672582168e+02,1.557789959050812740e+02,2.213801102048665257e+02,2.298155394316108868e+02,1.857099916366578327e+02,1.912542823129911653e+02,3.303999392951591290e+02,2.004615200920280245e+02,1.311493576955303411e+02
1.671274713427821155e+02,1.683809576625233149e+02,1.587921705839731032e+02,1.798996731140933605e+02,1.714024359829152786e+02,1.468950637983055003e+02,2.214462750699541118e+02,2.661445017833142970e+02,1.899398274081817419e+02,1.015081699455348598e+02,9.787056484588079286e+01,2.281099294567297591e+02,2.136183253979694996e+02,1.532146531851036571e+02,2.576241966811331281e+02,2.713560615033633781e+02,2.530600902066701963e+02,1.142842535113932882e+02,2.135357227798116355e+02,1.796503209513797685e+02,2.452493519354111413e+02,2.554107823056598079e+02,2.406819823290559839e+02,2.483223087794860646e+02,1.394574977429054172e+02,1.733892334132927999e+02,1.399709535335669841e+02,1.799664600015246378e+02,1.609889979558997197e+02,1.490279493723977389e+01,1.790199796363312146e+01,2.243627277478830422e+02,1.615490734315527632e+01,3.066614504335453262e+02,1.417627379983780997e+02,1.572260664157245458e+02,1.737440525569916190e+02,2.975006488035543128e+01,1.371470194468774935e+02,4.662450916271951229e+01,2.444847298022495465e+02,2.579452735961974099e+02,2.390530103626427660e+02,1.555407649494261477e+02,2.222345985553498906e+02,2.309864659895943078e+02,1.863865700681893998e+02,1.914573554414112380e+02,3.320174354469754121e+02,2.014868004112862536e+02,1.313002262372345115e+02
1.665723042075096316e+02,1.681937738358969341e+02,1.587093934963943695e+02,1.790096839094390191e+02,1.707966997837158090e+02,1.468310572258428124e+02,2.215207548383047538e+02,2.663378948917393245e+02,1.901525330528526183e+02,1.016322173220616065e+02,9.829319060977259426e+01,2.283534261564789176e+02,2.138463529869667354e+02,1.534936278275354198e+02,2.581903754057864830e+02,2.725481216102444932e+02,2.537116471434007394e+02,1.145785025890475737e+02,2.149584921782092124e+02,1.803086818303924872e+02,2.459442875972815159e+02,2.555765698330638998e+02,2.411640293759971883e+02,2.489706313464133700e+02,1.399404192215277192e+02,1.736408885235763933e+02,1.399012243304031529e+02,1.800150855361043227e+02,1.617891894137935935e+02,1.492315312755559731e+01,1.786893427727911998e+01,2.239910931339900060e+02,1.625967883201591846e+01,3.080963627015183874e+02,1.421719314335240369e+02,1.574001551278915372e+02,1.736296147915850554e+02,2.967832538579001067e+01,1.368834240974336467e+02,4.652773447276103269e+01,2.444667821288208245e+02,2.589799098646955713e+02,2.393380447960639970e+02,1.554183188887811014e+02,2.215308096216445506e+02,2.302073856021065126e+02,1.859868170397632241e+02,1.911111223836259967e+02,3.326383740524480004e+02,2.015566434476738493e+02,1.313099466662353620e+02
