weekdate,hour,minute,762398,715898,716898,775037,763748,775007,763706,716907,716906,759610,716908,775081,775058,775050,716912,775068,715916,716914,716915,715920,763990,716916,716918,716895,715929,716920,768523,716922,763980,716924,718364,716928,718085,716930,715947,716934,716936,759700,759707
0,0,0,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,60.07853349673202,70,70,70,70,65.94718309006991,66.16152302858617,64.82921272173724,63.63355977845682,63.382116362667816,63.637958900388185,64.04780525846701,66.43355811049116,67.60738826661813,66.87326454775457,67.07276380982499,68.50451574569219,66.8627655228758,66.64672862200435,64.03935668353363,64.39346988795518,61.05417687908496,61.56724060457515,70
0,0,10,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,58.30238185017597,70,70,70,70,67.58364252612974,66.83424661531278,65.23971712422342,64.36347780079397,64.2427522713631,64.43141720752013,64.5521997814277,66.24920028135038,67.67601824011139,67.38344552874915,68.04824195807355,68.8432064871403,67.31092357397505,67.27574088663242,64.82674712358062,64.98724906629319,62.60404265873016,62.27265929876223,70
0,0,20,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,61.69803921568627,70,70,70,70,67.3961740465417,66.94222837427853,65.70259872977263,64.56366752256456,64.05777138361171,64.26871982524555,64.88843954248365,66.70850313243577,68.00115506769917,67.7138651697238,68.14388967952772,68.70119763814616,67.24761586452763,67.29779071350762,64.90639890364747,64.88279114676173,62.34109477124183,62.07866285403049,70
0,0,30,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,68.85085784313726,70,70,70,70,68.18002967534701,67.41767414978811,65.99023382857415,64.5430877785897,64.90212364759424,64.93658955423662,65.54423303412274,67.21921897546898,68.42707365143026,68.04121863799283,68.4610832505045,68.99196375519904,67.60575051990493,67.64313385076252,65.27709914611005,64.66628416518121,62.59131944444444,62.69249255257658,70
0,0,40,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,69.13453159041394,70,70,70,70,67.87300671628402,67.49662672372756,65.96587298795116,64.79720789831084,64.36618576442923,64.86279734225707,65.67954716851774,67.07570093173746,68.51833534322223,67.95616353654778,68.44507553641805,68.98199300699301,67.68559292015173,67.64367419243338,65.14331849365055,65.27282296951415,62.95786199095022,63.23145754028106,70
0,0,50,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,69.9431508714597,70,70,70,70,67.85185798678445,67.42126354038118,65.3098558077725,64.30268583718073,64.47354099893161,64.9704739908784,65.93593100118835,67.1872955067808,68.265878874561,68.08284445498629,68.4986519607843,68.88283199643493,67.75856729055258,67.7973311546841,65.36695129664768,64.6268308080808,62.52777777777777,63.190376984126985,70
0,1,0,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,69.92690527065527,70,70,70,70,67.41326336319649,66.89480506217639,65.29789648297336,64.16223357932917,64.40195458865364,65.03870172753444,65.91101376156523,67.01121980042016,68.49470967553688,68.14219507695552,68.52575148338904,68.98161764705883,67.93888146167559,68.04550313180827,65.66890681003582,65.42241161616161,63.64236111111111,63.24007102841136,70
0,1,10,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,72.64756944444444,70,70,70,70,67.15615185468127,67.50709305196438,65.19351832613387,63.88921886936593,64.62960716544681,65.44936060369066,66.00236609795434,67.10768840364427,68.23016690885233,68.15707941778861,68.53572614529683,68.79034170486376,67.73869206773617,67.95008072673512,65.51625158127766,65.39235580595874,63.88741538281979,63.68416811168911,70
0,1,20,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,73.91666666666666,70,70,70,70,66.92334075238486,67.49859364038285,66.12360544480029,64.61954726156199,64.0127293531049,64.55565694857975,65.98502581976847,66.82809368174718,68.259412847161,68.23362921471318,68.61978249322888,68.78230837789661,67.65333110516934,67.88073086873639,65.49179316888046,64.91523692810456,63.61371527777777,63.65827737077738,70
0,1,30,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,66.52805080948463,66.71856653294802,65.4409354749138,64.14645607333841,64.37889425623958,65.49677947542654,66.34017406204906,67.23740457799282,68.17509450366455,68.44833288153968,68.57918737387429,68.86558972073679,67.91985002334268,68.01973768674135,65.54531602963765,65.21105222391986,64.11508665966386,63.233899115201645,70
0,1,40,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,67.003059598472,67.12147553109563,65.89405263088626,64.39408454912657,64.02233513354837,65.24616190590454,66.10396029623972,66.84549253034548,68.11650802865005,67.98805401192735,68.25036538809073,68.53319964349376,67.44196561200238,67.63304227941175,65.27661817415137,64.97691993464052,63.728809232026144,63.36554038281979,70
0,1,50,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,67.22119414383346,67.60867115591381,66.03942062635076,64.50160758359286,64.49064705882353,65.72681416583727,66.61324457813429,67.3493526180692,68.36879428458518,68.4691611321948,68.77203378663295,69.02286467617348,68.07544563279856,68.1789777369281,65.796401275564,65.55703728461081,64.54429125816993,63.94843993152815,70
0,2,0,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,67.51248504462512,67.30314099347403,64.81441723481196,63.95258689839571,64.71985431847564,65.87525304556554,66.7983456086397,67.22009014702864,68.26649539783507,68.27321004290881,68.53859180562216,68.53841893400717,67.60927124346242,67.8511845282985,65.68094829743312,65.96309181015063,64.84423076923076,63.276774769736946,70
0,2,10,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,74.16666666666666,70,70,70,70,66.8924231405849,67.36025651120467,64.09598875496708,62.94790634372436,64.34697709357634,65.8331033787835,66.80085927144751,66.74402277665146,67.89627442104462,68.29990258924083,68.55010947306963,68.64379084967321,67.62412730243612,67.72886029411764,65.67911263967952,65.74160724896018,64.05575980392156,63.54647884794944,70
0,2,20,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70.25,70,70,70,70,66.08841942371352,67.11714935844837,65.37401838811151,63.89389154554595,64.11794469681811,65.24943964838268,66.46096256684493,67.4674006412977,68.31393985517909,68.25494446124189,68.40189279806215,68.67525146422206,67.77606315253372,67.85139666977902,65.52417961808378,65.18924274255154,64.07366071428571,63.64785048634838,70
0,2,30,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,65.60516145015825,67.4717738461611,66.11021123484358,64.68258220211162,64.5127118131203,65.86476304670039,66.74801454672779,66.69285666918282,68.23263476265927,68.13291128279268,68.41037393452004,68.61696481622951,67.78197335752483,67.9070137429972,65.44294787807594,65.015668767507,64.3204802754435,63.59662503890445,70
0,2,40,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,65.9983782483114,66.95014554841543,64.8505454746001,63.859440317726516,64.52195257629081,65.12295718672982,66.62409928158591,67.01389181599744,68.09356322088857,68.28442669100875,68.37997479539224,68.53672470021066,67.63241083968022,67.57335781219054,64.72258244206772,64.85263058391399,63.22192513368984,62.93132321110261,70
0,2,50,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,65.34140951252296,66.34824305836416,64.54082179462694,64.04325021383845,64.16797689238865,65.533189667296,66.77793541314597,66.70364990161704,67.66584687530705,67.91657873804459,68.11265973642635,68.31932797223573,67.53409327229514,67.41082717493562,64.84038547237076,64.5180244962999,63.72758838383838,63.345390125747265,70
0,3,0,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,66.26898110919008,66.84071830436719,64.23949654104067,63.40435330192683,63.993978670360505,65.79120707070706,66.4896409183508,66.45135647224748,67.53481785973906,67.7536879194493,67.90173374090594,68.19395130641789,67.20307479396718,67.07131594746483,65.19738675039908,65.15264442553881,63.49999071598336,63.12538176886917,70
0,3,10,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,65.70778935673654,66.72978900399566,64.23630663838276,63.78373298814474,64.00466598509584,65.38474341871736,66.81859926132987,66.79753904249871,67.86589391215936,67.9755560826481,68.09571497709543,68.28783675660347,67.42765438475665,67.43420726876609,64.76619935119696,64.3422797493653,63.58266952614378,63.26898501824972,70
0,3,20,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,66.56390082282026,66.7040385336341,65.42906601568366,63.95033687717511,64.29483239039529,65.36017678073559,66.56678938448657,67.17445437363607,67.92468407817671,67.85929517457032,67.89871320962402,68.34326631479038,67.6745752743246,67.74087838733978,65.31165228799242,65.05547385620915,64.13643790849673,63.03205880837182,70
0,3,30,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,65.99988432727402,67.3994243960696,65.66194893857433,63.720598111039294,63.11137110601816,64.68180072534064,66.30515501655206,66.17192186260431,67.59429661368901,67.5347589304539,67.76236013222493,68.07132591673032,67.04015788133435,67.04880247237783,64.4473069335261,64.48761777438249,63.983455882352935,62.916328475834774,70
