2.016215651020009147e+02,2.147839094266481652e+02,2.068323681621036201e+02,2.200779708997421835e+02,2.283132317973008867e+02,1.533038684216292040e+02,2.590852465774577809e+02,2.436858341192271666e+02,2.996855547023118334e+02,1.719786221204633421e+02,2.631799989086494520e+02,2.566353780849905775e+02,2.595843487846487392e+02,1.900972657513040929e+02,1.679853866291476265e+02,1.083714785301650636e+02,1.719081648681298873e+02,2.178502144960399391e+02,1.677269677858392356e+02,1.273412202201825210e+02,1.178348011133881243e+02,4.537558227292927171e+01,7.867163176535366631e+01,1.947679158693377417e+02,1.223282401852734438e+02,1.975924137628691426e+02,1.265873718736971654e+02,1.738983051038301255e+02,1.600002780994415161e+02,1.476666755790868422e+02,2.232172913349745329e+02,1.773667076636498052e+02
1.986718863413335328e+02,2.125072061984546963e+02,2.054862810050379380e+02,2.195601844212310425e+02,2.286876867986962907e+02,1.530986216936105961e+02,2.579889734214918349e+02,2.409842625435983337e+02,2.950024925315698283e+02,1.684629349087419712e+02,2.564530716335877969e+02,2.482164174552851534e+02,2.494197174151321974e+02,1.882238256540560144e+02,1.661489845374023844e+02,1.076373349532579908e+02,1.721723690013826626e+02,2.180191991317455233e+02,1.681813787398099578e+02,1.279350259917633963e+02,1.181503417472386843e+02,4.502202878105036632e+01,7.888848372774845075e+01,1.941498477195106318e+02,1.157835965764028714e+02,1.885707449324465870e+02,1.247223591674553091e+02,1.673736171714872114e+02,1.556419785120794188e+02,1.466960447014813838e+02,2.196731213014971047e+02,1.727581283244947770e+02
2.032789233657904902e+02,2.155627670946046806e+02,2.066341895178429127e+02,2.188602611447306856e+02,2.293527820682141964e+02,1.518055953600258192e+02,2.530286119459608187e+02,2.391839674570227885e+02,2.882336951129676663e+02,1.619198273934896406e+02,2.423036634170182708e+02,2.362539253603456757e+02,2.427237036625442101e+02,1.872177200762913287e+02,1.649083784031395510e+02,1.075044296910140247e+02,1.727765161465601409e+02,2.176624383472298234e+02,1.671972059021044572e+02,1.267266123502859614e+02,1.177600174750509439e+02,4.504863689257385317e+01,7.828110575999053822e+01,1.919536035424013392e+02,1.147863578908784348e+02,1.900433930419977742e+02,1.180519334839444241e+02,1.619668098228247857e+02,1.557224477259950106e+02,1.471682014565797374e+02,2.305515326449230145e+02,1.908817082067428998e+02
1.968619889571645842e+02,2.109631751983544348e+02,2.043795022861127961e+02,2.187983022786729350e+02,2.305431887724852231e+02,1.518566089383658664e+02,2.519582633805902958e+02,2.386012373024216231e+02,2.879469556086992270e+02,1.619992076623765627e+02,2.427933248372456205e+02,2.349071912376377611e+02,2.403229037718897416e+02,1.857833862828464646e+02,1.642547523176114055e+02,1.062959199525185880e+02,1.712606929558223214e+02,2.176598495950277368e+02,1.679225874931319993e+02,1.267679670811433112e+02,1.167559098977787784e+02,4.481309547112984148e+01,7.851080044415944315e+01,1.931121177826833843e+02,1.145925821424560667e+02,1.899804155910377403e+02,1.195155888347713216e+02,1.625674651926555612e+02,1.548103575390471747e+02,1.468487732936715986e+02,2.377571454549017176e+02,2.050641600922261603e+02
1.973311367544492612e+02,2.116424511078381556e+02,2.052121739652866665e+02,2.198805845312375595e+02,2.281920242210490528e+02,1.503041596262402209e+02,2.493765948387416529e+02,2.379279255074955302e+02,2.859931913823104423e+02,1.602438946479244635e+02,2.391574220560680715e+02,2.353691793476045007e+02,2.405406055567133876e+02,1.856379838890894405e+02,1.646679717637535987e+02,1.044337080957942305e+02,1.700251406051979757e+02,2.173894285200525474e+02,1.677959516156934683e+02,1.288097344518913872e+02,1.189210379620573690e+02,4.501829988760071188e+01,7.937696735579176277e+01,1.943462101535753561e+02,1.156279065252442706e+02,1.917016981167108156e+02,1.191632448877531374e+02,1.604744261297433354e+02,1.540305537810864962e+02,1.466756358336579638e+02,2.327304820459373502e+02,1.956916057123660266e+02
2.040577012426696228e+02,2.182044817858172507e+02,2.109329155944707566e+02,2.253121823938595583e+02,2.281075151717536755e+02,1.499121284394352074e+02,2.482034928079843326e+02,2.370726805976490823e+02,2.850813615598114552e+02,1.597995740803403919e+02,2.385959548089896600e+02,2.342781819330070618e+02,2.391733906031454637e+02,1.836460192429605058e+02,1.626259719235626733e+02,1.035300444796227737e+02,1.705591693266927393e+02,2.174522571717704977e+02,1.716449689109615804e+02,1.326632722781055236e+02,1.203879780923508775e+02,4.563160898508622410e+01,7.928939671915350118e+01,1.950262491405549099e+02,1.168911071588228907e+02,1.923221547233674187e+02,1.177576823379692286e+02,1.602624056929149674e+02,1.539113292203280139e+02,1.459147615790256793e+02,2.299627014000047893e+02,1.917738551905634381e+02
2.014674097172948564e+02,2.172820328122647027e+02,2.118850866155372046e+02,2.283638891671977547e+02,2.324006451257761512e+02,1.516528931190991898e+02,2.494327315891696912e+02,2.374619853459492731e+02,2.866262978290552610e+02,1.612876340607404586e+02,2.417754357251669433e+02,2.337574610088564384e+02,2.385732588120956166e+02,1.842802811734376291e+02,1.630796301766325485e+02,1.031935757440624570e+02,1.696555769172301495e+02,2.171398880921718728e+02,1.709004102672996908e+02,1.316307797175231258e+02,1.197449628661204315e+02,4.530972095875066685e+01,7.898763750688517860e+01,1.956340446250104037e+02,1.163191871733305476e+02,1.895988418561606466e+02,1.197476607071339743e+02,1.598408585912820854e+02,1.535692697352288860e+02,1.458433716754958596e+02,2.225586023371100453e+02,1.787269388609495309e+02
1.873923299887339056e+02,2.090560388131565901e+02,2.113726364103843309e+02,2.368229639293393234e+02,2.379683652466640638e+02,1.535185279714366970e+02,2.498737755516023356e+02,2.374029980626005738e+02,2.857052198569896291e+02,1.602794203338772263e+02,2.395115389981959311e+02,2.335277349845390802e+02,2.382706083451833479e+02,1.838345351560705012e+02,1.625819982462866733e+02,1.030902787363842492e+02,1.695658453121467062e+02,2.169921487602977948e+02,1.687462238674478101e+02,1.272617402016784496e+02,1.157665495368688795e+02,4.414134125195125335e+01,7.732807986478040618e+01,1.895647531042864102e+02,1.155880547411159966e+02,1.893396230319651750e+02,1.201359145304580238e+02,1.595681075499458075e+02,1.535913514558585575e+02,1.464680846780480010e+02,2.179289518539262644e+02,1.702041335747355788e+02
2.003320799084505950e+02,2.167438339788805877e+02,2.120556797142919834e+02,2.293272093811742423e+02,2.315260031638097473e+02,1.510910139200394724e+02,2.485220501642142494e+02,2.369657031620702412e+02,2.862580429565400095e+02,1.612144684751959005e+02,2.418733081527475690e+02,2.350457686944325815e+02,2.388978618167683976e+02,1.832217960648532937e+02,1.622705512961368584e+02,1.030158255660095250e+02,1.696399629140907734e+02,2.173304776589750986e+02,1.665178484617551362e+02,1.261636570174647858e+02,1.163999986713364194e+02,4.434229174706994314e+01,7.797329572572726875e+01,1.897373216198242005e+02,1.160549676365379810e+02,1.907920477658971379e+02,1.195002400251363639e+02,1.598464579675857351e+02,1.529357686595776045e+02,1.456649568100773422e+02,2.164990174520322626e+02,1.688911162450288828e+02
1.984634503348029284e+02,2.146680336843166685e+02,2.099698163586795943e+02,2.270096751322203659e+02,2.311148517309834745e+02,1.511862726895735420e+02,2.492338112293649885e+02,2.371508780623226471e+02,2.857971606251946923e+02,1.605588466204105771e+02,2.402790002898827311e+02,2.345793209850997130e+02,2.371996037916245257e+02,1.827262629138621151e+02,1.618450482746228261e+02,1.029282099200194551e+02,1.694059481127088702e+02,2.180349040015981927e+02,1.666883988712478697e+02,1.257542602949234407e+02,1.159735309188397139e+02,4.425056140599726717e+01,7.778239967223957763e+01,1.904916390135257132e+02,1.159672066923360774e+02,1.895033001772217744e+02,1.175424532532081088e+02,1.588419343644151809e+02,1.540547683956606022e+02,1.465852986988643636e+02,2.186539607754857286e+02,1.712336528867640766e+02
