1.653621342539947534e+02,1.980401490345798265e+02,2.994572800283129936e+02,1.892232741699501730e+02,2.333434544509544253e+02,2.315462352629145641e+02,2.437596655779112496e+02,1.600561311619786693e+02,2.593163657133446236e+02,9.275238010925048115e+01,7.028690647194754604e+01,1.394302429155546292e+02,1.370582193455814490e+02,1.068591156489630833e+02,1.352125434230088672e+02,2.394672045991662515e+02,1.694020601861271587e+02,1.889674850679367353e+02,1.132954192794326218e+02,2.359017395467944027e+02,2.195802770749395734e+02,1.117660224227454933e+02,1.915638550119056731e+02,2.332210389895795686e+02,1.348215892729060386e+02,1.889113851810263043e+02,2.656094917300559928e+02,2.115748586335814139e+02,1.972542235349151269e+02,1.945386173807960972e+02,1.959555144396449293e+02
1.587988926400521734e+02,1.899517031552219919e+02,2.868509327901269899e+02,1.809979263629052753e+02,2.173474515778858063e+02,1.986210002521315516e+02,2.153481245643418731e+02,1.416296609515320881e+02,2.200094133282548796e+02,8.302652737194597421e+01,6.645733280121993403e+01,1.337506113584202012e+02,1.362105487167604849e+02,1.066394422761945009e+02,1.351055706578814863e+02,2.365514750142056357e+02,1.699819854235694550e+02,1.889984809580384706e+02,1.132106710451117095e+02,2.357122183902834820e+02,2.193097938567509289e+02,1.115844868092960098e+02,1.911835954584422552e+02,2.340282376191564708e+02,1.349762957834909116e+02,1.889964285302766029e+02,2.676400196661530799e+02,2.130461186454000426e+02,1.984934197106204010e+02,1.956336989343964774e+02,1.970585718792333410e+02
1.507685694983156850e+02,1.771724059412931354e+02,2.625219293725281204e+02,1.623107597001763622e+02,1.935863800615655634e+02,1.707199664573584812e+02,1.971162707579626954e+02,1.292276876466188185e+02,2.087786037398573171e+02,8.106519917988309487e+01,6.554867324528576944e+01,1.342374099986135718e+02,1.365733628945790201e+02,1.065707518109224168e+02,1.352106133259314333e+02,2.355133725127722641e+02,1.703723991093025063e+02,1.894589531546562853e+02,1.127899919170976943e+02,2.340459160269849122e+02,2.184782451224368742e+02,1.114985136637349825e+02,1.915704143740853453e+02,2.335093202030521979e+02,1.350838466824465627e+02,1.894201301629392731e+02,2.678592174785479756e+02,2.134658380365823405e+02,1.991070692728831091e+02,1.964523241510004254e+02,1.978831594475663280e+02
1.455193523297470790e+02,1.673462391435090524e+02,2.425171698723889051e+02,1.465600167588357294e+02,1.773169606519612671e+02,1.535383816729541877e+02,1.857687663709427000e+02,1.258929613086005048e+02,2.010509791037511036e+02,7.895683561700862185e+01,6.448370802152619774e+01,1.338123955169396027e+02,1.367395971403729789e+02,1.072069117027041756e+02,1.353537827632937081e+02,2.352195187691090723e+02,1.705568475671231568e+02,1.904611529387738642e+02,1.121654695086316735e+02,2.330521950682405077e+02,2.177566593305853075e+02,1.112273595551523329e+02,1.912590673093395992e+02,2.341159315306285009e+02,1.349279811754818468e+02,1.892405605783657165e+02,2.670809273928912262e+02,2.138257555996707424e+02,2.003416057700779049e+02,1.985424277169103675e+02,1.999884860146217704e+02
1.413775179264374060e+02,1.595421534496482820e+02,2.269428765598831603e+02,1.346526971320517987e+02,1.658371756472133143e+02,1.457691064496647755e+02,1.754588355239044120e+02,1.180754883443865992e+02,1.939331946992417954e+02,7.821781486919080351e+01,6.437165223538696068e+01,1.334506946220943178e+02,1.364196676561210211e+02,1.064877463267009574e+02,1.349501580327402621e+02,2.354648395981669466e+02,1.696928216851059688e+02,1.891003441583799258e+02,1.124155185164254362e+02,2.328482560464948676e+02,2.176539716427256224e+02,1.112163860181611454e+02,1.913063103046584672e+02,2.341770275163804911e+02,1.352568271931932316e+02,1.879947113577089510e+02,2.643239792791266609e+02,2.123745426334455715e+02,1.996832580255388621e+02,1.985782251159692180e+02,2.000245441394435488e+02
1.393361401604747698e+02,1.553740226773126096e+02,2.185065892437443722e+02,1.282386202416548713e+02,1.587839717102342547e+02,1.407033902524264875e+02,1.693283286831390910e+02,1.168005792794760112e+02,1.936691333890903763e+02,7.797700774324017914e+01,6.428186436701703599e+01,1.333531834866525116e+02,1.362343222104394158e+02,1.067472981483417556e+02,1.359680913707342143e+02,2.355178506744117328e+02,1.693040510337146998e+02,1.887866670091019898e+02,1.121713918424272123e+02,2.311356547397253678e+02,2.168121935465627530e+02,1.111471449449863798e+02,1.917662542117542159e+02,2.342570854517209966e+02,1.347515654299319294e+02,1.874649701347078121e+02,2.653011757243532998e+02,2.123705322129828517e+02,1.989502025564724192e+02,1.971362931612948159e+02,1.985721100583886027e+02
1.365111638946188179e+02,1.511674551133001216e+02,2.112050870692114017e+02,1.231931712035187587e+02,1.538131252712084063e+02,1.360725476134737164e+02,1.663263098077855204e+02,1.166331175451214790e+02,1.935747577649867139e+02,7.756515362219043652e+01,6.382202646236341081e+01,1.334117176934956603e+02,1.364511158818056060e+02,1.075078410394326909e+02,1.362916534691649701e+02,2.350898064820048887e+02,1.696733090526890919e+02,1.897145712739388159e+02,1.127694929144677047e+02,2.329643772619299114e+02,2.177880014918208644e+02,1.112969103929765140e+02,1.914640207023926450e+02,2.342258167927518855e+02,1.350670497621967456e+02,1.881141769350707875e+02,2.650035998117684244e+02,2.117769688246163184e+02,1.980680336099098611e+02,1.959455472129808982e+02,1.973726914647422461e+02
1.363746407555358928e+02,1.498423875287842861e+02,2.078468485149749370e+02,1.204239934887244061e+02,1.483063157339976215e+02,1.346077653800855387e+02,1.645900022432588514e+02,1.162580331721115954e+02,1.925246423504184747e+02,7.721955032557585241e+01,6.363202542298900966e+01,1.330423216705750917e+02,1.361369836190892215e+02,1.064036507731383949e+02,1.351239159948981410e+02,2.344061642489949975e+02,1.689860333134315340e+02,1.889184194048108907e+02,1.122394043728903057e+02,2.311221875695538586e+02,2.167089844433692178e+02,1.110510667735625105e+02,1.915310649089587400e+02,2.337457292417028327e+02,1.350448584379072372e+02,1.877128388367495404e+02,2.641470901099863227e+02,2.116095682792451100e+02,1.983875183769877140e+02,1.967252547976839026e+02,1.981580779495957927e+02
1.371259857445008663e+02,1.502319299724638313e+02,2.078345982641128842e+02,1.201232219010106235e+02,1.487730265232508486e+02,1.331006193952170520e+02,1.639900298416254145e+02,1.161282929373830370e+02,1.923004334429567166e+02,7.729846626993571590e+01,6.378610320059674876e+01,1.330781855419008082e+02,1.364816883742373648e+02,1.069492662560618612e+02,1.364578350497908161e+02,2.350837310211679778e+02,1.697704348890063102e+02,1.895213238699144824e+02,1.124362642127508707e+02,2.309775144549605557e+02,2.168184440702436575e+02,1.112241883703384815e+02,1.920181666624871184e+02,2.341681987975249797e+02,1.352162456039206688e+02,1.883897791836967883e+02,2.631990548505785341e+02,2.112880211379234368e+02,1.984918822450174787e+02,1.972265387102211207e+02,1.986630128991912727e+02
1.362646269797275522e+02,1.504924798622623996e+02,2.097409119229268697e+02,1.220563218663451153e+02,1.496993998157044246e+02,1.321438687311519971e+02,1.642680543071468549e+02,1.164469121983302102e+02,1.926782924889454591e+02,7.726988875089179487e+01,6.359285811433368707e+01,1.330875843788012673e+02,1.369094964801884089e+02,1.065481836525257506e+02,1.355470226359643959e+02,2.349027077531577561e+02,1.695833316970042119e+02,1.901743179767547360e+02,1.130023616208383004e+02,2.321631484745882688e+02,2.177143237890557828e+02,1.115802062368741758e+02,1.924661251231444794e+02,2.345656855678903980e+02,1.356409011341785913e+02,1.886184098437994976e+02,2.635479046333878159e+02,2.117164209067647960e+02,1.990322875974100043e+02,1.978991819317883198e+02,1.993405552313573139e+02
1.350301099388798889e+02,1.487400067171117257e+02,2.067978845058983950e+02,1.200738685115589846e+02,1.473777664449798408e+02,1.330095887605128837e+02,1.639379210852322046e+02,1.163781056320087686e+02,1.927864842097214648e+02,7.720118962006377217e+01,6.344280039024301487e+01,1.325968610242748866e+02,1.360857956709141376e+02,1.074022866169058119e+02,1.368185564134389267e+02,2.340868184538990704e+02,1.696585346949281927e+02,1.899850172564256070e+02,1.127349979235863344e+02,2.317209967901061987e+02,2.170497411086211912e+02,1.111207416709004150e+02,1.914828370419371595e+02,2.343907667969075987e+02,1.357904525579733672e+02,1.887938317792339546e+02,2.636641880491271763e+02,2.108637014104369030e+02,1.973580508721379374e+02,1.953831181880388215e+02,1.968061660601611038e+02
1.357180139523193247e+02,1.491404342860782890e+02,2.068980493005851713e+02,1.198875649691324270e+02,1.462633716288122230e+02,1.325684961930760721e+02,1.637206692472248619e+02,1.166923628666116883e+02,1.929427617799182713e+02,7.689901495353252869e+01,6.318892478243256505e+01,1.327844044254615596e+02,1.365504472548171009e+02,1.073602873809141443e+02,1.359110272622085347e+02,2.345899683956203319e+02,1.696970065615416843e+02,1.895661134392704241e+02,1.119498555746054222e+02,2.303386004655914974e+02,2.161929475594598955e+02,1.108910154257466729e+02,1.914231399109773406e+02,2.336968128047008975e+02,1.352091450106781565e+02,1.879659466893724584e+02,2.623288704804322151e+02,2.104444040978955854e+02,1.975648415220343281e+02,1.961734646397446227e+02,1.976022688988401796e+02
1.367464783424609038e+02,1.494349565360376175e+02,2.062525442813041536e+02,1.189557509342820651e+02,1.462494206922833371e+02,1.329353464952500588e+02,1.639800898588433995e+02,1.160422525073059319e+02,1.923915413983718850e+02,7.712570330647015737e+01,6.346615718798953765e+01,1.327377276891036217e+02,1.363260572061397795e+02,1.073577627010334794e+02,1.375744781412567761e+02,2.347608552035421496e+02,1.693706874525223327e+02,1.893479562017425906e+02,1.121453300424330592e+02,2.310263535427946806e+02,2.165969722526270402e+02,1.109831141770623759e+02,1.913969052036667335e+02,2.339830674895476363e+02,1.357032532772440163e+02,1.884234410600649881e+02,2.618727794112352854e+02,2.105048891846051902e+02,1.980183272491948685e+02,1.970141658461077157e+02,1.984490932445712019e+02
