3.636151517645244979e+01,2.032663441444981345e+01,5.657623805051203192e+01,2.734726092594094666e+02,7.274968405411831895e+01,2.093133426699623385e+02,2.112004500854709477e+02,3.132468352232922939e+02,1.252827035894061964e+02,8.197889020013597872e+01,9.449658764843954728e+00,2.442435658913587702e+02,2.663566170007078426e+02,3.277172146319382477e+02,1.126974545716796996e+02,2.796260200103899933e+02,2.889733055235672055e+02,1.592579516384208738e+01,1.899352837822123945e+02,2.879207207482780717e+01,2.153131071684221070e+02,2.241236609286750934e+02,8.772511107434173994e+01,2.141963894874649199e+01,3.301319772421884124e+01
3.635720443428069615e+01,2.031428575140151338e+01,5.656953080594040983e+01,2.731710445913175249e+02,7.270437928447391585e+01,2.086052278940305200e+02,2.108097522822924645e+02,3.127540283135282380e+02,1.249412288289155697e+02,8.162333216849843609e+01,9.416559917331033702e+00,2.423489013094080349e+02,2.640234393519360765e+02,3.319306982890904578e+02,1.126564145507536381e+02,2.804616618322532986e+02,2.900270133624246682e+02,1.585642824992254418e+01,1.891079954525020241e+02,2.878079544133552048e+01,2.153131071684221070e+02,2.231474605860844065e+02,8.739421819094505395e+01,2.137056702500198924e+01,3.247435237925412110e+01
3.614539237988631015e+01,2.030567751062119086e+01,5.623996452815379143e+01,2.745662949460916593e+02,7.306660681771006693e+01,2.095433503365976549e+02,2.113708978651362997e+02,3.137816209428992238e+02,1.256217224992078911e+02,8.292354834647721873e+01,9.549367783044274915e+00,2.432927881443525564e+02,2.627673816686975670e+02,3.281767229815600899e+02,1.136706872376725812e+02,2.795550177170314328e+02,2.890572269392502562e+02,1.595715130265397619e+01,1.903092454627614813e+02,2.882470377292447239e+01,2.153131071684221070e+02,2.245649357630434508e+02,8.787781120115987221e+01,2.146691238647051492e+01,3.266302623628391899e+01
3.619481385422923836e+01,2.022950606583784960e+01,5.631686124391671910e+01,2.721121382881163413e+02,7.249558302699534806e+01,2.086481066649083118e+02,2.107321963228171740e+02,3.131053620136831341e+02,1.259713231536917277e+02,8.276003833417597377e+01,9.486312868739190662e+00,2.433605166796067181e+02,2.603307518436149053e+02,3.241602044672781062e+02,1.121680054605804315e+02,2.798055151611496854e+02,2.921907995160844393e+02,1.591397257822023548e+01,1.897942844705909522e+02,2.893976554938112855e+01,2.153131071684221070e+02,2.239572817216118210e+02,8.771520011086408886e+01,2.147540644408218924e+01,3.320749883027967542e+01
3.558921700528477317e+01,2.000833358161433750e+01,5.537459051283590128e+01,2.707551379349504259e+02,7.214654710133739002e+01,2.072927266901156429e+02,2.100874560612130892e+02,3.132983336051569836e+02,1.263418326255774247e+02,8.169299620126905381e+01,9.413203909018200477e+00,2.429231254517168566e+02,2.665531685356803564e+02,3.241632624469221469e+02,1.140078193217902793e+02,2.794264363196542149e+02,2.896633092525981397e+02,1.606785005450376858e+01,1.916294683232603404e+02,2.895504500175599460e+01,2.153131071684221070e+02,2.261227989196121655e+02,8.834263880743320385e+01,2.153459584397589666e+01,3.277754081333085168e+01
3.567370465148619019e+01,1.998042846699350150e+01,5.550604799365381581e+01,2.693390690432747760e+02,7.221060760305535098e+01,2.073748573967125992e+02,2.093900965912730214e+02,3.121680008266678783e+02,1.248301164578652021e+02,8.218973217586426472e+01,9.481192314919843156e+00,2.434499601206477735e+02,2.630771767599838995e+02,3.196633970703393857e+02,1.114199059123336610e+02,2.784284268322868456e+02,2.885865978100931102e+02,1.599007267499907670e+01,1.907018745361946799e+02,2.883110929587286009e+01,2.153131071684221070e+02,2.250282381235768696e+02,8.780147270583356089e+01,2.147689641642124769e+01,3.269819259642731168e+01
3.525085733556552725e+01,1.981686204004766694e+01,5.484812407908493270e+01,2.681468473065528997e+02,7.187218045355888307e+01,2.065139450090981370e+02,2.095741863604102662e+02,3.118222746239400180e+02,1.249662080917826330e+02,8.280524542773430596e+01,9.425940549258223555e+00,2.428153640953847230e+02,2.621276444022169585e+02,3.206712689436600385e+02,1.130802335792688353e+02,2.790614150630016184e+02,2.876695926410492916e+02,1.604053832598119556e+01,1.913037413592909104e+02,2.883074472312225822e+01,2.153131071684221070e+02,2.257384410574272806e+02,8.797230700805712900e+01,2.154100175381376303e+01,3.268104947263913118e+01
3.540163983030213757e+01,1.987964006715366239e+01,5.508273218808894711e+01,2.686919386099716007e+02,7.223699829717959631e+01,2.064386407701153985e+02,2.093360267592653088e+02,3.115433255285925611e+02,1.245345706113204471e+02,8.205408219824727212e+01,9.457637141871824582e+00,2.436494205347779598e+02,2.634568686424403836e+02,3.205829531676920396e+02,1.120314585709448778e+02,2.793066549890760939e+02,2.880192843956340312e+02,1.605860767818256107e+01,1.915192412764265555e+02,2.886450742341552811e+01,2.153131071684221070e+02,2.259927309892213430e+02,8.824751982615617862e+01,2.152888476588457323e+01,3.293970772384690804e+01
3.524868707051865613e+01,1.979690342540451908e+01,5.484474728272954280e+01,2.676172929921083892e+02,7.233315794720940062e+01,2.067121169256631958e+02,2.089797834501650016e+02,3.122550820625175447e+02,1.247248397540170259e+02,8.231183826528851455e+01,9.495328501469701976e+00,2.433629391764243906e+02,2.667732280646130221e+02,3.237295931425672393e+02,1.130613884670233773e+02,2.773701117074045897e+02,2.880926422891200787e+02,1.606778735917884404e+01,1.916287206020816711e+02,2.887643003639245620e+01,2.153131071684221070e+02,2.261219166085187169e+02,8.802977911372224185e+01,2.149497033529361900e+01,3.298447895425333343e+01
3.551605341216960454e+01,1.985913970168126497e+01,5.526075254869640929e+01,2.672530017583729318e+02,7.190707611733024862e+01,2.061605933632372398e+02,2.100371072600358389e+02,3.120588729931043304e+02,1.246265806237133518e+02,8.388949794878408284e+01,1.027693533917849855e+01,2.506554165775486354e+02,2.679912103090596247e+02,3.240871555341327621e+02,1.129354747112383990e+02,2.787491614705271559e+02,2.891347044945022731e+02,1.616167275207251208e+01,1.927484228561172870e+02,2.901295985593472437e+01,2.153131071684221070e+02,2.274431654219424956e+02,8.890036677877213833e+01,2.158804404780590858e+01,3.324552364538538285e+01
3.530332119034567029e+01,1.979774220901095561e+01,5.492975454807624658e+01,2.672169886378227943e+02,7.181162895124337808e+01,2.061082773103532020e+02,2.094167897329228367e+02,3.111355737533822321e+02,1.243165658684625470e+02,8.440210043119054717e+01,1.062704617125151962e+01,2.518529987585571348e+02,2.636064412149319764e+02,3.251985519453261304e+02,1.134032105355031774e+02,2.780022512392866361e+02,2.875999337048633038e+02,1.608063288917448119e+01,1.917819198213328207e+02,2.886320869520051957e+01,2.153131071684221070e+02,2.263026917082592888e+02,8.850296872474591225e+01,2.152863893413744378e+01,3.277961680547193879e+01
3.503621142702623104e+01,1.968070401026472993e+01,5.451414850190788286e+01,2.660898696751873445e+02,7.162624968988195917e+01,2.054738200514682092e+02,2.086060160653983644e+02,3.113436719449566112e+02,1.245625767181283692e+02,8.398424962635650104e+01,1.057629959976751266e+01,2.507307259031535978e+02,2.607186333678590699e+02,3.169947620890114308e+02,1.110811637987110601e+02,2.776945969109514181e+02,2.884053283938486061e+02,1.609403748294872827e+01,1.919417865844240225e+02,2.891568087286000122e+01,2.153131071684221070e+02,2.264913345106461406e+02,8.871877341411838813e+01,2.158435822153927930e+01,3.287801898325805894e+01
