weekdate,hour,minute,763700,716937,759576,759566,716933,718086,715944,764435,716929,715938,716925,763975,716923,715933,716921,715930,759552,759542,759531,763985,764232,775495,715918,775500,715915,775067,775049,775059,759518,775080,718360,718081,769625,718358,775008,762353,775041,716900,716899,716896
0,0,0,58.93757983,58.23345817,64.94200859,63.51536669,62.37636762,62.73363656,64.42333367,67.80655823,65.92866329,64.68803763,66.82338382,68.38568398,68.04634245,68.24043129,66.61727088,63.68435609,65.0963364,66.7802195,62.95223702,62.95223702,64.86622826,62.84860453,62.74497204,60.62371583,60.62371583,65.65073529,65.65073529,63.13722556,65.66360294,65.67647059,65.67647059,64.40684807,65.04165933,65.04165933,64.7242537,64.88295652,64.80360511,64.84328081,64.82344296,64.83336189
0,0,10,60.93090886,59.48540956,66.81558231,64.51583903,62.75768689,62.62196747,64.23106545,67.95993522,66.08766415,64.62054023,66.70561861,68.03596089,67.71088292,67.9280735,66.81400535,64.5202435,65.52966273,67.01955402,63.64934324,63.64934324,65.33444863,64.22715401,64.80496477,64.27548091,64.27548091,66.18596814,66.18596814,65.23072452,65.45235907,64.71875,64.71875,64.97473726,64.84674363,64.84674363,64.91074045,64.87874204,64.89474124,64.88674164,64.89074144,64.88874154
0,0,20,61.95553853,60.77822357,67.26660464,64.96254926,63.24233344,63.34385055,64.80738868,68.08489862,66.58205118,65.3713512,67.59951991,68.85907936,68.19163568,68.2844352,66.91658352,64.27088629,65.09891288,66.7419412,63.47902057,63.47902057,65.11048089,64.70057386,65.92212714,66.7337734,66.7337734,66.80351307,66.80351307,66.76864323,64.12050654,61.4375,61.4375,64.10307162,62.77028581,62.77028581,63.43667871,63.10348226,63.27008049,63.18678137,63.22843093,63.20760615
0,0,30,64.0072355,62.77033959,67.50648299,64.99027229,63.45552111,62.7786244,63.63321589,67.44164067,66.69659781,65.65791749,66.81330412,67.95856238,68.31916755,68.19944329,67.04295223,64.74362853,65.725171,67.17604416,63.25109761,63.25109761,65.21357088,65.3544736,67.45784959,69.70212829,69.70212829,66.54641544,66.54641544,68.12427187,64.50758272,62.46875,62.46875,65.29651093,63.88263047,63.88263047,64.5895707,64.23610058,64.41283564,64.32446811,64.36865188,64.34656
0,0,40,64.19790606,62.22015788,66.83932881,65.24835529,63.70046911,63.65413391,65.25282098,68.46982937,67.2728598,65.92218918,66.93018101,68.02931233,68.48391921,68.55068596,67.31539449,65.48369318,66.11950172,67.25191691,63.07845387,63.07845387,65.16518539,65.94381968,68.80918549,72.4531856,72.4531856,66.7782884,66.7782884,69.615737,58.91809641,51.05790441,51.05790441,60.3368207,55.69736256,55.69736256,58.01709163,56.85722709,57.43715936,57.14719323,57.2921763,57.21968476
0,0,50,65.34869792,64.63627629,67.54268488,65.6566573,64.14675443,63.93050057,65.32659995,68.36024955,67.27718348,66.39527066,67.73178247,68.88100843,68.02730026,67.7862464,67.0861225,65.38282649,66.04706519,67.27067452,63.49069303,63.49069303,65.38068377,66.67293975,69.85518647,74.32968916,74.32968916,67.80177696,67.80177696,71.06573306,65.23463031,62.66748366,62.66748366,66.86660836,64.76704601,64.76704601,65.81682719,65.2919366,65.55438189,65.42315924,65.48877057,65.45596491
0,1,0,66.28746888,65.6492061,67.65269154,65.60489046,64.39972158,64.45131033,65.90522365,68.76508467,67.59051685,66.62954504,68.06498013,69.08452666,68.5296957,68.38728774,67.49997195,65.97205753,66.363214,67.44953625,63.47197059,63.47197059,65.46075342,66.95560489,70.43923919,75.41772496,75.41772496,68.02297794,68.02297794,71.72035145,63.38648897,58.75,58.75,65.23517572,61.99258786,61.99258786,63.61388179,62.80323483,63.20855831,63.00589657,63.10722744,63.056562
0,1,10,66.32619072,65.45398703,66.87954101,65.58379538,64.35246246,64.3831329,65.8203514,68.53998361,67.35297318,66.37454745,67.18388302,67.9246366,68.05372376,68.16089051,67.33416039,65.40111288,66.02586717,67.30764335,63.19992026,63.19992026,65.25378181,66.86159513,70.52327001,75.79275821,75.79275821,68.41176471,68.41176471,72.10226146,68.61213235,68.8125,68.8125,70.45738073,69.63494036,69.63494036,70.04616055,69.84055046,69.9433555,69.89195298,69.91765424,69.90480361
0,1,20,66.38973979,65.51457268,67.04942659,65.91967365,64.85015681,64.26974139,65.52159926,68.42611408,67.41153471,66.41440149,67.18152869,67.74358543,68.46092008,68.31552488,67.32611494,65.83590337,66.38027205,67.50983754,62.64043329,62.64043329,65.07513541,66.66110319,70.68177309,76.28841077,76.28841077,67.62602124,67.62602124,71.95721601,63.53176062,59.4375,59.4375,65.697358,62.567429,62.567429,64.1323935,63.34991125,63.74115238,63.54553181,63.6433421,63.59443696
0,1,30,66.06052614,65.07701432,66.39211364,65.51331974,64.75882899,64.66889612,65.894851,68.52757804,67.71037073,66.79357248,67.9440831,68.9145129,68.37929505,68.3465325,67.53891513,65.90927525,66.5321843,67.57628841,63.24548826,63.24548826,65.41088834,67.22526624,71.20504422,76.99920011,76.99920011,68.80744485,68.80744485,72.90332248,65.85684743,62.90625,62.90625,67.90478624,65.40551812,65.40551812,66.65515218,66.03033515,66.34274366,66.18653941,66.26464154,66.22559047
