weekday,hour,sensor,speed,cord_dist,timcost(s)
Fri,8,717032,30.2355248,0.676415641228,80.5375902858
Fri,8,717035,30.63737049,0.20922687149,24.5849015538
Fri,8,763346,30.63737049,0.151614830175,17.8152817915
Fri,8,716057,30.63737049,0.327244195011,38.4523568177
Fri,8,717039,21.10597198,0.50785569921,86.6238484012
Fri,8,737184,21.10597198,0.148962179133,25.4081567714
Fri,8,717042,21.10597198,0.340110503862,58.0119131715
Fri,8,718335,19.96680745,0.22533323213,40.6274081472
Fri,8,717046,19.96680745,0.255663168922,46.0958723835
Fri,8,759385,19.96680745,0.0904857476117,16.3145105805
Fri,8,764026,19.96680745,0.447462339011,80.6771149805
Fri,8,759280,19.96680745,0.105476154458,19.0172693857
Fri,8,718419,19.96680745,0.617424156005,111.321099639
Fri,9,759163,70.0,0.359968830928,18.5126827335
Fri,9,763646,67.07966025,0.367101726474,19.7014446761
Fri,9,759257,59.48900907,0.298466506145,18.0618140883
Fri,9,737229,55.12619394,0.463044455644,30.2389829803
Fri,9,737237,51.6623819,0.331633743457,23.1092998917
Fri,9,737246,51.6623819,0.495230868236,34.5092707708
Fri,9,737257,51.6623819,0.473221710056,32.975602238
Fri,9,765506,40.95481702,0.194941081901,17.1356618319
Fri,9,737278,40.57924116,0.581713573591,51.606900599
Fri,9,764054,51.26513883,0.389840384067,27.3758233114
Fri,9,718410,51.26513883,0.0855063478113,6.00452586584
Fri,9,764125,51.26513883,0.0311858768722,2.18997079306
Fri,9,764130,51.26513883,0.443472105804,31.1420122393
Fri,9,718412,51.26513883,0.332085575828,23.320098224
Fri,9,763336,51.26513883,0.323405727853,22.7105718787
Fri,9,717008,51.26513883,0.352426602843,24.7485094002
Fri,9,717009,52.10063499,0.673135133352,46.5116496283
Fri,9,768584,53.05218672,0.22120743293,15.0106302451
Fri,9,717011,49.57097958,0.2858575914,20.7598747848
Fri,9,716036,55.87646059,0.492600941232,31.7372175995
Fri,9,717014,59.64554317,0.195175063099,11.7800960443
Fri,9,717016,59.90724335,0.18243484376,10.9630388716
Fri,9,717020,59.06640171,0.315358237241,19.2205656888
Fri,9,717022,48.45195937,0.235260885958,17.4799781157
Fri,9,718415,38.12825647,0.382244896793,36.0908616301
Fri,9,764249,38.9764059,0.202785825737,18.7300228381
Fri,9,763963,44.16990218,0.160249363192,13.0608780871
Fri,9,717028,44.16990218,0.23885863174,19.4678057189
Fri,9,716047,44.16990218,0.281660265516,22.9562871053
Fri,9,716050,44.16990218,0.507642174496,41.3745953237
Fri,9,717032,43.16895991,0.676415641228,56.4085007722
Fri,9,717035,44.58128669,0.20922687149,16.8953566235
Fri,9,763346,44.58128669,0.151614830175,12.2431053286
Fri,9,716057,44.58128669,0.327244195011,26.4254172436
Fri,9,717039,29.14168187,0.50785569921,62.7376458679
Fri,9,737184,29.14168187,0.148962179133,18.4019524773
Fri,9,717042,29.14168187,0.340110503862,42.0153448715
Fri,9,718335,22.23492907,0.22533323213,36.4831222584
Fri,9,717046,22.23492907,0.255663168922,41.3937640738
Fri,9,759385,22.23492907,0.0904857476117,14.6503139442
Fri,9,764026,22.23492907,0.447462339011,72.4474728643
Fri,9,759280,22.23492907,0.105476154458,17.0773720417
Fri,9,718419,22.23492907,0.617424156005,99.9655521554
Fri,10,759163,70.0,0.359968830928,18.5126827335
Fri,10,763646,68.80850132,0.367101726474,19.2064380121
Fri,10,759257,63.1873665,0.298466506145,17.0046558614
Fri,10,737229,63.02415823,0.463044455644,26.4495407338
Fri,10,737237,61.35641924,0.331633743457,19.4581348005
Fri,10,737246,61.35641924,0.495230868236,29.0569617284
Fri,10,737257,61.35641924,0.473221710056,27.7656059024
Fri,10,765506,56.31320745,0.194941081901,12.4622255883
Fri,10,737278,49.88106828,0.581713573591,41.9832400776
Fri,10,764054,53.0155898,0.389840384067,26.4719375553
Fri,10,718410,53.0155898,0.0855063478113,5.80627044388
Fri,10,764125,53.0155898,0.0311858768722,2.11766307162
Fri,10,764130,53.0155898,0.443472105804,30.1137757199
Fri,10,718412,53.0155898,0.332085575828,22.5501230391
Fri,10,763336,53.0155898,0.323405727853,21.9607218304
Fri,10,717008,53.0155898,0.352426602843,23.931371414
Fri,10,717009,53.59484111,0.673135133352,45.2149205013
Fri,10,768584,58.5432993,0.22120743293,13.6026969452
Fri,10,717011,57.44656679,0.2858575914,17.9138177709
Fri,10,716036,58.35235656,0.492600941232,30.3906044756
Fri,10,717014,63.6690598,0.195175063099,11.0356620525
Fri,10,717016,63.33857628,0.18243484376,10.3691222018
Fri,10,717020,64.51490545,0.315358237241,17.5973233805
Fri,10,717022,57.18471411,0.235260885958,14.8105871058
Fri,10,718415,45.05039217,0.382244896793,30.5453862258
Fri,10,764249,47.6959683,0.202785825737,15.3058843058
Fri,10,763963,55.24359542,0.160249363192,10.442797995
Fri,10,717028,55.24359542,0.23885863174,15.5654436994
Fri,10,716047,55.24359542,0.281660265516,18.3546517592
Fri,10,716050,55.24359542,0.507642174496,33.080971908
Fri,10,717032,59.8942577,0.676415641228,40.6565904968
Fri,10,717035,62.55298196,0.20922687149,12.0412602847
Fri,10,763346,62.55298196,0.151614830175,8.72561741306
Fri,10,716057,62.55298196,0.327244195011,18.8333004299
Fri,10,717039,50.49338737,0.50785569921,36.2083158287
Fri,10,737184,50.49338737,0.148962179133,10.6204767161
Fri,10,717042,50.49338737,0.340110503862,24.2486764639
Fri,10,718335,35.57806657,0.22533323213,22.8005542143
Fri,10,717046,35.57806657,0.255663168922,25.8695172856
Fri,10,759385,35.57806657,0.0904857476117,9.15588515079
Fri,10,764026,35.57806657,0.447462339011,45.2768960131
Fri,10,759280,35.57806657,0.105476154458,10.6727035125
Fri,10,718419,35.57806657,0.617424156005,62.4746417078
Fri,11,759163,69.16853933,0.359968830928,18.7352198542
Fri,11,763646,68.79169171,0.367101726474,19.2111312057
Fri,11,759257,63.59462831,0.298466506145,16.8957575612
Fri,11,737229,63.34711346,0.463044455644,26.3146961127
Fri,11,737237,61.95242075,0.331633743457,19.2709415063
Fri,11,737246,61.95242075,0.495230868236,28.7774247409
Fri,11,737257,61.95242075,0.473221710056,27.4984921586
Fri,11,765506,59.75813558,0.194941081901,11.7438050573
Fri,11,737278,55.45225216,0.581713573591,37.7652626062
Fri,11,764054,52.72869804,0.389840384067,26.6159688141
Fri,11,718410,52.72869804,0.0855063478113,5.83786180131
Fri,11,764125,52.72869804,0.0311858768722,2.12918507213
Fri,11,764130,52.72869804,0.443472105804,30.2776218689
Fri,11,718412,52.72869804,0.332085575828,22.6728160834
Fri,11,763336,52.72869804,0.323405727853,22.0802079996
Fri,11,717008,52.72869804,0.352426602843,24.0615796975
Fri,11,717009,53.64574697,0.673135133352,45.1720148742
Fri,11,768584,57.2151069,0.22120743293,13.918470168
Fri,11,717011,56.16676918,0.2858575914,18.3219961565
Fri,11,716036,58.71115801,0.492600941232,30.2048784003
Fri,11,717014,63.55371336,0.195175063099,11.0556911628
Fri,11,717016,62.65764317,0.18243484376,10.4818088314
Fri,11,717020,62.86732437,0.315358237241,18.0585012237
Fri,11,717022,55.61533366,0.235260885958,15.2285194336
Fri,11,718415,43.55721149,0.382244896793,31.5925097448
Fri,11,764249,46.98292992,0.202785825737,15.5381746923
Fri,11,763963,56.28910795,0.160249363192,10.2488337176
Fri,11,717028,56.28910795,0.23885863174,15.2763315245
Fri,11,716047,56.28910795,0.281660265516,18.0137329012
Fri,11,716050,56.28910795,0.507642174496,32.4665267357
Fri,11,717032,61.92240725,0.676415641228,39.3249619413
Fri,11,717035,65.57755469,0.20922687149,11.4858924052
Fri,11,763346,65.57755469,0.151614830175,8.32317385437
Fri,11,716057,65.57755469,0.327244195011,17.9646695826
Fri,11,717039,59.06824438,0.50785569921,30.9520036755
