1.116393825336015624e+02,4.467816016270550250e+01,8.187895818768764400e+01,1.089134431560563883e+02,3.069714545141410511e+01,3.622156483920790748e+01,1.400580414995074250e+02,1.705413368245435279e+01,3.085689128597694548e+02,1.969907529038306393e+01,1.975504866820537586e+02,7.154858261574916867e+01,2.246508011705371644e+02,1.198810605823421866e+02,2.677770599743247431e+02,1.742549084000524147e+02,1.581629049004998500e+01,2.020498962582576610e+02,3.788259628767499443e+00,6.587555067122133323e+01,1.877702998176917220e+02,2.675198908530978770e+02,5.211104247243537912e+01,1.896571609901090483e+01,3.357135401567596489e+01
1.101990096033419206e+02,4.465776198913087569e+01,8.187416167537207912e+01,1.094439233881339106e+02,3.068763799588190722e+01,3.621034637208494900e+01,1.400322886966978331e+02,1.705387649821494023e+01,3.086184165875850454e+02,1.970958038801937917e+01,1.974233315635091515e+02,7.158673795223266723e+01,2.242544514223321528e+02,1.191477065269842939e+02,2.652799070241275103e+02,1.720838397615539463e+02,1.568332515752198830e+01,2.011205060488190668e+02,3.799407744528688902e+00,6.600283317520960225e+01,1.876837198649142522e+02,2.652033757519129153e+02,5.146995251139050964e+01,1.876661437416477440e+01,3.318849235601247472e+01
1.094037408740483386e+02,4.487806242574363580e+01,8.235306059591343342e+01,1.092465897791240792e+02,3.064734537556228133e+01,3.616280248036515133e+01,1.403492105683049544e+02,1.703472431913431961e+01,3.071926322942142633e+02,1.947369932437931794e+01,1.959891408599535509e+02,7.072999947488997918e+01,2.236389962801123374e+02,1.182859103969700385e+02,2.639713492317259238e+02,1.716234169892688612e+02,1.566749424786170231e+01,2.015285353809887567e+02,3.801889229823310679e+00,6.637804768072106754e+01,1.884625369129001058e+02,2.648012212115074249e+02,5.147357436585020452e+01,1.875317439020196630e+01,3.317783196701264359e+01
1.098983301774119212e+02,4.468256785120370012e+01,8.180025614627011521e+01,1.091148574472196771e+02,3.077314214202598919e+01,3.631123829307743733e+01,1.401631259084097394e+02,1.700690311694618018e+01,3.065934892419517155e+02,1.942275203448473064e+01,1.960004216624487015e+02,7.054495493212147039e+01,2.242295653207107478e+02,1.182332425735762484e+02,2.641331217761397738e+02,1.719071619117396779e+02,1.573863701707264617e+01,2.013093896562452016e+02,3.802646733509284172e+00,6.605883670383144590e+01,1.870286649151133815e+02,2.634960825097427914e+02,5.142964041730553504e+01,1.869920831059634736e+01,3.311604525841015345e+01
1.107247002263731588e+02,4.483068259043837145e+01,8.233460854915126959e+01,1.096729873834737248e+02,3.085507115694791125e+01,3.640791168347146112e+01,1.408080842245157669e+02,1.706886973861146828e+01,3.074081058385601182e+02,1.943425297290367126e+01,1.958766603464328000e+02,7.058672724023726630e+01,2.238235516257347797e+02,1.177222588130963459e+02,2.623635902180095059e+02,1.703554814289982176e+02,1.568773526746869962e+01,2.012839470463656255e+02,3.802716724816110894e+00,6.593177598516517435e+01,1.859111663747279124e+02,2.623677058465613641e+02,5.127032775710327428e+01,1.863027457462580472e+01,3.300374256271549456e+01
1.098983301774119212e+02,4.489452829147784740e+01,8.200118240399233116e+01,1.099059425836194492e+02,3.090161790292624744e+01,3.646283522612388595e+01,1.406272626297817112e+02,1.703953010185709971e+01,3.067421738459024141e+02,1.937398176911074188e+01,1.953261735257174792e+02,7.036781751273171892e+01,2.232573152166096691e+02,1.174107111658222635e+02,2.617270297098620517e+02,1.699788861990339512e+02,1.563884896766736610e+01,2.015515923261760634e+02,3.798885862082112208e+00,6.575249299546304371e+01,1.858882883211275043e+02,2.618914889588224355e+02,5.131947720741096930e+01,1.862241583494652986e+01,3.301265328114488540e+01
1.116242161940548812e+02,4.494717761491150299e+01,8.275148845955989430e+01,1.097380755388118274e+02,3.085263051942617096e+01,3.640503181601334148e+01,1.411588270991090610e+02,1.706592460630558961e+01,3.065162472720764981e+02,1.926781803558175099e+01,1.944589016975618563e+02,6.998222252681360089e+01,2.224903059573665871e+02,1.170302661869694703e+02,2.611636842655077544e+02,1.697944651597014740e+02,1.565372503149644423e+01,2.016015158180605624e+02,3.809057717882352367e+00,6.576192705014078399e+01,1.845835916014827660e+02,2.607170132199850627e+02,5.118678588676461771e+01,1.855664856525375228e+01,3.291170907968029979e+01
1.102966408059447616e+02,4.496280527359844115e+01,8.296206908661383750e+01,1.104693220186630072e+02,3.088183206485991050e+01,3.643948862480709039e+01,1.414050952770028857e+02,1.711910906916420316e+01,3.079034452393572678e+02,1.941161413621079035e+01,1.956362703413429642e+02,7.050450121421482663e+01,2.235354135318374347e+02,1.173966057528778890e+02,2.614350187113562924e+02,1.696238749113038580e+02,1.564470240261895917e+01,2.013999105275979389e+02,3.801140451002885001e+00,6.564662845530776281e+01,1.846424261058554350e+02,2.632975301385376952e+02,5.204889076181832763e+01,1.880476680397084266e+01,3.340889949063175379e+01
1.094503750272322549e+02,4.515753134035212213e+01,8.294436490599109391e+01,1.102855625939173194e+02,3.092506721099759304e+01,3.649050459473293984e+01,1.414890418765035918e+02,1.710215349874552615e+01,3.070990090037727782e+02,1.929559445870129863e+01,1.945786444780268596e+02,7.008310866867778088e+01,2.224500465482343543e+02,1.168257978895787659e+02,2.603047518169877890e+02,1.689799567764050607e+02,1.560958337303349452e+01,2.014141662526446055e+02,3.811433901708542571e+00,6.615995487185757895e+01,1.867432186595536052e+02,2.647615932646049828e+02,5.198930057144152528e+01,1.884605848486215507e+01,3.342635492387947238e+01
1.111560951584891654e+02,4.503988956441057212e+01,8.260538615815022467e+01,1.095879449118653213e+02,3.076578057160660151e+01,3.630255189581335173e+01,1.408354628379985627e+02,1.704494671061523903e+01,3.064735377518266546e+02,1.930886038401178695e+01,1.951484306904509367e+02,7.013129154726779291e+01,2.235844703958368029e+02,1.169498574120217143e+02,2.606283216631061919e+02,1.692199566495402507e+02,1.563237951548943627e+01,2.017189651610306953e+02,3.820687672687132164e+00,6.598116592587783202e+01,1.864669549461733880e+02,2.631455404860419662e+02,5.117562424323667614e+01,1.864030792750794419e+01,3.298198368221258647e+01
1.130152199914910938e+02,4.494948167758879265e+01,8.284707832095300262e+01,1.107602023247288372e+02,3.093535130132254451e+01,3.650263946392157521e+01,1.414295568338696114e+02,1.712423902305263113e+01,3.080357914962207815e+02,1.942522644444391133e+01,1.959933300197463950e+02,7.055394218267916528e+01,2.241860272817356474e+02,1.175602425001814026e+02,2.618869220370401081e+02,1.699725873532132141e+02,1.574395450269277497e+01,2.020867887570351797e+02,3.810662177258671512e+00,6.622296983227012390e+01,1.874160574660076577e+02,2.631794375943275099e+02,5.139586287883010840e+01,1.868186447397622629e+01,3.308982668671927740e+01
1.106981806093244103e+02,4.506292990738753446e+01,8.279475238934271886e+01,1.104204025699255567e+02,3.091400188272990590e+01,3.647744789192161363e+01,1.413360924140342831e+02,1.707206010751618308e+01,3.063455085345237308e+02,1.922053909449897091e+01,1.940064913773463502e+02,6.981050171392355708e+01,2.220000498791683015e+02,1.166119045946362434e+02,2.600880840306223263e+02,1.690046861403746732e+02,1.568403144116440728e+01,2.021111651708386887e+02,3.822574437318964069e+00,6.612521522606883195e+01,1.861399615086932897e+02,2.617158303308333416e+02,5.112638551117498054e+01,1.858095937554006127e+01,3.291372395595958977e+01
1.105374409602897146e+02,4.521135306725173564e+01,8.302780805975343981e+01,1.103516076222487214e+02,3.092382128796362650e+01,3.648903444885142733e+01,1.415572906938623703e+02,1.708143211507346138e+01,3.061960192696737408e+02,1.917004546914373364e+01,1.936861610486131440e+02,6.962710491625450970e+01,2.218433167444335652e+02,1.164734972303195519e+02,2.599614300884454678e+02,1.690384945981146245e+02,1.562763435407576473e+01,2.013880249869176282e+02,3.813041914097016871e+00,6.573910425080620712e+01,1.844751661599481736e+02,2.608462612877991660e+02,5.111702877290164793e+01,1.854852464878524998e+01,3.288204407403520690e+01
