1.448224511708763451e+01,2.572953301902227352e+01,1.318978414188652160e+01,1.146873997412462565e+01,3.934198853335781365e+01,2.504137684008197766e+02,1.211298927051815788e+01,3.062738031943856072e+02,2.065655494690727210e+02,8.566336284672527057e+00,2.672092137333156003e+01,2.582160976137144459e+01,2.029527556720796611e+01,1.161765921687884884e+01,3.234123315870855464e+01,3.279890331861319055e+02,2.337699237863090573e+01,2.197035496069021931e+01,2.496554622741765570e+02,1.579470766018782868e+01,2.645764259436101185e+01,1.701137206499559795e+01,8.398054128013678010e+00,2.540811841320789455e+01,1.402533279552004686e+01,6.735316648147820828e+00,3.176072441789787959e+01,1.301579093815584010e+01,4.487124979956067072e+00,1.786104813489021126e+01,1.163598208568492431e+01,1.901652468795451156e+01,2.347911084955200636e+02,1.723314108645774567e+01,2.541466581259979662e+01,3.289468585161499448e+01,1.905560219722938342e+01,1.263776250569503468e+01,2.610072666019922139e+01,3.573025408553920101e+01,1.569139545568667060e+01,1.915143421122322920e+01,1.144683843688768121e+01
1.448224511708763451e+01,2.580331365981042424e+01,1.316988545990635551e+01,1.104645415301033218e+01,3.840989323757516161e+01,2.444809341891554482e+02,1.222566636243277394e+01,3.091228143429025863e+02,2.089326974963974521e+02,8.580814281244641961e+00,2.676608250116856524e+01,2.586525095933381735e+01,2.032957668735170031e+01,1.163663111682822482e+01,3.239404712305990586e+01,3.285246466867465074e+02,2.341516753528211581e+01,2.203694336790686492e+01,2.499897400652628221e+02,1.578632737650300122e+01,2.650710374166666483e+01,1.698595369297713376e+01,8.398889013360685496e+00,2.518244212044465158e+01,1.388788893613461539e+01,6.706345584713482744e+00,3.111421418812413009e+01,1.275084603704482333e+01,4.470811574736409000e+00,1.779611245398677255e+01,1.159367827383649363e+01,1.895718385351414170e+01,2.340584456916730289e+02,1.717936527889671794e+01,2.571832918463711692e+01,3.328772313573530539e+01,1.859487636710249348e+01,1.233220702856456441e+01,2.601927965950212496e+01,3.560035306515253950e+01,1.563434777066029469e+01,1.844626702287915521e+01,1.102535904338938089e+01
1.448224511708763451e+01,2.576476357285048024e+01,1.310994331494163312e+01,1.089649823331559197e+01,3.786590399594211220e+01,2.410184148543400511e+02,1.213095240283590570e+01,3.067279963526038955e+02,2.081370334054451234e+02,8.556609712280478064e+00,2.669058133443009950e+01,2.579229083805616440e+01,2.027223147222254696e+01,1.158483490526533366e+01,3.224985685859945050e+01,3.270623392600890611e+02,2.331094347255625365e+01,2.180641890176004694e+01,2.480015706199039585e+02,1.578166122333217203e+01,2.654102438923737139e+01,1.704357682475201230e+01,8.390085163523060885e+00,2.506843710823807569e+01,1.387005432002816185e+01,6.688800962189382027e+00,3.078606329916243567e+01,1.261636726034259759e+01,4.459481376225505223e+00,1.775101247975269203e+01,1.156429687985057875e+01,1.896336330459809716e+01,2.341347414498992237e+02,1.718496521653590392e+01,2.600378395091834705e+01,3.365719267473716059e+01,1.847919792257126659e+01,1.225548855523148895e+01,2.602776113370937239e+01,3.551013251782155322e+01,1.559472626998442912e+01,1.819585843945179349e+01,1.087568949038936950e+01
1.448224511708763451e+01,2.581591170949000968e+01,1.308998601672397655e+01,1.084445578176064373e+01,3.772662031238958491e+01,2.401318670875549515e+02,1.228830662593591505e+01,3.107066572166760920e+02,2.099743885589076058e+02,8.541376450974054180e+00,2.664306431383908347e+01,2.574637303658586163e+01,2.023614098666055483e+01,1.156311340896140294e+01,3.218938856947104910e+01,3.264490993260297387e+02,2.326723559267527719e+01,2.193612487108549658e+01,2.474566041210571825e+02,1.572253315774286619e+01,2.647839913901383113e+01,1.703826817964455742e+01,8.399955516622583218e+00,2.483465555261199853e+01,1.368068352424263701e+01,6.648829002511496000e+00,3.057652124747219347e+01,1.253049530409667867e+01,4.455183128790329405e+00,1.773390326066958522e+01,1.155315069373386372e+01,1.895741415251560369e+01,2.340612891217279525e+02,1.717957398028928750e+01,2.634557996909937927e+01,3.409958576879955672e+01,1.838189327083701485e+01,1.219095566529240138e+01,2.601959575150031512e+01,3.547590626522832480e+01,1.557969537591015907e+01,1.810895372372939605e+01,1.082374642287252797e+01
1.448224511708763451e+01,2.576735318558933585e+01,1.310177534622461337e+01,1.086936464618473686e+01,3.791640461033780696e+01,2.413398538468470349e+02,1.223764818057159154e+01,3.094257715179321053e+02,2.081370334054451234e+02,8.471879891075325020e+00,2.642628411153793522e+01,2.553688872616091743e+01,2.007149045377855856e+01,1.151282529963833312e+01,3.204939655917304009e+01,3.250293685481060493e+02,2.316604612529331320e+01,2.174887531253983042e+01,2.461077407864542579e+02,1.573882096358959970e+01,2.647260813964766157e+01,1.706930859191656324e+01,8.419036159658412899e+00,2.477548627371463397e+01,1.366202297898483131e+01,6.634637321482379058e+00,3.058828080913475489e+01,1.253531446357523293e+01,4.453131351024422813e+00,1.772573613771164247e+01,1.154783003753762571e+01,1.901616336272186203e+01,2.347866473253907600e+02,1.723281364656983072e+01,2.573950063146389056e+01,3.331512574246349345e+01,1.832605574442986907e+01,1.215392396247161066e+01,2.610023073093309520e+01,3.545956828907870317e+01,1.557252034591749101e+01,1.815054857018773404e+01,1.084860771952344471e+01
1.448224511708763451e+01,2.574408878982005078e+01,1.305583099179125739e+01,1.081977133621713527e+01,3.745513028945095613e+01,2.384038192114379342e+02,1.209734427401681067e+01,3.058782235011803436e+02,2.062340789894615511e+02,8.479104625356699287e+00,2.644882018183221462e+01,2.555866632898245072e+01,2.008860721971765884e+01,1.157862492629669049e+01,3.223256952265798958e+01,3.268870195196828377e+02,2.329844778574780051e+01,2.167698341095782766e+01,2.447958492689113541e+02,1.565588709773754061e+01,2.644073820957709131e+01,1.699405877189393266e+01,8.365664020255282551e+00,2.475521040445913812e+01,1.356122109183269409e+01,6.625141801208086711e+00,3.057659294455504906e+01,1.253052468611671877e+01,4.511788204575551298e+00,1.795922035965728725e+01,1.169993859260850755e+01,1.903333982488686260e+01,2.349987197549186817e+02,1.724837928754329397e+01,2.486255110584935579e+01,3.218007327450968091e+01,1.827235177371295194e+01,1.211830724353990263e+01,2.612380591889801096e+01,3.592664337403891750e+01,1.577764230917202681e+01,1.806773363015908274e+01,1.079910911653563410e+01
1.448224511708763451e+01,2.578148204920353592e+01,1.305103932623660334e+01,1.081611397006139796e+01,3.735430639695431410e+01,2.377620699810065332e+02,1.197396114130034306e+01,3.027585128778839589e+02,2.041953756948635714e+02,8.437236259138305883e+00,2.631822043830436542e+01,2.543246201270176243e+01,1.998941311832900780e+01,1.150020796175525284e+01,3.201427242110863602e+01,3.246731566489274314e+02,2.314065758479430457e+01,2.168602095232554205e+01,2.455903477677246372e+02,1.562918814616709540e+01,2.639290073217121346e+01,1.698299596387702337e+01,8.372673069927628831e+00,2.467133213540938641e+01,1.348890803385769921e+01,6.586216477887314014e+00,3.053314095866566902e+01,1.251271772564748019e+01,4.446059717751182028e+00,1.769758742715647415e+01,1.152949192606278750e+01,1.891120354080857879e+01,2.334907410891622987e+02,1.713769703356499363e+01,2.561991447662655474e+01,3.316034310536005592e+01,1.825775160192353042e+01,1.210862434285236056e+01,2.595617035886116142e+01,3.540325801138834549e+01,1.554779097138397859e+01,1.806162626287409978e+01,1.079545873475143480e+01
1.448224511708763451e+01,2.576916049614665383e+01,1.305657413160146696e+01,1.082790731626502634e+01,3.747117956487137036e+01,2.385059736700190456e+02,1.210817159066620619e+01,3.061519894044220109e+02,2.062890925813893546e+02,8.396004178603602597e+00,2.618960545689182950e+01,2.530817565995589291e+01,1.989172649841911777e+01,1.152574923540532303e+01,3.208537420425331277e+01,3.253942362996937163e+02,2.319205160043135905e+01,2.186758727102559163e+01,2.463441481486972577e+02,1.572472981810880199e+01,2.648313862290421383e+01,1.696082717186725830e+01,8.387292370147386933e+00,2.461117848038065148e+01,1.333324548750700167e+01,6.581543746540898354e+00,3.059685379751918433e+01,1.253882774063587924e+01,4.469590738933531426e+00,1.779125290424447314e+01,1.159051241070691418e+01,1.901733951137074285e+01,2.348011688665008023e+02,1.723387949513771744e+01,2.534203410407127777e+01,3.280067724837271470e+01,1.819236530289905929e+01,1.206525985037162663e+01,2.610184502875564405e+01,3.559063174612791158e+01,1.563007852978668666e+01,1.808131975095200161e+01,1.080722955952623998e+01
1.448224511708763451e+01,2.574616115839682351e+01,1.297723750991100289e+01,1.078776219512465140e+01,3.739027692116781765e+01,2.379910242066431181e+02,1.218119017347742350e+01,3.079982453997019434e+02,2.081404985293725360e+02,8.417350749501334661e+00,2.625619168741013709e+01,2.537252088353191581e+01,1.994230057400841716e+01,1.152068360649328405e+01,3.207127250935235452e+01,3.252512237789850928e+02,2.318185856874923800e+01,2.175432488409219545e+01,2.449381504880669240e+02,1.554928100636694310e+01,2.636265011937072700e+01,1.699807378580342032e+01,8.414992920050503145e+00,2.464851302725712756e+01,1.326334970866479779e+01,6.558449510230273560e+00,3.042096956005994812e+01,1.246674901743156028e+01,4.464009077680076487e+00,1.776903504297117919e+01,1.157603808457522021e+01,1.900033723982373957e+01,2.345912471142896152e+02,1.721847170905862612e+01,2.517846582660204291e+01,3.258896771253562719e+01,1.811968913111044444e+01,1.201706068094200930e+01,2.607850892242008811e+01,3.554618587584432987e+01,1.561055956064299721e+01,1.801428216459499154e+01,1.076716110241936164e+01
1.448224511708763451e+01,2.576391448392968542e+01,1.303815495629778987e+01,1.080808012106150251e+01,3.714968468604929797e+01,2.364596423296715670e+02,1.219268577843232926e+01,3.082889088000343918e+02,2.079459565371219014e+02,8.400547585191297628e+00,2.620377767779963207e+01,2.532187090469016866e+01,1.990249069044320862e+01,1.150760552719762586e+01,3.203486575960413774e+01,3.248820042568733015e+02,2.315554292681876092e+01,2.173076184609629280e+01,2.459535435918073176e+02,1.560990069831545135e+01,2.637832954006211850e+01,1.695282791016343538e+01,8.351400871747681975e+00,2.436885062060940754e+01,1.327912335762188079e+01,6.557325830686138168e+00,3.052616046614182110e+01,1.250985706572863521e+01,4.440741462158555919e+00,1.767641805488405993e+01,1.151570066170547157e+01,1.898793265138952080e+01,2.344380915237338741e+02,1.720723043200542435e+01,2.531985912605448164e+01,3.277197575211824443e+01,1.811168534233063809e+01,1.201175253162728396e+01,2.606148326829207917e+01,3.536090959799108191e+01,1.552919312710482735e+01,1.804821068880654522e+01,1.078744022777197209e+01
