9.492407199100112791e+01,1.161979752530933467e+02,1.087953139380304748e+02,1.144934297985479077e+02,1.173321019531649370e+02,2.304712266080376537e+02,1.254355634522957246e+02,2.185576234788833005e+02,9.631257030371203598e+01,1.640722466509867843e+02,1.788178111258820024e+02,2.722313119950914597e+02,1.686675529195213983e+02,5.386286941405050754e+01,1.364441660701503167e+02,1.383036003687594757e+02,1.572032544227426172e+02,2.595785612025769069e+02,2.794211448000817768e+02,3.107430463237549816e+02,2.476938666973892680e+02,2.601014210119281529e+02,3.369940459696451995e+01,1.709559295003385841e+02,2.070639277665263762e+02,2.122581070305092794e+02,1.842586176004126060e+02,1.911345038466693893e+02,2.084077322143015749e+02,1.991903389494811449e+02,1.462903389412757065e+02,3.317683570153351411e+02,2.207583471180627726e+02,1.796202008804110051e+02,1.721591967811594941e+02,1.006737307852070984e+02,1.845556858894681511e+02,1.822503540139887832e+02,1.605356503732487568e+02
9.492407199100112791e+01,1.161979752530933467e+02,1.087953139380304748e+02,1.144934297985479077e+02,1.173321019531649370e+02,2.304712266080376537e+02,1.254355634522957246e+02,2.185576234788833005e+02,9.631257030371203598e+01,1.640722466509867843e+02,1.788178111258820024e+02,2.722313119950914597e+02,1.686675529195213983e+02,5.386286941405050754e+01,1.364441660701503167e+02,1.425169474006331143e+02,1.572032544227426172e+02,2.595785612025769069e+02,2.794211448000817768e+02,3.107430463237549816e+02,2.416962472992579762e+02,2.574833566255221058e+02,3.348735962561867296e+01,1.690171931512260528e+02,2.042899704665867660e+02,2.096441965256849187e+02,1.828188674781759460e+02,1.916663916589512553e+02,2.081963867848628809e+02,1.976822070673480027e+02,1.441932527443242691e+02,3.301361426464774240e+02,2.192885317395887057e+02,1.779407944875609076e+02,1.700681385108248662e+02,9.975388933931233737e+01,1.799867071166708570e+02,1.801858395353813478e+02,1.605356503732487568e+02
9.492407199100112791e+01,1.161979752530933467e+02,1.087953139380304748e+02,1.144934297985479077e+02,1.173321019531649370e+02,2.304712266080376537e+02,1.254355634522957246e+02,2.185576234788833005e+02,9.631257030371203598e+01,1.640722466509867843e+02,1.788178111258820024e+02,2.722313119950914597e+02,1.686675529195213983e+02,5.386286941405050754e+01,1.364441660701503167e+02,1.346732828644031486e+02,1.572032544227426172e+02,2.595785612025769069e+02,2.794211448000817768e+02,3.107430463237549816e+02,2.423685470053516156e+02,2.570680207989735777e+02,3.325143771250131408e+01,1.684931289806216910e+02,2.048799026368664897e+02,2.101749144562198808e+02,1.818715342898483698e+02,1.903467260089601041e+02,2.072009285070280669e+02,1.967175880233375835e+02,1.439908610678449747e+02,3.308185507447398095e+02,2.194949725847256730e+02,1.778824929642733252e+02,1.698594344355124690e+02,9.991448791347023928e+01,1.807458712697223007e+02,1.807489220931203988e+02,1.605356503732487568e+02
9.492407199100112791e+01,1.161979752530933467e+02,1.087953139380304748e+02,1.144934297985479077e+02,1.173321019531649370e+02,2.304712266080376537e+02,1.254355634522957246e+02,2.185576234788833005e+02,9.631257030371203598e+01,1.640722466509867843e+02,1.788178111258820024e+02,2.722313119950914597e+02,1.686675529195213983e+02,5.386286941405050754e+01,1.364441660701503167e+02,1.206822652290506852e+02,1.572032544227426172e+02,2.595785612025769069e+02,2.794211448000817768e+02,3.107430463237549816e+02,2.395820719815044697e+02,2.552551148206995606e+02,3.310650292417227547e+01,1.685468534858365501e+02,2.022144920167877729e+02,2.080132754769914243e+02,1.800518445478140848e+02,1.889005162772202198e+02,2.059112236971010645e+02,1.957711589910832970e+02,1.433237232832584880e+02,3.294243184281990011e+02,2.183322200709356764e+02,1.769743372552469509e+02,1.688948245745739314e+02,1.002490082044313340e+02,1.800232938105375524e+02,1.789791877622050436e+02,1.605356503732487568e+02
9.492407199100112791e+01,1.161979752530933467e+02,1.087953139380304748e+02,1.144934297985479077e+02,1.173321019531649370e+02,2.304712266080376537e+02,1.254355634522957246e+02,2.185576234788833005e+02,9.631257030371203598e+01,1.640722466509867843e+02,1.788178111258820024e+02,2.722313119950914597e+02,1.686675529195213983e+02,5.386286941405050754e+01,1.364441660701503167e+02,1.201870801222767824e+02,1.572032544227426172e+02,2.595785612025769069e+02,2.794211448000817768e+02,3.107430463237549816e+02,2.406658194127282115e+02,2.549565362204860719e+02,3.311872897689907802e+01,1.678858505201893365e+02,2.038982084823462344e+02,2.082499251490301617e+02,1.796808986363159590e+02,1.893046959157389324e+02,2.056369641643873649e+02,1.960161895360911330e+02,1.433572433746039110e+02,3.294719338534543454e+02,2.180746738524628370e+02,1.769729235737721638e+02,1.692416730365665671e+02,9.931745796950005456e+01,1.789751928354257018e+02,1.774536256530260232e+02,1.605356503732487568e+02
9.492407199100112791e+01,1.161979752530933467e+02,1.087953139380304748e+02,1.144934297985479077e+02,1.173321019531649370e+02,2.304712266080376537e+02,1.254355634522957246e+02,2.185576234788833005e+02,9.631257030371203598e+01,1.640722466509867843e+02,1.788178111258820024e+02,2.722313119950914597e+02,1.686675529195213983e+02,5.386286941405050754e+01,1.364441660701503167e+02,1.187975860959343066e+02,1.572032544227426172e+02,2.595785612025769069e+02,2.794211448000817768e+02,3.107430463237549816e+02,2.407408324848174743e+02,2.552415254831544189e+02,3.345139630445335399e+01,1.691769825429487923e+02,2.035586964957686860e+02,2.079047890797005778e+02,1.789822313580872049e+02,1.889902707415288319e+02,2.063974375173277167e+02,1.956514646025483444e+02,1.432451160803118739e+02,3.299462286663203940e+02,2.178398125993239773e+02,1.765718292921266084e+02,1.686626650061425892e+02,1.003102081715378375e+02,1.802062361848563512e+02,1.775689896369315761e+02,1.605356503732487568e+02
9.492407199100112791e+01,1.161979752530933467e+02,1.087953139380304748e+02,1.144934297985479077e+02,1.173321019531649370e+02,2.304712266080376537e+02,1.254355634522957246e+02,2.185576234788833005e+02,9.631257030371203598e+01,1.640722466509867843e+02,1.788178111258820024e+02,2.722313119950914597e+02,1.686675529195213983e+02,5.386286941405050754e+01,1.364441660701503167e+02,1.188251854606248230e+02,1.572032544227426172e+02,2.595785612025769069e+02,2.794211448000817768e+02,3.107430463237549816e+02,2.423071063831312983e+02,2.572502624090731729e+02,3.345752293540071065e+01,1.695473139333810479e+02,2.037849634849628728e+02,2.076866901198184507e+02,1.790498944525006095e+02,1.894868531872029962e+02,2.057078938843932860e+02,1.954810557083200706e+02,1.431884676791312074e+02,3.294737266580829669e+02,2.172616516935016193e+02,1.759278458110290160e+02,1.678871286971757684e+02,9.909036814264852921e+01,1.770502428510498873e+02,1.774294559347859206e+02,1.605356503732487568e+02
9.492407199100112791e+01,1.161979752530933467e+02,1.087953139380304748e+02,1.144934297985479077e+02,1.173321019531649370e+02,2.304712266080376537e+02,1.254355634522957246e+02,2.185576234788833005e+02,9.631257030371203598e+01,1.640722466509867843e+02,1.788178111258820024e+02,2.722313119950914597e+02,1.686675529195213983e+02,5.386286941405050754e+01,1.364441660701503167e+02,1.143751614956276228e+02,1.572032544227426172e+02,2.595785612025769069e+02,2.794211448000817768e+02,3.107430463237549816e+02,2.432347942259507647e+02,2.549170076513599668e+02,3.351109014063945324e+01,1.702718322724331301e+02,2.030671473928691171e+02,2.063835699369697636e+02,1.788020756672742664e+02,1.892144621618058409e+02,2.065054668325838918e+02,1.954383659879794948e+02,1.431676280873660971e+02,3.303898494150453189e+02,2.179037290211138611e+02,1.761749015611779896e+02,1.682783117611980401e+02,9.913591232378593077e+01,1.763711275971656676e+02,1.761921640582554005e+02,1.605356503732487568e+02
9.492407199100112791e+01,1.161979752530933467e+02,1.087953139380304748e+02,1.144934297985479077e+02,1.173321019531649370e+02,2.304712266080376537e+02,1.254355634522957246e+02,2.185576234788833005e+02,9.631257030371203598e+01,1.640722466509867843e+02,1.788178111258820024e+02,2.722313119950914597e+02,1.686675529195213983e+02,5.386286941405050754e+01,1.364441660701503167e+02,1.124114203491295143e+02,1.572032544227426172e+02,2.595785612025769069e+02,2.794211448000817768e+02,3.107430463237549816e+02,2.440809528295701796e+02,2.549491067581755033e+02,3.303972695554669770e+01,1.683474245851361104e+02,2.050240646952267412e+02,2.092407285428286627e+02,1.788490632632289987e+02,1.900060957699554365e+02,2.064169889818160470e+02,1.952191080150440143e+02,1.429922537634922719e+02,3.304284368040058553e+02,2.181786670286338108e+02,1.763548893758323857e+02,1.683411565872046651e+02,9.986454888865529256e+01,1.771299701822738371e+02,1.762638239563663660e+02,1.605356503732487568e+02
9.492407199100112791e+01,1.161979752530933467e+02,1.087953139380304748e+02,1.144934297985479077e+02,1.173321019531649370e+02,2.304712266080376537e+02,1.254355634522957246e+02,2.185576234788833005e+02,9.631257030371203598e+01,1.640722466509867843e+02,1.788178111258820024e+02,2.722313119950914597e+02,1.686675529195213983e+02,5.386286941405050754e+01,1.364441660701503167e+02,1.187011069639022338e+02,1.572032544227426172e+02,2.595785612025769069e+02,2.794211448000817768e+02,3.107430463237549816e+02,2.455312094466373480e+02,2.579297945130520588e+02,3.338439240450635026e+01,1.695890159061017641e+02,2.038579586653436593e+02,2.062341507424748102e+02,1.778916052621080155e+02,1.888494246307307662e+02,2.066722836566116541e+02,1.946067591591855432e+02,1.430768973387604603e+02,3.300288392104731088e+02,2.173225293562893228e+02,1.759944861628025308e+02,1.682036929081883443e+02,9.941153578637440091e+01,1.757448375629398072e+02,1.774467738484081849e+02,1.605356503732487568e+02
