weekday,hour,sensor,speed,cord_dist,timcost(s)
Tues,15,763341,55.0453619,0.361652856304,23.6523157947
Tues,15,716032,55.0453619,0.337407756487,22.0666715855
Tues,15,763325,65.27356617,0.320433372172,17.6726998003
Tues,15,737292,61.29579754,0.54877111228,32.2302031052
Tues,15,718411,56.83277755,0.390200985617,24.7167850803
Tues,15,764059,58.0192754,0.877803633895,54.466262466
Tues,15,737269,59.91850236,0.103833126708,6.23846126697
Tues,15,763490,64.509001,0.270184558102,15.0779642234
Tues,15,737258,64.509001,0.829144693387,46.2713861619
Tues,15,737242,64.509001,0.0812472294191,4.53409634896
Tues,15,764050,57.35261691,0.391160051663,24.5529543699
Tues,15,737232,54.61710321,0.297439128349,19.6052298478
Tues,15,759259,58.04474884,0.71317918722,44.2321678584
Tues,16,769097,70.0,0.832277374339,42.8028363946
Tues,16,763727,70.0,0.139645510695,7.18176912148
Tues,16,759289,65.21881192,0.559657973601,30.8924472196
Tues,16,717045,60.43762384,0.206585251811,12.3053631044
Tues,16,768598,57.77161916,0.0568899838032,3.54506147949
Tues,16,717043,58.87409056,0.283295602159,17.3228012199
Tues,16,716063,59.9110017,0.33384110502,20.0602217284
Tues,16,717041,58.55448155,0.323084466206,19.8636218365
Tues,16,717040,58.55448155,0.196012381761,12.0510771449
Tues,16,763743,58.55448155,0.1315516349,8.08795284499
Tues,16,717036,58.55448155,0.362427303781,22.2824668424
Tues,16,763330,60.08366509,0.674369496326,40.4058271602
Tues,16,717033,59.17028729,0.252025699416,15.3335831116
Tues,16,718103,61.98756476,0.256415442797,14.8916254033
Tues,16,717031,61.98756476,0.273212412862,15.8671289977
Tues,16,717029,61.98756476,0.252295142898,14.6523341891
Tues,16,717026,58.48430877,0.144830724592,8.91505122479
Tues,16,773647,52.82278753,0.212550235517,14.4858096977
Tues,16,764244,51.70887448,0.378754760679,26.3691126941
Tues,16,718414,55.88074129,0.54997232596,35.430817984
Tues,16,717019,56.62359182,0.501529913513,31.886138456
Tues,16,717015,56.62359182,0.376637978738,23.9457914957
Tues,16,717012,56.62359182,0.502262402942,31.9327084785
Tues,16,718099,58.81642497,0.668200635419,40.8988184633
Tues,16,763341,58.81642497,0.361652856304,22.1358282717
Tues,16,716032,58.81642497,0.337407756487,20.6518489346
Tues,16,763325,65.26117423,0.320433372172,17.6760555327
Tues,16,737292,62.66630513,0.54877111228,31.5253308793
Tues,16,718411,58.07874036,0.390200985617,24.1865360632
Tues,16,764059,58.80006796,0.877803633895,53.743017511
Tues,16,737269,61.22356984,0.103833126708,6.10547959102
Tues,16,763490,65.75309812,0.270184558102,14.7926780179
Tues,16,737258,65.75309812,0.829144693387,45.3958974031
Tues,16,737242,65.75309812,0.0812472294191,4.4483079014
Tues,16,764050,60.66745064,0.391160051663,23.2113954209
Tues,16,737232,58.84775232,0.297439128349,18.1957818241
Tues,16,759259,60.28514332,0.71317918722,42.5883548184
Tues,17,769097,70.0,0.832277374339,42.8028363946
Tues,17,763727,70.0,0.139645510695,7.18176912148
Tues,17,759289,55.31829941,0.559657973601,36.4213782139
Tues,17,717045,40.63659883,0.206585251811,18.3014063168
Tues,17,768598,42.08920539,0.0568899838032,4.86594935195
Tues,17,717043,47.83076054,0.283295602159,21.3223489708
Tues,17,716063,48.86679977,0.33384110502,24.5939571187
Tues,17,717041,44.82501104,0.323084466206,25.9476584915
Tues,17,717040,44.82501104,0.196012381761,15.7422063702
Tues,17,763743,44.82501104,0.1315516349,10.5652151478
Tues,17,717036,44.82501104,0.362427303781,29.107372499
Tues,17,763330,49.64673126,0.674369496326,48.9001012788
Tues,17,717033,48.46215117,0.252025699416,18.7216723978
Tues,17,718103,44.6324505,0.256415442797,20.6821625012
Tues,17,717031,44.6324505,0.273212412862,22.0369859885
Tues,17,717029,44.6324505,0.252295142898,20.3498240463
Tues,17,717026,53.58175033,0.144830724592,9.7307498415
Tues,17,773647,49.38762813,0.212550235517,15.4933710493
Tues,17,764244,49.21751442,0.378754760679,27.7039008271
Tues,17,718414,53.96769198,0.54997232596,36.6867713036
Tues,17,717019,55.79620273,0.501529913513,32.3589706881
Tues,17,717015,55.79620273,0.376637978738,24.3008781443
Tues,17,717012,55.79620273,0.502262402942,32.4062312868
Tues,17,718099,56.01190584,0.668200635419,42.9466244976
Tues,17,763341,56.01190584,0.361652856304,23.2441703807
Tues,17,716032,56.01190584,0.337407756487,21.6858881185
Tues,17,763325,65.47949511,0.320433372172,17.6171202585
Tues,17,737292,63.11538033,0.54877111228,31.3010235204
Tues,17,718411,58.46090961,0.390200985617,24.0284244223
Tues,17,764059,58.59379173,0.877803633895,53.9322168564
Tues,17,737269,61.40036978,0.103833126708,6.08789910365
Tues,17,763490,65.86345686,0.270184558102,14.7678918711
Tues,17,737258,65.86345686,0.829144693387,45.319833463
Tues,17,737242,65.86345686,0.0812472294191,4.44085445637
Tues,17,764050,62.10661753,0.391160051663,22.6735288765
Tues,17,737232,60.48220604,0.297439128349,17.7040642556
Tues,17,759259,60.02594065,0.71317918722,42.7722588966
Tues,18,769097,70.0,0.832277374339,42.8028363946
Tues,18,763727,70.0,0.139645510695,7.18176912148
Tues,18,759289,52.68598799,0.559657973601,38.2410728512
Tues,18,717045,35.37197597,0.206585251811,21.02531414
Tues,18,768598,38.18991762,0.0568899838032,5.36277516306
Tues,18,717043,45.35630698,0.283295602159,22.4856086326
Tues,18,716063,46.84662446,0.33384110502,25.6545267012
Tues,18,717041,42.59568385,0.323084466206,27.305679196
Tues,18,717040,42.59568385,0.196012381761,16.5661050735
Tues,18,763743,42.59568385,0.1315516349,11.1181660402
Tues,18,717036,42.59568385,0.362427303781,30.6307629244
Tues,18,763330,46.00155147,0.674369496326,52.7749632175
Tues,18,717033,44.14290159,0.252025699416,20.5535314902
Tues,18,718103,42.51714846,0.256415442797,21.7111360358
Tues,18,717031,42.51714846,0.273212412862,23.1333643466
Tues,18,717029,42.51714846,0.252295142898,21.3622631651
Tues,18,717026,52.25270407,0.144830724592,9.97825122758
Tues,18,773647,47.25022993,0.212550235517,16.1942248534
Tues,18,764244,45.67801232,0.378754760679,29.850623291
Tues,18,718414,45.18726929,0.54997232596,43.8154463539
Tues,18,717019,43.20277312,0.501529913513,41.7914767562
Tues,18,717015,43.20277312,0.376637978738,31.3844835768
Tues,18,717012,43.20277312,0.502262402942,41.8525136238
Tues,18,718099,49.976499,0.668200635419,48.1330692554
Tues,18,763341,57.76,0.361652856304,22.5406904898
Tues,18,716032,62.17073171,0.337407756487,19.5376166557
Tues,18,763325,64.48208958,0.320433372172,17.8896209371
Tues,18,737292,61.6255367,0.54877111228,32.0577492708
Tues,18,718411,56.95178376,0.390200985617,24.6651369892
Tues,18,764059,57.87428109,0.877803633895,54.6027185566
Tues,18,737269,59.72624318,0.103833126708,6.2585429159
Tues,18,763490,65.36444609,0.270184558102,14.8806341574
Tues,18,737258,65.36444609,0.829144693387,45.6658179598
Tues,18,737242,65.36444609,0.0812472294191,4.4747572022
Tues,18,764050,61.92647114,0.391160051663,22.7394870087
Tues,18,737232,59.30981857,0.297439128349,18.0540235643
Tues,18,759259,61.80160991,0.71317918722,41.5433364556
Tues,19,769097,70.0,0.832277374339,42.8028363946
Tues,19,763727,70.0,0.139645510695,7.18176912148
Tues,19,759289,63.64276157,0.559657973601,31.6574682691
Tues,19,717045,57.28552315,0.206585251811,12.9824581434
Tues,19,768598,57.43753955,0.0568899838032,3.56568096921
Tues,19,717043,59.49800839,0.283295602159,17.1411480043
Tues,19,716063,61.43024815,0.33384110502,19.5641074921
Tues,19,717041,59.79555512,0.323084466206,19.4513467767
Tues,19,717040,59.79555512,0.196012381761,11.8009536482
Tues,19,763743,59.79555512,0.1315516349,7.92008510815
Tues,19,717036,59.79555512,0.362427303781,21.8199879739
Tues,19,763330,60.44382302,0.674369496326,40.1650667591
Tues,19,717033,57.9215185,0.252025699416,15.6641700942
Tues,19,718103,57.0175728,0.256415442797,16.1896683555
Tues,19,717031,57.0175728,0.273212412862,17.2502026656
Tues,19,717029,57.0175728,0.252295142898,15.9295190909
Tues,19,717026,59.40885113,0.144830724592,8.77631192346
Tues,19,773647,52.02795333,0.212550235517,14.7071102914
Tues,19,764244,50.33823679,0.378754760679,27.0871056556
Tues,19,718414,49.5366052,0.54997232596,39.9684307284
Tues,19,717019,51.54071006,0.501529913513,35.0307104141
Tues,19,717015,51.54071006,0.376637978738,26.3072961525
Tues,19,717012,51.54071006,0.502262402942,35.0818731152
Tues,19,718099,57.40865356,0.668200635419,41.9017367302
Tues,19,763341,57.40865356,0.361652856304,22.6786416674
Tues,19,716032,57.40865356,0.337407756487,21.1582722818
Tues,19,763325,66.14058645,0.320433372172,17.4410328322
Tues,19,737292,64.3310033,0.54877111228,30.7095475411
Tues,19,718411,59.73217166,0.390200985617,23.5170346094
Tues,19,764059,59.33577249,0.877803633895,53.2578063689
Tues,19,737269,61.70362766,0.103833126708,6.0579786039
Tues,19,763490,66.08129358,0.270184558102,14.7192095746
Tues,19,737258,66.08129358,0.829144693387,45.1704368132
Tues,19,737242,66.08129358,0.0812472294191,4.42621519742
Tues,19,764050,62.87147898,0.391160051663,22.3976946118
Tues,19,737232,61.70194282,0.297439128349,17.3540866481
Tues,19,759259,65.05940966,0.71317918722,39.4630859304
Tues,20,769097,70.0,0.832277374339,42.8028363946
Tues,20,763727,70.0,0.139645510695,7.18176912148
Tues,20,759289,68.05719944,0.559657973601,29.6040495574
Tues,20,717045,66.11439888,0.206585251811,11.2487887528
Tues,20,768598,66.6744422,0.0568899838032,3.07170086369
Tues,20,717043,66.32320076,0.283295602159,15.3771856015
Tues,20,716063,68.24416142,0.33384110502,17.6107076864
Tues,20,717041,68.28336084,0.323084466206,17.0334919669
Tues,20,717040,68.28336084,0.196012381761,10.3340633158
Tues,20,763743,68.28336084,0.1315516349,6.93559719108
Tues,20,717036,68.28336084,0.362427303781,19.1077046818
Tues,20,763330,66.98313167,0.674369496326,36.2439038941
Tues,20,717033,68.14021731,0.252025699416,13.3150810742
Tues,20,718103,68.30220522,0.256415442797,13.5148724861
Tues,20,717031,68.30220522,0.273212412862,14.4001893223
Tues,20,717029,68.30220522,0.252295142898,13.2977041006
Tues,20,717026,67.84187439,0.144830724592,7.68538035276
Tues,20,773647,58.7417597,0.212550235517,13.026181915
Tues,20,764244,55.82597699,0.378754760679,24.424420529
Tues,20,718414,59.75790672,0.54997232596,33.1320235619
Tues,20,717019,62.77144561,0.501529913513,28.7632007054
Tues,20,717015,62.77144561,0.376637978738,21.6005336548
Tues,20,717012,62.77144561,0.502262402942,28.8052096462
Tues,20,718099,66.14136393,0.668200635419,36.3694085603
Tues,20,763341,66.14136393,0.361652856304,19.6843579469
Tues,20,716032,66.14136393,0.337407756487,18.3647244505
Tues,20,763325,67.60884942,0.320433372172,17.0622655128
Tues,20,737292,65.63684848,0.54877111228,30.0985810556
Tues,20,718411,60.73417394,0.390200985617,23.1290467474
Tues,20,764059,60.02683867,0.877803633895,52.6446694852
Tues,20,737269,62.88671147,0.103833126708,5.94401022744
Tues,20,763490,66.74322263,0.270184558102,14.5732311213
Tues,20,737258,66.74322263,0.829144693387,44.7224568813
Tues,20,737242,66.74322263,0.0812472294191,4.38231799999
Tues,20,764050,63.63897571,0.391160051663,22.1275746549
Tues,20,737232,63.68307397,0.297439128349,16.814214442
Tues,20,759259,66.42103431,0.71317918722,38.6540965624
Tues,21,769097,70.0,0.832277374339,42.8028363946
Tues,21,763727,70.0,0.139645510695,7.18176912148
Tues,21,759289,68.2177301,0.559657973601,29.5343850053
Tues,21,717045,66.43546021,0.206585251811,11.1944269547
Tues,21,768598,66.99749311,0.0568899838032,3.05688962653
Tues,21,717043,66.53881178,0.283295602159,15.3273576803
Tues,21,716063,68.3977737,0.33384110502,17.571156385
Tues,21,717041,68.44446352,0.323084466206,16.9933990059
Tues,21,717040,68.44446352,0.196012381761,10.3097392842
Tues,21,763743,68.44446352,0.1315516349,6.91927237476
Tues,21,717036,68.44446352,0.362427303781,19.0627294965
Tues,21,763330,67.13828197,0.674369496326,36.1601476168
Tues,21,717033,68.12216087,0.252025699416,13.3186103657
Tues,21,718103,68.17732066,0.256415442797,13.539628503
Tues,21,717031,68.17732066,0.273212412862,14.4265670282
Tues,21,717029,68.17732066,0.252295142898,13.3220623169
Tues,21,717026,68.39090985,0.144830724592,7.62368287942
Tues,21,773647,59.38521155,0.212550235517,12.8850403643
Tues,21,764244,56.21393607,0.378754760679,24.2558559989
Tues,21,718414,60.34709868,0.54997232596,32.8085428589
Tues,21,717019,63.05032241,0.501529913513,28.6359786855
Tues,21,717015,63.05032241,0.376637978738,21.5049927047
Tues,21,717012,63.05032241,0.502262402942,28.6778018173
Tues,21,718099,66.67048775,0.668200635419,36.0807662984
Tues,21,763341,66.67048775,0.361652856304,19.5281349609
Tues,21,716032,66.67048775,0.337407756487,18.218974607
Tues,21,763325,67.81392776,0.320433372172,17.0106669518
Tues,21,737292,65.88322569,0.54877111228,29.9860242652
Tues,21,718411,60.81914014,0.390200985617,23.0967347613
Tues,21,764059,60.00718292,0.877803633895,52.6619135952
Tues,21,737269,62.75341629,0.103833126708,5.95663596098
Tues,21,763490,66.59168427,0.270184558102,14.6063944745
Tues,21,737258,66.59168427,0.829144693387,44.8242288645
Tues,21,737242,66.59168427,0.0812472294191,4.39229055572
Tues,21,764050,63.37570967,0.391160051663,22.2194937669
Tues,21,737232,63.37417941,0.297439128349,16.8961692605
Tues,21,759259,66.27898222,0.71317918722,38.7369417573
Tues,22,769097,70.0,0.832277374339,42.8028363946
Tues,22,763727,70.0,0.139645510695,7.18176912148
Tues,22,759289,68.2032338,0.559657973601,29.5406624101
Tues,22,717045,66.4064676,0.206585251811,11.199314365
Tues,22,768598,66.99222792,0.0568899838032,3.05712987985
Tues,22,717043,66.63937847,0.283295602159,15.3042268879
Tues,22,716063,68.39793353,0.33384110502,17.5711153253
Tues,22,717041,68.59012922,0.323084466206,16.9573099157
Tues,22,717040,68.59012922,0.196012381761,10.2878443642
Tues,22,763743,68.59012922,0.1315516349,6.90457783102
Tues,22,717036,68.59012922,0.362427303781,19.0222457437
Tues,22,763330,67.61400535,0.674369496326,35.9057295039
Tues,22,717033,68.42500518,0.252025699416,13.2596631233
Tues,22,718103,68.24804889,0.256415442797,13.5255968351
Tues,22,717031,68.24804889,0.273212412862,14.4116161897
Tues,22,717029,68.24804889,0.252295142898,13.3082561217
Tues,22,717026,68.56407364,0.144830724592,7.60442868766
Tues,22,773647,59.4421167,0.212550235517,12.8727052525
Tues,22,764244,56.81142248,0.378754760679,24.0007568711
Tues,22,718414,61.07649368,0.54997232596,32.4167327586
Tues,22,717019,63.5989206,0.501529913513,28.3889674795
Tues,22,717015,63.5989206,0.376637978738,21.3194927
Tues,22,717012,63.5989206,0.502262402942,28.430429849
Tues,22,718099,67.35429486,0.668200635419,35.7144602658
Tues,22,763341,67.35429486,0.361652856304,19.3298777071
Tues,22,716032,67.35429486,0.337407756487,18.0340084604
Tues,22,763325,68.31023713,0.320433372172,16.8870756168
Tues,22,737292,66.23959534,0.54877111228,29.8246991708
Tues,22,718411,61.13559536,0.390200985617,22.9771794966
Tues,22,764059,60.18464212,0.877803633895,52.506635758
Tues,22,737269,63.30532752,0.103833126708,5.90470456107
Tues,22,763490,67.00664264,0.270184558102,14.5159400747
Tues,22,737258,67.00664264,0.829144693387,44.5466416252
Tues,22,737242,67.00664264,0.0812472294191,4.3650900028
Tues,22,764050,63.88325705,0.391160051663,22.0429616618
Tues,22,737232,63.88422642,0.297439128349,16.7612714759
Tues,22,759259,66.60609205,0.71317918722,38.5467003839
Tues,23,769097,70.0,0.832277374339,42.8028363946
Tues,23,763727,70.0,0.139645510695,7.18176912148
Tues,23,759289,68.40659462,0.559657973601,29.4528431967
Tues,23,717045,66.81318924,0.206585251811,11.1311391505
Tues,23,768598,67.57480366,0.0568899838032,3.03077375884
Tues,23,717043,66.92503302,0.283295602159,15.2389042149
Tues,23,716063,68.31374655,0.33384110502,17.5927692268
Tues,23,717041,68.68652821,0.323084466206,16.9335109614
Tues,23,717040,68.68652821,0.196012381761,10.273405757
Tues,23,763743,68.68652821,0.1315516349,6.8948875126
Tues,23,717036,68.68652821,0.362427303781,18.9955487286
Tues,23,763330,67.87905718,0.674369496326,35.7655260346
Tues,23,717033,68.64268337,0.252025699416,13.217614367
Tues,23,718103,68.34164785,0.256415442797,13.5070725262
Tues,23,717031,68.34164785,0.273212412862,14.3918784115
Tues,23,717029,68.34164785,0.252295142898,13.290029477
Tues,23,717026,68.66261496,0.144830724592,7.59351517321
Tues,23,773647,59.96123867,0.212550235517,12.7612581867
Tues,23,764244,57.91301548,0.378754760679,23.5442262356
Tues,23,718414,62.67055074,0.54997232596,31.5921968146
Tues,23,717019,64.6789286,0.501529913513,27.9149288297
Tues,23,717015,64.6789286,0.376637978738,20.963500058
Tues,23,717012,64.6789286,0.502262402942,27.955698861
Tues,23,718099,67.62818464,0.668200635419,35.5698190084
Tues,23,763341,67.62818464,0.361652856304,19.2515929508
Tues,23,716032,67.62818464,0.337407756487,17.9609718909
Tues,23,763325,68.5712933,0.320433372172,16.8227852255
Tues,23,737292,66.51701099,0.54877111228,29.7003123683
Tues,23,718411,61.55147371,0.390200985617,22.8219320116
Tues,23,764059,60.29975786,0.877803633895,52.4063975408
Tues,23,737269,63.6070673,0.103833126708,5.87669377028
Tues,23,763490,67.2948716,0.270184558102,14.4537672194
Tues,23,737258,67.2948716,0.829144693387,44.3558450328
Tues,23,737242,67.2948716,0.0812472294191,4.34639399637
Tues,23,764050,64.0854383,0.391160051663,21.9734189754
Tues,23,737232,64.15229848,0.297439128349,16.6912314512
Tues,23,759259,66.86852057,0.71317918722,38.3954221225
Wed,0,769097,70.0,0.832277374339,42.8028363946
Wed,0,763727,70.0,0.139645510695,7.18176912148
Wed,0,759289,70.0,0.559657973601,28.7824100709
Wed,0,717045,70.0,0.206585251811,10.6243843789
Wed,0,768598,70.0,0.0568899838032,2.9257705956
Wed,0,717043,70.0,0.283295602159,14.569488111
Wed,0,716063,70.0,0.33384110502,17.1689711153
Wed,0,717041,70.0,0.323084466206,16.6157725477
Wed,0,717040,70.0,0.196012381761,10.0806367763
Wed,0,763743,70.0,0.1315516349,6.76551265199
Wed,0,717036,70.0,0.362427303781,18.6391184802
Wed,0,763330,70.0,0.674369496326,34.6818598111
Wed,0,717033,70.0,0.252025699416,12.9613216843
Wed,0,718103,70.0,0.256415442797,13.1870799153
Wed,0,717031,70.0,0.273212412862,14.05092409
Wed,0,717029,70.0,0.252295142898,12.9751787776
Wed,0,717026,70.0,0.144830724592,7.44843726473
Wed,0,773647,70.0,0.212550235517,10.9311549694
Wed,0,764244,70.0,0.378754760679,19.4788162635
Wed,0,718414,70.0,0.54997232596,28.2842910494
Wed,0,717019,70.0,0.501529913513,25.7929669807
Wed,0,717015,70.0,0.376637978738,19.3699531922
Wed,0,717012,70.0,0.502262402942,25.8306378656
Wed,0,718099,70.0,0.668200635419,34.3646041073
Wed,0,763341,70.0,0.361652856304,18.5992897528
Wed,0,716032,70.0,0.337407756487,17.352398905
Wed,0,763325,70.0,0.320433372172,16.4794305688
Wed,0,737292,70.0,0.54877111228,28.2225143458
Wed,0,718411,70.0,0.390200985617,20.0674792603
Wed,0,764059,70.0,0.877803633895,45.144186886
Wed,0,737269,70.0,0.103833126708,5.33998937354
Wed,0,763490,70.0,0.270184558102,13.8952058452
Wed,0,737258,70.0,0.829144693387,42.6417270885
Wed,0,737242,70.0,0.0812472294191,4.17842894156
Wed,0,764050,70.0,0.391160051663,20.1168026569
Wed,0,737232,70.0,0.297439128349,15.2968694579
Wed,0,759259,70.0,0.71317918722,36.6777867713
Wed,1,769097,70.0,0.832277374339,42.8028363946
Wed,1,763727,70.0,0.139645510695,7.18176912148
Wed,1,759289,70.0,0.559657973601,28.7824100709
Wed,1,717045,70.0,0.206585251811,10.6243843789
Wed,1,768598,70.0,0.0568899838032,2.9257705956
Wed,1,717043,70.0,0.283295602159,14.569488111
Wed,1,716063,70.0,0.33384110502,17.1689711153
Wed,1,717041,70.0,0.323084466206,16.6157725477
Wed,1,717040,70.0,0.196012381761,10.0806367763
Wed,1,763743,70.0,0.1315516349,6.76551265199
Wed,1,717036,70.0,0.362427303781,18.6391184802
Wed,1,763330,70.0,0.674369496326,34.6818598111
Wed,1,717033,70.0,0.252025699416,12.9613216843
Wed,1,718103,70.0,0.256415442797,13.1870799153
Wed,1,717031,70.0,0.273212412862,14.05092409
Wed,1,717029,70.0,0.252295142898,12.9751787776
Wed,1,717026,70.0,0.144830724592,7.44843726473
Wed,1,773647,70.0,0.212550235517,10.9311549694
Wed,1,764244,70.0,0.378754760679,19.4788162635
Wed,1,718414,70.0,0.54997232596,28.2842910494
Wed,1,717019,70.0,0.501529913513,25.7929669807
Wed,1,717015,70.0,0.376637978738,19.3699531922
Wed,1,717012,70.0,0.502262402942,25.8306378656
Wed,1,718099,70.0,0.668200635419,34.3646041073
Wed,1,763341,70.0,0.361652856304,18.5992897528
Wed,1,716032,70.0,0.337407756487,17.352398905
Wed,1,763325,70.0,0.320433372172,16.4794305688
Wed,1,737292,70.0,0.54877111228,28.2225143458
Wed,1,718411,70.0,0.390200985617,20.0674792603
Wed,1,764059,70.0,0.877803633895,45.144186886
Wed,1,737269,70.0,0.103833126708,5.33998937354
Wed,1,763490,70.0,0.270184558102,13.8952058452
Wed,1,737258,70.0,0.829144693387,42.6417270885
Wed,1,737242,70.0,0.0812472294191,4.17842894156
Wed,1,764050,70.0,0.391160051663,20.1168026569
Wed,1,737232,70.0,0.297439128349,15.2968694579
Wed,1,759259,70.0,0.71317918722,36.6777867713
Wed,2,769097,70.0,0.832277374339,42.8028363946
Wed,2,763727,70.0,0.139645510695,7.18176912148
Wed,2,759289,70.0,0.559657973601,28.7824100709
Wed,2,717045,70.0,0.206585251811,10.6243843789
Wed,2,768598,70.0,0.0568899838032,2.9257705956
Wed,2,717043,70.0,0.283295602159,14.569488111
Wed,2,716063,70.0,0.33384110502,17.1689711153
Wed,2,717041,70.0,0.323084466206,16.6157725477
Wed,2,717040,70.0,0.196012381761,10.0806367763
Wed,2,763743,70.0,0.1315516349,6.76551265199
Wed,2,717036,70.0,0.362427303781,18.6391184802
Wed,2,763330,70.0,0.674369496326,34.6818598111
Wed,2,717033,70.0,0.252025699416,12.9613216843
Wed,2,718103,70.0,0.256415442797,13.1870799153
Wed,2,717031,70.0,0.273212412862,14.05092409
Wed,2,717029,70.0,0.252295142898,12.9751787776
Wed,2,717026,70.0,0.144830724592,7.44843726473
Wed,2,773647,70.0,0.212550235517,10.9311549694
Wed,2,764244,70.0,0.378754760679,19.4788162635
Wed,2,718414,70.0,0.54997232596,28.2842910494
Wed,2,717019,70.0,0.501529913513,25.7929669807
Wed,2,717015,70.0,0.376637978738,19.3699531922
Wed,2,717012,70.0,0.502262402942,25.8306378656
Wed,2,718099,70.0,0.668200635419,34.3646041073
Wed,2,763341,70.0,0.361652856304,18.5992897528
Wed,2,716032,70.0,0.337407756487,17.352398905
Wed,2,763325,70.0,0.320433372172,16.4794305688
Wed,2,737292,70.0,0.54877111228,28.2225143458
Wed,2,718411,70.0,0.390200985617,20.0674792603
Wed,2,764059,70.0,0.877803633895,45.144186886
Wed,2,737269,70.0,0.103833126708,5.33998937354
Wed,2,763490,70.0,0.270184558102,13.8952058452
Wed,2,737258,70.0,0.829144693387,42.6417270885
Wed,2,737242,70.0,0.0812472294191,4.17842894156
Wed,2,764050,70.0,0.391160051663,20.1168026569
Wed,2,737232,70.0,0.297439128349,15.2968694579
Wed,2,759259,70.0,0.71317918722,36.6777867713
Wed,3,769097,70.0,0.832277374339,42.8028363946
Wed,3,763727,70.0,0.139645510695,7.18176912148
Wed,3,759289,70.0,0.559657973601,28.7824100709
Wed,3,717045,70.0,0.206585251811,10.6243843789
Wed,3,768598,70.0,0.0568899838032,2.9257705956
Wed,3,717043,70.0,0.283295602159,14.569488111
Wed,3,716063,70.0,0.33384110502,17.1689711153
Wed,3,717041,70.0,0.323084466206,16.6157725477
Wed,3,717040,70.0,0.196012381761,10.0806367763
Wed,3,763743,70.0,0.1315516349,6.76551265199
Wed,3,717036,70.0,0.362427303781,18.6391184802
Wed,3,763330,70.0,0.674369496326,34.6818598111
Wed,3,717033,70.0,0.252025699416,12.9613216843
Wed,3,718103,70.0,0.256415442797,13.1870799153
Wed,3,717031,70.0,0.273212412862,14.05092409
Wed,3,717029,70.0,0.252295142898,12.9751787776
Wed,3,717026,70.0,0.144830724592,7.44843726473
Wed,3,773647,70.0,0.212550235517,10.9311549694
Wed,3,764244,70.0,0.378754760679,19.4788162635
Wed,3,718414,70.0,0.54997232596,28.2842910494
Wed,3,717019,70.0,0.501529913513,25.7929669807
Wed,3,717015,70.0,0.376637978738,19.3699531922
Wed,3,717012,70.0,0.502262402942,25.8306378656
Wed,3,718099,70.0,0.668200635419,34.3646041073
Wed,3,763341,70.0,0.361652856304,18.5992897528
Wed,3,716032,70.0,0.337407756487,17.352398905
Wed,3,763325,70.0,0.320433372172,16.4794305688
Wed,3,737292,70.0,0.54877111228,28.2225143458
Wed,3,718411,70.0,0.390200985617,20.0674792603
Wed,3,764059,70.0,0.877803633895,45.144186886
Wed,3,737269,70.0,0.103833126708,5.33998937354
Wed,3,763490,70.0,0.270184558102,13.8952058452
Wed,3,737258,70.0,0.829144693387,42.6417270885
Wed,3,737242,70.0,0.0812472294191,4.17842894156
Wed,3,764050,70.0,0.391160051663,20.1168026569
Wed,3,737232,70.0,0.297439128349,15.2968694579
Wed,3,759259,70.0,0.71317918722,36.6777867713
Wed,4,769097,70.0,0.832277374339,42.8028363946
Wed,4,763727,70.0,0.139645510695,7.18176912148
Wed,4,759289,70.0,0.559657973601,28.7824100709
Wed,4,717045,70.0,0.206585251811,10.6243843789
Wed,4,768598,70.0,0.0568899838032,2.9257705956
Wed,4,717043,70.0,0.283295602159,14.569488111
Wed,4,716063,70.0,0.33384110502,17.1689711153
Wed,4,717041,70.0,0.323084466206,16.6157725477
Wed,4,717040,70.0,0.196012381761,10.0806367763
Wed,4,763743,70.0,0.1315516349,6.76551265199
Wed,4,717036,70.0,0.362427303781,18.6391184802
Wed,4,763330,70.0,0.674369496326,34.6818598111
Wed,4,717033,70.0,0.252025699416,12.9613216843
Wed,4,718103,70.0,0.256415442797,13.1870799153
Wed,4,717031,70.0,0.273212412862,14.05092409
Wed,4,717029,70.0,0.252295142898,12.9751787776
Wed,4,717026,70.0,0.144830724592,7.44843726473
Wed,4,773647,70.0,0.212550235517,10.9311549694
Wed,4,764244,70.0,0.378754760679,19.4788162635
Wed,4,718414,70.0,0.54997232596,28.2842910494
Wed,4,717019,70.0,0.501529913513,25.7929669807
Wed,4,717015,70.0,0.376637978738,19.3699531922
Wed,4,717012,70.0,0.502262402942,25.8306378656
Wed,4,718099,70.0,0.668200635419,34.3646041073
Wed,4,763341,70.0,0.361652856304,18.5992897528
Wed,4,716032,70.0,0.337407756487,17.352398905
Wed,4,763325,70.0,0.320433372172,16.4794305688
Wed,4,737292,70.0,0.54877111228,28.2225143458
Wed,4,718411,70.0,0.390200985617,20.0674792603
Wed,4,764059,70.0,0.877803633895,45.144186886
Wed,4,737269,70.0,0.103833126708,5.33998937354
Wed,4,763490,70.0,0.270184558102,13.8952058452
Wed,4,737258,70.0,0.829144693387,42.6417270885
Wed,4,737242,70.0,0.0812472294191,4.17842894156
Wed,4,764050,70.0,0.391160051663,20.1168026569
Wed,4,737232,70.0,0.297439128349,15.2968694579
Wed,4,759259,70.0,0.71317918722,36.6777867713
Wed,5,769097,70.0,0.832277374339,42.8028363946
Wed,5,763727,70.0,0.139645510695,7.18176912148
